Sample Rate,Heading Error (rad),Declination Error (rad),Distance Error percent,Depth: -2000 mm
100000,0.90,0.46,99.87
110000,0.73,0.39,99.85
120000,0.91,0.35,99.81
130000,1.05,0.33,99.80
140000,0.84,0.26,99.79
150000,0.70,0.42,99.78
160000,0.53,0.39,99.76
170000,0.47,0.33,99.75
180000,0.61,0.29,99.73
190000,0.63,0.30,99.69
200000,0.70,0.36,99.68
210000,0.50,0.34,99.68
220000,0.39,0.33,99.67
230000,0.32,0.26,99.65
240000,0.46,0.27,99.61
250000,0.47,0.29,99.58
260000,0.40,0.32,99.58
270000,0.33,0.34,99.58
280000,0.21,0.29,99.56
290000,0.17,0.22,99.55
300000,0.30,0.22,99.53
310000,0.36,0.24,99.50
320000,0.38,0.30,99.49
330000,0.28,0.31,99.47
340000,0.21,0.26,99.47
350000,0.16,0.20,99.46
360000,0.29,0.23,99.44
370000,0.36,0.22,99.42
380000,0.37,0.26,99.42
390000,0.24,0.25,99.40
400000,0.19,0.24,99.39
410000,0.15,0.20,99.37
420000,0.28,0.22,99.35
430000,0.34,0.23,99.35
440000,0.31,0.27,99.33
450000,0.22,0.22,99.33
460000,0.18,0.18,99.31
470000,0.20,0.16,99.29
480000,0.28,0.18,99.26
