Sample Rate,Heading Error (rad),Declination Error (rad),Distance Error percent,Depth: -1000 mm
100000,1.35,0.49,99.92
150000,1.16,0.48,99.87
200000,0.87,0.42,99.81
250000,0.66,0.34,99.76
300000,0.46,0.27,99.71
350000,0.57,0.27,99.68
400000,0.60,0.32,99.63
450000,0.57,0.32,99.58
500000,0.52,0.33,99.53
550000,0.46,0.29,99.48
600000,0.46,0.27,99.44
650000,0.49,0.24,99.38
700000,0.53,0.21,99.35
750000,0.49,0.25,99.31
800000,0.42,0.24,99.27
850000,0.41,0.27,99.22
900000,0.41,0.25,99.17
950000,0.43,0.19,99.15
1000000,0.45,0.19,99.08
1050000,0.45,0.19,99.07
1100000,0.41,0.21,99.00
1150000,0.39,0.23,98.95
1200000,0.35,0.20,98.92
1250000,0.35,0.20,98.87
1300000,0.38,0.18,98.81
1350000,0.39,0.17,98.78
1400000,0.40,0.18,98.73
1450000,0.38,0.17,98.72
1500000,0.33,0.20,98.65
1550000,0.34,0.19,98.60
1600000,0.37,0.17,98.56
1650000,0.38,0.16,98.52
1700000,0.36,0.14,98.50
1750000,0.37,0.17,98.43
1800000,0.33,0.17,98.38
1850000,0.33,0.18,98.40
1900000,0.33,0.19,98.32
1950000,0.33,0.15,98.26
2000000,0.36,0.14,98.20
2050000,0.36,0.15,98.16
2100000,0.32,0.14,98.18
2150000,0.32,0.16,98.09
2200000,0.30,0.15,98.02
2250000,0.32,0.17,98.00
2300000,0.36,0.15,97.93
2350000,0.33,0.13,97.89
2400000,0.31,0.13,97.84
2450000,0.32,0.13,97.80
2500000,0.30,0.14,97.78
2550000,0.32,0.16,97.72
2600000,0.32,0.15,97.67
2650000,0.31,0.13,97.71
2700000,0.31,0.12,97.58
2750000,0.31,0.13,97.60
2800000,0.29,0.13,97.48
2850000,0.29,0.13,97.54
2900000,0.32,0.14,97.53
2950000,0.31,0.13,97.38
3000000,0.31,0.13,97.32
3050000,0.31,0.12,97.27
3100000,0.28,0.11,97.23
3150000,0.29,0.12,97.36
3200000,0.29,0.12,97.17
3250000,0.31,0.13,97.09
