hydrophone 0,hydrophone 1,hydrophone 2,hydrophone 3
-0.034179688,0.019531250,-0.043945312,0.070800781
-0.034179688,0.009765625,-0.021972656,0.073242188
-0.029296875,0.004882812,0.002441406,0.070800781
-0.029296875,-0.007324219,0.019531250,0.075683594
-0.026855469,-0.014648438,0.046386719,0.075683594
-0.021972656,-0.019531250,0.065917969,0.073242188
-0.017089844,-0.029296875,0.083007812,0.070800781
-0.012207031,-0.036621094,0.104980469,0.068359375
-0.004882812,-0.041503906,0.126953125,0.068359375
-0.004882812,-0.051269531,0.141601562,0.063476562
0.007324219,-0.053710938,0.161132812,0.061035156
0.012207031,-0.061035156,0.180664062,0.058593750
0.021972656,-0.065917969,0.195312500,0.051269531
0.026855469,-0.068359375,0.209960938,0.041503906
0.031738281,-0.073242188,0.222167969,0.034179688
0.041503906,-0.075683594,0.239257812,0.026855469
0.051269531,-0.078125000,0.249023438,0.014648438
0.056152344,-0.080566406,0.261230469,0.004882812
0.061035156,-0.078125000,0.266113281,-0.007324219
0.065917969,-0.078125000,0.275878906,-0.019531250
0.073242188,-0.073242188,0.275878906,-0.034179688
0.080566406,-0.070800781,0.278320312,-0.048828125
0.085449219,-0.063476562,0.278320312,-0.061035156
0.087890625,-0.058593750,0.278320312,-0.078125000
0.095214844,-0.048828125,0.275878906,-0.087890625
0.095214844,-0.039062500,0.266113281,-0.104980469
0.102539062,-0.029296875,0.256347656,-0.119628906
0.104980469,-0.012207031,0.244140625,-0.129394531
0.104980469,0.000000000,0.231933594,-0.144042969
0.104980469,0.014648438,0.217285156,-0.156250000
0.107421875,0.029296875,0.195312500,-0.166015625
0.109863281,0.046386719,0.173339844,-0.175781250
0.109863281,0.063476562,0.153808594,-0.180664062
0.107421875,0.083007812,0.129394531,-0.183105469
0.109863281,0.097656250,0.097656250,-0.192871094
0.107421875,0.117187500,0.070800781,-0.190429688
0.107421875,0.136718750,0.043945312,-0.190429688
0.104980469,0.156250000,0.012207031,-0.185546875
0.100097656,0.166015625,-0.019531250,-0.180664062
0.097656250,0.183105469,-0.051269531,-0.173339844
0.095214844,0.197753906,-0.085449219,-0.163574219
0.092773438,0.209960938,-0.112304688,-0.151367188
0.087890625,0.219726562,-0.146484375,-0.141601562
0.083007812,0.224609375,-0.178222656,-0.126953125
0.080566406,0.229492188,-0.207519531,-0.112304688
0.068359375,0.231933594,-0.229492188,-0.097656250
0.068359375,0.234375000,-0.253906250,-0.078125000
0.058593750,0.231933594,-0.280761719,-0.061035156
0.051269531,0.227050781,-0.297851562,-0.039062500
0.048828125,0.222167969,-0.317382812,-0.021972656
0.036621094,0.209960938,-0.332031250,-0.002441406
0.034179688,0.200195312,-0.341796875,0.014648438
0.024414062,0.190429688,-0.351562500,0.034179688
0.017089844,0.178222656,-0.351562500,0.056152344
0.014648438,0.158691406,-0.354003906,0.070800781
0.004882812,0.146484375,-0.354003906,0.085449219
0.000000000,0.126953125,-0.341796875,0.100097656
-0.004882812,0.114746094,-0.332031250,0.117187500
-0.012207031,0.095214844,-0.317382812,0.124511719
-0.014648438,0.080566406,-0.300292969,0.141601562
-0.017089844,0.063476562,-0.278320312,0.151367188
-0.019531250,0.048828125,-0.253906250,0.158691406
-0.024414062,0.031738281,-0.227050781,0.168457031
-0.024414062,0.019531250,-0.200195312,0.170898438
-0.026855469,0.007324219,-0.166015625,0.175781250
-0.024414062,-0.002441406,-0.134277344,0.178222656
-0.021972656,-0.012207031,-0.102539062,0.178222656
-0.021972656,-0.024414062,-0.065917969,0.178222656
-0.019531250,-0.031738281,-0.034179688,0.175781250
-0.021972656,-0.039062500,0.002441406,0.170898438
-0.014648438,-0.043945312,0.039062500,0.168457031
-0.012207031,-0.046386719,0.070800781,0.156250000
-0.002441406,-0.048828125,0.102539062,0.146484375
-0.002441406,-0.053710938,0.134277344,0.134277344
0.004882812,-0.051269531,0.163574219,0.124511719
0.009765625,-0.056152344,0.187988281,0.107421875
0.012207031,-0.063476562,0.207519531,0.092773438
0.019531250,-0.061035156,0.234375000,0.078125000
0.019531250,-0.065917969,0.253906250,0.061035156
0.029296875,-0.070800781,0.268554688,0.041503906
0.031738281,-0.068359375,0.285644531,0.026855469
0.036621094,-0.070800781,0.297851562,0.004882812
0.041503906,-0.078125000,0.307617188,-0.017089844
0.043945312,-0.080566406,0.312500000,-0.036621094
0.051269531,-0.085449219,0.314941406,-0.053710938
0.053710938,-0.087890625,0.319824219,-0.075683594
0.053710938,-0.092773438,0.319824219,-0.095214844
0.058593750,-0.095214844,0.317382812,-0.109863281
0.063476562,-0.095214844,0.317382812,-0.131835938
0.065917969,-0.095214844,0.312500000,-0.144042969
0.073242188,-0.095214844,0.307617188,-0.156250000
0.068359375,-0.097656250,0.292968750,-0.175781250
0.070800781,-0.090332031,0.283203125,-0.185546875
0.075683594,-0.087890625,0.273437500,-0.197753906
0.080566406,-0.080566406,0.256347656,-0.205078125
0.080566406,-0.068359375,0.239257812,-0.212402344
0.080566406,-0.061035156,0.224609375,-0.217285156
0.083007812,-0.043945312,0.207519531,-0.217285156
0.087890625,-0.026855469,0.185546875,-0.219726562
0.087890625,-0.014648438,0.163574219,-0.219726562
0.090332031,0.002441406,0.141601562,-0.214843750
0.090332031,0.024414062,0.117187500,-0.214843750
0.092773438,0.048828125,0.092773438,-0.202636719
0.092773438,0.068359375,0.068359375,-0.197753906
0.092773438,0.090332031,0.036621094,-0.183105469
0.092773438,0.112304688,0.007324219,-0.170898438
0.095214844,0.139160156,-0.017089844,-0.156250000
0.092773438,0.161132812,-0.043945312,-0.139160156
0.087890625,0.178222656,-0.080566406,-0.124511719
0.087890625,0.200195312,-0.109863281,-0.107421875
0.087890625,0.217285156,-0.141601562,-0.090332031
0.080566406,0.239257812,-0.168457031,-0.073242188
0.078125000,0.249023438,-0.200195312,-0.058593750
0.073242188,0.263671875,-0.229492188,-0.041503906
0.065917969,0.275878906,-0.258789062,-0.019531250
0.063476562,0.280761719,-0.280761719,-0.004882812
0.056152344,0.285644531,-0.310058594,0.014648438
0.048828125,0.288085938,-0.332031250,0.029296875
0.046386719,0.290527344,-0.349121094,0.043945312
0.039062500,0.283203125,-0.371093750,0.058593750
0.026855469,0.278320312,-0.383300781,0.078125000
0.019531250,0.268554688,-0.395507812,0.085449219
0.012207031,0.258789062,-0.402832031,0.102539062
0.007324219,0.244140625,-0.405273438,0.107421875
0.000000000,0.229492188,-0.405273438,0.119628906
-0.009765625,0.207519531,-0.405273438,0.129394531
-0.014648438,0.195312500,-0.395507812,0.139160156
-0.021972656,0.173339844,-0.383300781,0.144042969
-0.021972656,0.153808594,-0.366210938,0.151367188
-0.026855469,0.131835938,-0.344238281,0.156250000
-0.031738281,0.109863281,-0.319824219,0.163574219
-0.034179688,0.087890625,-0.290527344,0.168457031
-0.039062500,0.061035156,-0.261230469,0.170898438
-0.036621094,0.039062500,-0.227050781,0.168457031
-0.036621094,0.017089844,-0.192871094,0.170898438
-0.034179688,0.000000000,-0.151367188,0.173339844
-0.034179688,-0.019531250,-0.112304688,0.173339844
-0.034179688,-0.039062500,-0.078125000,0.170898438
-0.031738281,-0.056152344,-0.034179688,0.163574219
-0.026855469,-0.073242188,0.007324219,0.163574219
-0.019531250,-0.090332031,0.046386719,0.156250000
-0.017089844,-0.102539062,0.085449219,0.146484375
-0.009765625,-0.114746094,0.124511719,0.139160156
-0.007324219,-0.129394531,0.158691406,0.126953125
-0.002441406,-0.139160156,0.195312500,0.117187500
0.000000000,-0.148925781,0.224609375,0.107421875
0.009765625,-0.153808594,0.258789062,0.090332031
0.014648438,-0.161132812,0.283203125,0.075683594
0.019531250,-0.166015625,0.305175781,0.056152344
0.024414062,-0.170898438,0.324707031,0.041503906
0.029296875,-0.170898438,0.341796875,0.024414062
0.034179688,-0.173339844,0.358886719,0.000000000
0.039062500,-0.173339844,0.368652344,-0.019531250
0.043945312,-0.168457031,0.378417969,-0.039062500
0.046386719,-0.168457031,0.383300781,-0.061035156
0.051269531,-0.158691406,0.388183594,-0.080566406
0.053710938,-0.151367188,0.390625000,-0.102539062
0.058593750,-0.141601562,0.385742188,-0.122070312
0.061035156,-0.131835938,0.383300781,-0.141601562
0.065917969,-0.112304688,0.380859375,-0.158691406
0.068359375,-0.100097656,0.368652344,-0.178222656
0.070800781,-0.087890625,0.354003906,-0.197753906
0.068359375,-0.070800781,0.341796875,-0.212402344
0.070800781,-0.053710938,0.322265625,-0.227050781
0.075683594,-0.031738281,0.305175781,-0.236816406
0.075683594,-0.009765625,0.283203125,-0.249023438
0.078125000,0.012207031,0.258789062,-0.256347656
0.078125000,0.034179688,0.231933594,-0.263671875
0.080566406,0.058593750,0.205078125,-0.266113281
0.080566406,0.080566406,0.175781250,-0.266113281
0.080566406,0.095214844,0.139160156,-0.268554688
0.078125000,0.119628906,0.107421875,-0.263671875
0.083007812,0.144042969,0.075683594,-0.253906250
0.078125000,0.163574219,0.043945312,-0.246582031
0.080566406,0.183105469,0.007324219,-0.234375000
0.080566406,0.200195312,-0.029296875,-0.222167969
0.073242188,0.212402344,-0.065917969,-0.207519531
0.073242188,0.224609375,-0.102539062,-0.187988281
0.065917969,0.234375000,-0.139160156,-0.170898438
0.061035156,0.241699219,-0.173339844,-0.153808594
0.061035156,0.251464844,-0.207519531,-0.131835938
0.056152344,0.253906250,-0.244140625,-0.109863281
0.048828125,0.256347656,-0.273437500,-0.087890625
0.041503906,0.253906250,-0.302734375,-0.065917969
0.036621094,0.251464844,-0.334472656,-0.046386719
0.031738281,0.246582031,-0.358886719,-0.024414062
0.024414062,0.239257812,-0.385742188,-0.007324219
0.014648438,0.231933594,-0.407714844,0.017089844
0.012207031,0.227050781,-0.419921875,0.039062500
0.004882812,0.212402344,-0.437011719,0.056152344
-0.002441406,0.202636719,-0.446777344,0.075683594
-0.009765625,0.187988281,-0.451660156,0.090332031
-0.019531250,0.175781250,-0.454101562,0.107421875
-0.024414062,0.163574219,-0.451660156,0.122070312
-0.026855469,0.151367188,-0.446777344,0.131835938
-0.036621094,0.136718750,-0.434570312,0.148925781
-0.034179688,0.122070312,-0.419921875,0.158691406
-0.041503906,0.104980469,-0.400390625,0.166015625
-0.041503906,0.097656250,-0.375976562,0.178222656
-0.039062500,0.080566406,-0.349121094,0.183105469
-0.036621094,0.068359375,-0.319824219,0.185546875
-0.039062500,0.056152344,-0.288085938,0.192871094
-0.036621094,0.039062500,-0.251464844,0.190429688
-0.031738281,0.029296875,-0.212402344,0.192871094
-0.026855469,0.017089844,-0.168457031,0.190429688
-0.024414062,0.004882812,-0.126953125,0.187988281
-0.017089844,-0.004882812,-0.085449219,0.180664062
-0.012207031,-0.019531250,-0.039062500,0.180664062
-0.004882812,-0.031738281,0.002441406,0.168457031
-0.002441406,-0.048828125,0.041503906,0.156250000
0.002441406,-0.058593750,0.085449219,0.148925781
0.012207031,-0.073242188,0.126953125,0.136718750
0.017089844,-0.085449219,0.166015625,0.124511719
0.029296875,-0.097656250,0.205078125,0.114746094
0.031738281,-0.112304688,0.241699219,0.100097656
0.036621094,-0.124511719,0.273437500,0.083007812
0.043945312,-0.136718750,0.305175781,0.063476562
0.051269531,-0.146484375,0.329589844,0.046386719
0.056152344,-0.158691406,0.351562500,0.031738281
0.061035156,-0.168457031,0.375976562,0.014648438
0.068359375,-0.170898438,0.397949219,-0.004882812
0.073242188,-0.175781250,0.412597656,-0.021972656
0.073242188,-0.183105469,0.427246094,-0.041503906
0.078125000,-0.185546875,0.434570312,-0.061035156
0.080566406,-0.183105469,0.439453125,-0.078125000
0.083007812,-0.178222656,0.441894531,-0.095214844
0.083007812,-0.173339844,0.441894531,-0.107421875
0.083007812,-0.158691406,0.434570312,-0.131835938
0.085449219,-0.146484375,0.429687500,-0.144042969
0.090332031,-0.131835938,0.417480469,-0.156250000
0.090332031,-0.114746094,0.400390625,-0.168457031
0.085449219,-0.095214844,0.380859375,-0.185546875
0.087890625,-0.068359375,0.366210938,-0.190429688
0.092773438,-0.041503906,0.341796875,-0.200195312
0.087890625,-0.014648438,0.317382812,-0.202636719
0.087890625,0.014648438,0.288085938,-0.212402344
0.085449219,0.039062500,0.263671875,-0.214843750
0.080566406,0.073242188,0.227050781,-0.214843750
0.080566406,0.104980469,0.195312500,-0.212402344
0.083007812,0.131835938,0.158691406,-0.209960938
0.075683594,0.161132812,0.124511719,-0.205078125
0.075683594,0.192871094,0.087890625,-0.195312500
0.073242188,0.219726562,0.051269531,-0.187988281
0.068359375,0.244140625,0.009765625,-0.178222656
0.065917969,0.268554688,-0.026855469,-0.161132812
0.061035156,0.283203125,-0.070800781,-0.151367188
0.056152344,0.302734375,-0.107421875,-0.139160156
0.051269531,0.314941406,-0.144042969,-0.122070312
0.048828125,0.322265625,-0.183105469,-0.107421875
0.043945312,0.327148438,-0.219726562,-0.090332031
0.039062500,0.334472656,-0.253906250,-0.070800781
0.036621094,0.329589844,-0.285644531,-0.051269531
0.029296875,0.327148438,-0.319824219,-0.031738281
0.021972656,0.319824219,-0.346679688,-0.014648438
0.021972656,0.307617188,-0.368652344,0.002441406
0.012207031,0.290527344,-0.395507812,0.017089844
0.009765625,0.280761719,-0.410156250,0.036621094
0.007324219,0.263671875,-0.419921875,0.056152344
0.002441406,0.244140625,-0.432128906,0.073242188
0.002441406,0.224609375,-0.437011719,0.090332031
0.002441406,0.202636719,-0.439453125,0.102539062
0.002441406,0.185546875,-0.434570312,0.117187500
0.000000000,0.163574219,-0.427246094,0.129394531
-0.002441406,0.136718750,-0.412597656,0.141601562
-0.002441406,0.114746094,-0.397949219,0.151367188
0.000000000,0.095214844,-0.373535156,0.158691406
0.002441406,0.073242188,-0.354003906,0.166015625
0.004882812,0.056152344,-0.327148438,0.168457031
0.007324219,0.034179688,-0.295410156,0.168457031
0.012207031,0.014648438,-0.263671875,0.170898438
0.012207031,0.000000000,-0.229492188,0.170898438
0.012207031,-0.019531250,-0.190429688,0.166015625
0.019531250,-0.031738281,-0.156250000,0.163574219
0.019531250,-0.048828125,-0.112304688,0.153808594
0.026855469,-0.056152344,-0.070800781,0.151367188
0.029296875,-0.073242188,-0.034179688,0.139160156
0.034179688,-0.080566406,0.009765625,0.131835938
0.034179688,-0.090332031,0.046386719,0.119628906
0.041503906,-0.100097656,0.087890625,0.104980469
0.041503906,-0.104980469,0.122070312,0.095214844
0.046386719,-0.117187500,0.153808594,0.080566406
0.048828125,-0.124511719,0.187988281,0.068359375
0.053710938,-0.129394531,0.214843750,0.056152344
0.058593750,-0.131835938,0.241699219,0.041503906
0.056152344,-0.141601562,0.263671875,0.021972656
0.058593750,-0.141601562,0.288085938,0.012207031
0.065917969,-0.146484375,0.302734375,-0.007324219
0.065917969,-0.146484375,0.317382812,-0.019531250
0.068359375,-0.146484375,0.327148438,-0.039062500
0.070800781,-0.148925781,0.336914062,-0.051269531
0.070800781,-0.144042969,0.339355469,-0.063476562
0.073242188,-0.139160156,0.336914062,-0.075683594
0.075683594,-0.136718750,0.336914062,-0.083007812
0.073242188,-0.131835938,0.329589844,-0.095214844
0.080566406,-0.117187500,0.324707031,-0.104980469
0.078125000,-0.107421875,0.312500000,-0.114746094
0.075683594,-0.092773438,0.305175781,-0.122070312
0.080566406,-0.080566406,0.288085938,-0.129394531
0.083007812,-0.063476562,0.275878906,-0.131835938
0.083007812,-0.043945312,0.263671875,-0.131835938
0.085449219,-0.021972656,0.241699219,-0.134277344
0.083007812,-0.002441406,0.227050781,-0.131835938
0.083007812,0.019531250,0.209960938,-0.129394531
0.087890625,0.043945312,0.192871094,-0.126953125
0.083007812,0.068359375,0.175781250,-0.122070312
0.085449219,0.095214844,0.153808594,-0.119628906
0.083007812,0.122070312,0.136718750,-0.109863281
0.080566406,0.141601562,0.119628906,-0.107421875
0.075683594,0.161132812,0.097656250,-0.097656250
0.073242188,0.185546875,0.080566406,-0.087890625
0.073242188,0.205078125,0.056152344,-0.080566406
0.070800781,0.227050781,0.039062500,-0.068359375
0.063476562,0.236816406,0.019531250,-0.061035156
0.058593750,0.253906250,0.000000000,-0.053710938
0.053710938,0.263671875,-0.024414062,-0.046386719
0.046386719,0.275878906,-0.046386719,-0.036621094
0.043945312,0.283203125,-0.068359375,-0.029296875
0.034179688,0.283203125,-0.090332031,-0.021972656
0.029296875,0.285644531,-0.109863281,-0.014648438
0.021972656,0.288085938,-0.131835938,-0.009765625
0.014648438,0.283203125,-0.153808594,-0.004882812
0.004882812,0.270996094,-0.178222656,-0.007324219
0.000000000,0.266113281,-0.197753906,0.000000000
-0.007324219,0.256347656,-0.212402344,0.004882812
-0.014648438,0.241699219,-0.234375000,0.007324219
-0.019531250,0.227050781,-0.249023438,0.009765625
-0.026855469,0.207519531,-0.263671875,0.009765625
-0.031738281,0.192871094,-0.275878906,0.014648438
-0.034179688,0.170898438,-0.288085938,0.009765625
-0.036621094,0.151367188,-0.295410156,0.014648438
-0.039062500,0.134277344,-0.305175781,0.012207031
-0.041503906,0.112304688,-0.305175781,0.014648438
-0.043945312,0.090332031,-0.314941406,0.014648438
-0.041503906,0.068359375,-0.312500000,0.012207031
-0.036621094,0.051269531,-0.307617188,0.017089844
-0.036621094,0.029296875,-0.302734375,0.014648438
-0.031738281,0.012207031,-0.292968750,0.017089844
-0.031738281,-0.009765625,-0.285644531,0.019531250
-0.026855469,-0.026855469,-0.270996094,0.021972656
-0.021972656,-0.046386719,-0.253906250,0.024414062
-0.014648438,-0.063476562,-0.236816406,0.021972656
-0.009765625,-0.078125000,-0.217285156,0.024414062
0.000000000,-0.092773438,-0.192871094,0.029296875
0.002441406,-0.107421875,-0.168457031,0.031738281
0.009765625,-0.124511719,-0.144042969,0.034179688
0.017089844,-0.136718750,-0.117187500,0.034179688
0.021972656,-0.146484375,-0.090332031,0.036621094
0.031738281,-0.153808594,-0.058593750,0.039062500
0.039062500,-0.166015625,-0.034179688,0.039062500
0.043945312,-0.170898438,-0.004882812,0.036621094
0.051269531,-0.178222656,0.024414062,0.036621094
0.056152344,-0.183105469,0.053710938,0.034179688
0.063476562,-0.183105469,0.080566406,0.031738281
0.065917969,-0.187988281,0.109863281,0.034179688
0.070800781,-0.185546875,0.136718750,0.024414062
0.073242188,-0.180664062,0.161132812,0.021972656
0.075683594,-0.175781250,0.190429688,0.019531250
0.078125000,-0.170898438,0.209960938,0.012207031
0.085449219,-0.158691406,0.234375000,0.004882812
0.083007812,-0.146484375,0.251464844,-0.002441406
0.085449219,-0.131835938,0.270996094,-0.007324219
0.087890625,-0.117187500,0.288085938,-0.012207031
0.085449219,-0.100097656,0.300292969,-0.024414062
0.087890625,-0.080566406,0.310058594,-0.034179688
0.087890625,-0.058593750,0.319824219,-0.043945312
0.085449219,-0.031738281,0.327148438,-0.048828125
0.085449219,-0.009765625,0.324707031,-0.058593750
0.090332031,0.017089844,0.329589844,-0.058593750
0.085449219,0.043945312,0.329589844,-0.065917969
0.085449219,0.068359375,0.322265625,-0.068359375
0.083007812,0.097656250,0.317382812,-0.070800781
0.080566406,0.122070312,0.302734375,-0.078125000
0.078125000,0.146484375,0.288085938,-0.075683594
0.078125000,0.170898438,0.275878906,-0.080566406
0.075683594,0.192871094,0.256347656,-0.075683594
0.070800781,0.212402344,0.231933594,-0.075683594
0.070800781,0.234375000,0.207519531,-0.070800781
0.058593750,0.246582031,0.178222656,-0.068359375
0.053710938,0.263671875,0.148925781,-0.063476562
0.051269531,0.270996094,0.119628906,-0.061035156
0.046386719,0.278320312,0.085449219,-0.056152344
0.046386719,0.283203125,0.056152344,-0.051269531
0.036621094,0.285644531,0.021972656,-0.048828125
0.029296875,0.283203125,-0.014648438,-0.039062500
0.024414062,0.283203125,-0.048828125,-0.034179688
0.017089844,0.275878906,-0.078125000,-0.024414062
0.012207031,0.268554688,-0.119628906,-0.021972656
0.004882812,0.256347656,-0.153808594,-0.017089844
0.000000000,0.244140625,-0.180664062,-0.012207031
-0.004882812,0.231933594,-0.209960938,-0.009765625
-0.014648438,0.217285156,-0.239257812,-0.004882812
-0.017089844,0.200195312,-0.258789062,-0.002441406
-0.019531250,0.185546875,-0.275878906,0.002441406
-0.021972656,0.166015625,-0.290527344,0.004882812
-0.026855469,0.148925781,-0.302734375,0.009765625
-0.026855469,0.131835938,-0.305175781,0.009765625
-0.024414062,0.117187500,-0.307617188,0.012207031
-0.024414062,0.100097656,-0.305175781,0.012207031
-0.024414062,0.087890625,-0.297851562,0.017089844
-0.024414062,0.070800781,-0.292968750,0.009765625
-0.019531250,0.061035156,-0.275878906,0.012207031
-0.019531250,0.043945312,-0.261230469,0.009765625
-0.017089844,0.029296875,-0.246582031,0.004882812
-0.014648438,0.019531250,-0.222167969,0.004882812
-0.007324219,0.009765625,-0.195312500,0.007324219
-0.002441406,-0.002441406,-0.173339844,0.002441406
0.002441406,-0.012207031,-0.148925781,-0.004882812
0.012207031,-0.019531250,-0.119628906,-0.004882812
0.014648438,-0.034179688,-0.097656250,-0.004882812
0.021972656,-0.043945312,-0.070800781,-0.009765625
0.026855469,-0.053710938,-0.043945312,-0.012207031
0.034179688,-0.063476562,-0.021972656,-0.012207031
0.041503906,-0.073242188,0.000000000,-0.014648438
0.043945312,-0.085449219,0.019531250,-0.019531250
0.053710938,-0.092773438,0.041503906,-0.019531250
0.053710938,-0.107421875,0.053710938,-0.021972656
0.058593750,-0.119628906,0.068359375,-0.026855469
0.065917969,-0.126953125,0.080566406,-0.024414062
0.070800781,-0.136718750,0.087890625,-0.026855469
0.070800781,-0.151367188,0.095214844,-0.029296875
0.078125000,-0.153808594,0.104980469,-0.031738281
0.078125000,-0.161132812,0.109863281,-0.026855469
0.085449219,-0.166015625,0.112304688,-0.026855469
0.083007812,-0.170898438,0.107421875,-0.029296875
0.083007812,-0.178222656,0.107421875,-0.031738281
0.087890625,-0.178222656,0.107421875,-0.029296875
0.085449219,-0.168457031,0.102539062,-0.026855469
0.087890625,-0.163574219,0.102539062,-0.024414062
0.085449219,-0.156250000,0.097656250,-0.026855469
0.085449219,-0.146484375,0.095214844,-0.026855469
0.087890625,-0.129394531,0.092773438,-0.017089844
0.087890625,-0.112304688,0.092773438,-0.019531250
0.085449219,-0.095214844,0.087890625,-0.019531250
0.085449219,-0.070800781,0.087890625,-0.014648438
0.087890625,-0.046386719,0.090332031,-0.009765625
0.083007812,-0.021972656,0.090332031,-0.009765625
0.080566406,0.004882812,0.095214844,-0.004882812
0.083007812,0.034179688,0.095214844,-0.002441406
0.078125000,0.063476562,0.097656250,0.000000000
0.078125000,0.092773438,0.107421875,0.007324219
0.073242188,0.119628906,0.104980469,0.007324219
0.070800781,0.146484375,0.109863281,0.012207031
0.068359375,0.175781250,0.112304688,0.012207031
0.063476562,0.205078125,0.117187500,0.019531250
0.058593750,0.227050781,0.114746094,0.019531250
0.053710938,0.246582031,0.114746094,0.017089844
0.048828125,0.266113281,0.114746094,0.017089844
0.046386719,0.283203125,0.109863281,0.017089844
0.034179688,0.292968750,0.100097656,0.014648438
0.029296875,0.305175781,0.095214844,0.014648438
0.021972656,0.312500000,0.087890625,0.012207031
0.019531250,0.314941406,0.073242188,0.007324219
0.012207031,0.317382812,0.061035156,0.007324219
0.002441406,0.307617188,0.041503906,-0.004882812
-0.002441406,0.302734375,0.026855469,-0.002441406
-0.007324219,0.295410156,0.009765625,-0.009765625
-0.014648438,0.283203125,-0.012207031,-0.017089844
-0.017089844,0.270996094,-0.029296875,-0.021972656
-0.024414062,0.251464844,-0.048828125,-0.034179688
-0.024414062,0.231933594,-0.068359375,-0.036621094
-0.029296875,0.214843750,-0.085449219,-0.041503906
-0.029296875,0.192871094,-0.107421875,-0.048828125
-0.034179688,0.168457031,-0.126953125,-0.051269531
-0.031738281,0.148925781,-0.136718750,-0.056152344
-0.031738281,0.124511719,-0.153808594,-0.061035156
-0.026855469,0.104980469,-0.166015625,-0.061035156
-0.026855469,0.083007812,-0.175781250,-0.065917969
-0.021972656,0.063476562,-0.183105469,-0.061035156
-0.021972656,0.036621094,-0.192871094,-0.063476562
-0.019531250,0.017089844,-0.195312500,-0.063476562
-0.012207031,-0.002441406,-0.195312500,-0.061035156
-0.007324219,-0.019531250,-0.192871094,-0.056152344
-0.002441406,-0.036621094,-0.185546875,-0.056152344
0.000000000,-0.051269531,-0.175781250,-0.046386719
0.007324219,-0.068359375,-0.168457031,-0.041503906
0.017089844,-0.083007812,-0.153808594,-0.036621094
0.024414062,-0.087890625,-0.141601562,-0.026855469
0.024414062,-0.104980469,-0.122070312,-0.017089844
0.034179688,-0.117187500,-0.104980469,-0.009765625
0.041503906,-0.124511719,-0.085449219,0.000000000
0.051269531,-0.134277344,-0.065917969,0.007324219
0.056152344,-0.141601562,-0.043945312,0.014648438
0.061035156,-0.146484375,-0.024414062,0.019531250
0.070800781,-0.148925781,-0.002441406,0.034179688
0.078125000,-0.153808594,0.019531250,0.036621094
0.083007812,-0.156250000,0.039062500,0.036621094
0.087890625,-0.158691406,0.061035156,0.046386719
0.090332031,-0.158691406,0.080566406,0.046386719
0.097656250,-0.156250000,0.100097656,0.048828125
