Sample Rate,Heading Error (rad),Declination Error (rad),Distance Error percent,Depth: -2000 mm
100000,1.94,0.39,99.85
110000,1.97,0.36,99.84
120000,1.43,0.51,99.86
130000,1.50,0.36,99.82
140000,1.46,0.33,99.83
150000,1.03,0.41,99.80
160000,1.19,0.40,99.79
170000,1.23,0.34,99.75
180000,1.08,0.37,99.77
190000,1.06,0.33,99.73
200000,0.97,0.35,99.73
210000,0.95,0.38,99.73
220000,1.01,0.35,99.72
230000,1.09,0.32,99.70
240000,0.95,0.30,99.67
250000,0.99,0.28,99.69
260000,0.84,0.32,99.65
270000,0.82,0.41,99.66
280000,0.94,0.33,99.61
290000,0.92,0.34,99.61
300000,0.86,0.27,99.59
310000,0.81,0.27,99.60
320000,0.82,0.31,99.60
330000,0.81,0.30,99.58
340000,0.82,0.28,99.55
350000,0.90,0.26,99.53
360000,0.72,0.30,99.53
370000,0.80,0.29,99.50
380000,0.72,0.29,99.51
390000,0.77,0.29,99.51
400000,0.80,0.27,99.48
410000,0.73,0.23,99.47
420000,0.71,0.24,99.45
430000,0.73,0.26,99.43
440000,0.70,0.29,99.43
450000,0.75,0.28,99.41
460000,0.80,0.26,99.41
470000,0.72,0.24,99.39
480000,0.70,0.23,99.40
490000,0.67,0.24,99.38
500000,0.72,0.26,99.38
510000,0.74,0.25,99.35
520000,0.78,0.24,99.33
530000,0.72,0.24,99.32
540000,0.69,0.23,99.31
550000,0.66,0.25,99.30
560000,0.72,0.25,99.30
570000,0.73,0.24,99.29
580000,0.78,0.22,99.27
590000,0.70,0.20,99.28
600000,0.68,0.22,99.24
610000,0.65,0.24,99.23
620000,0.68,0.24,99.20
630000,0.71,0.23,99.21
640000,0.77,0.22,99.20
650000,0.64,0.21,99.19
660000,0.67,0.21,99.18
670000,0.64,0.22,99.16
680000,0.68,0.22,99.14
690000,0.70,0.23,99.13
700000,0.76,0.21,99.12
710000,0.63,0.20,99.12
720000,0.67,0.21,99.10
730000,0.63,0.21,99.21
740000,0.67,0.21,99.09
750000,0.69,0.20,99.07
760000,0.64,0.20,99.05
770000,0.63,0.20,99.04
780000,0.66,0.21,99.03
790000,0.62,0.22,99.02
800000,0.67,0.21,99.01
810000,0.69,0.21,98.98
820000,0.63,0.20,98.98
830000,0.62,0.19,99.00
840000,0.66,0.20,98.97
850000,0.61,0.21,98.95
860000,0.66,0.21,98.93
870000,0.68,0.20,98.93
880000,0.62,0.20,98.91
890000,0.62,0.19,98.89
900000,0.60,0.20,98.92
910000,0.61,0.21,98.89
920000,0.66,0.19,98.88
930000,0.68,0.19,98.86
940000,0.62,0.19,98.83
950000,0.61,0.20,98.81
960000,0.59,0.20,98.85
970000,0.64,0.20,98.81
980000,0.65,0.19,98.79
990000,0.68,0.18,98.79
1000000,0.62,0.18,98.77
1010000,0.60,0.18,98.76
1020000,0.59,0.19,98.74
1030000,0.63,0.20,98.74
1040000,0.65,0.19,98.73
1050000,0.68,0.17,98.72
1060000,0.61,0.18,98.69
1070000,0.60,0.18,98.68
1080000,0.58,0.19,98.67
1090000,0.62,0.19,98.71
1100000,0.65,0.18,98.66
1110000,0.68,0.18,98.64
1120000,0.61,0.19,98.65
1130000,0.60,0.18,98.70
1140000,0.58,0.18,98.60
1150000,0.66,0.18,98.59
1160000,0.64,0.17,98.67
1170000,0.56,0.16,98.59
1180000,0.61,0.17,98.56
1190000,0.59,0.18,98.54
1200000,0.57,0.19,98.51
1210000,0.63,0.18,98.63
1220000,0.64,0.17,98.51
1230000,0.55,0.16,98.50
1240000,0.55,0.17,98.48
1250000,0.59,0.17,98.49
1260000,0.57,0.17,98.56
1270000,0.63,0.18,98.44
1280000,0.64,0.18,98.43
1290000,0.55,0.17,98.42
1300000,0.55,0.17,98.42
1310000,0.59,0.17,98.41
1320000,0.57,0.17,98.39
1330000,0.63,0.17,98.55
1340000,0.63,0.17,98.37
1350000,0.55,0.16,98.35
1360000,0.55,0.17,98.37
1370000,0.58,0.18,98.33
1380000,0.60,0.17,98.33
1390000,0.63,0.16,98.30
1400000,0.63,0.16,98.30
1410000,0.55,0.17,98.29
1420000,0.54,0.16,98.27
1430000,0.58,0.17,98.33
1440000,0.60,0.17,98.26
1450000,0.63,0.17,98.27
1460000,0.67,0.16,98.29
1470000,0.54,0.16,98.21
1480000,0.54,0.15,98.19
1490000,0.57,0.17,98.17
1500000,0.60,0.17,98.16
1510000,0.63,0.16,98.17
1520000,0.54,0.16,98.15
1530000,0.54,0.16,98.14
1540000,0.54,0.16,98.13
1550000,0.57,0.16,98.12
1560000,0.59,0.16,98.11
1570000,0.62,0.16,98.17
1580000,0.54,0.15,98.17
1590000,0.54,0.16,98.22
1600000,0.54,0.16,98.06
1610000,0.57,0.17,98.04
1620000,0.59,0.16,98.03
1630000,0.62,0.15,98.03
1640000,0.54,0.15,98.07
1650000,0.54,0.15,98.00
1660000,0.54,0.15,98.14
1670000,0.56,0.16,97.97
1680000,0.63,0.16,97.97
1690000,0.62,0.15,97.94
1700000,0.54,0.16,97.94
1710000,0.54,0.15,98.05
1720000,0.54,0.15,97.91
1730000,0.56,0.16,97.90
1740000,0.63,0.15,97.89
1750000,0.62,0.15,97.93
1760000,0.54,0.15,98.00
1770000,0.54,0.15,98.04
1780000,0.54,0.16,97.84
1790000,0.56,0.16,97.97
1800000,0.62,0.15,97.83
1810000,0.62,0.14,97.81
1820000,0.54,0.14,97.79
1830000,0.53,0.14,97.78
1840000,0.54,0.15,97.76
1850000,0.59,0.16,97.77
1860000,0.62,0.16,97.75
1870000,0.54,0.15,97.74
1880000,0.54,0.14,97.73
1890000,0.53,0.14,97.70
1900000,0.53,0.14,97.78
1910000,0.59,0.15,97.69
1920000,0.62,0.14,97.66
1930000,0.54,0.15,97.81
1940000,0.53,0.15,97.64
1950000,0.53,0.14,97.69
1960000,0.53,0.14,97.81
1970000,0.59,0.15,97.64
1980000,0.62,0.15,97.61
1990000,0.54,0.14,97.59
2000000,0.54,0.14,97.58
2010000,0.53,0.14,97.54
2020000,0.53,0.15,97.70
2030000,0.59,0.15,97.60
2040000,0.62,0.14,97.54
2050000,0.54,0.14,97.53
2060000,0.53,0.14,97.76
2070000,0.53,0.14,97.49
2080000,0.53,0.14,97.48
2090000,0.59,0.15,97.52
2100000,0.62,0.14,97.52
2110000,0.53,0.15,97.46
2120000,0.53,0.14,97.44
2130000,0.53,0.14,97.42
2140000,0.53,0.14,97.53
2150000,0.58,0.15,97.39
2160000,0.62,0.14,97.40
2170000,0.53,0.13,97.38
2180000,0.53,0.13,97.36
2190000,0.53,0.14,97.68
2200000,0.53,0.14,97.40
2210000,0.58,0.14,97.43
2220000,0.61,0.14,97.32
2230000,0.53,0.14,97.32
2240000,0.53,0.13,97.30
2250000,0.53,0.13,97.27
2260000,0.53,0.14,97.24
2270000,0.62,0.15,97.24
2280000,0.54,0.14,97.34
2290000,0.53,0.14,97.28
2300000,0.53,0.13,97.35
2310000,0.53,0.13,97.22
2320000,0.56,0.13,97.37
2330000,0.62,0.14,97.34
2340000,0.53,0.13,97.17
2350000,0.53,0.14,97.15
2360000,0.53,0.14,97.38
2370000,0.53,0.14,97.15
2380000,0.57,0.14,97.13
2390000,0.62,0.14,97.15
2400000,0.53,0.13,97.12
2410000,0.53,0.13,97.09
2420000,0.53,0.13,97.06
2430000,0.53,0.13,97.06
2440000,0.56,0.14,97.03
2450000,0.60,0.14,97.22
2460000,0.53,0.13,97.23
2470000,0.53,0.13,97.04
2480000,0.53,0.13,97.01
2490000,0.53,0.13,97.17
2500000,0.56,0.13,96.98
2510000,0.60,0.13,97.11
2520000,0.53,0.14,96.95
2530000,0.53,0.13,97.15
2540000,0.53,0.13,97.07
2550000,0.53,0.13,96.93
2560000,0.56,0.13,97.02
2570000,0.60,0.13,96.89
2580000,0.53,0.13,96.89
2590000,0.53,0.13,97.14
2600000,0.53,0.13,96.86
2610000,0.53,0.13,96.89
2620000,0.56,0.13,97.04
2630000,0.52,0.13,96.94
2640000,0.53,0.13,96.84
2650000,0.53,0.13,96.86
2660000,0.53,0.13,96.80
2670000,0.53,0.13,96.77
2680000,0.56,0.13,96.74
2690000,0.52,0.14,96.84
2700000,0.53,0.13,97.01
2710000,0.53,0.13,96.75
2720000,0.53,0.13,97.00
2730000,0.53,0.13,96.73
2740000,0.56,0.12,96.70
2750000,0.52,0.13,96.67
2760000,0.53,0.13,96.67
2770000,0.53,0.14,96.66
2780000,0.53,0.13,96.84
2790000,0.56,0.13,96.91
2800000,0.60,0.12,96.64
2810000,0.52,0.13,96.73
2820000,0.53,0.13,96.77
2830000,0.53,0.13,96.61
2840000,0.53,0.13,96.58
2850000,0.56,0.13,96.77
2860000,0.60,0.13,96.54
2870000,0.52,0.13,96.52
2880000,0.53,0.13,97.04
2890000,0.53,0.13,96.72
2900000,0.53,0.13,96.53
2910000,0.56,0.13,96.50
2920000,0.60,0.12,96.48
2930000,0.52,0.13,96.45
2940000,0.53,0.13,96.50
2950000,0.53,0.13,96.55
2960000,0.52,0.13,96.67
2970000,0.56,0.12,96.44
2980000,0.52,0.12,96.50
2990000,0.52,0.12,96.62
3000000,0.53,0.13,96.38
3010000,0.52,0.13,96.36
3020000,0.53,0.13,96.70
3030000,0.56,0.13,96.58
3040000,0.52,0.13,96.38
3050000,0.52,0.12,96.57
3060000,0.53,0.13,96.32
3070000,0.52,0.12,96.48
3080000,0.52,0.12,96.42
3090000,0.56,0.12,96.29
3100000,0.52,0.13,96.26
3110000,0.52,0.13,96.24
3120000,0.52,0.12,96.47
3130000,0.52,0.12,96.60
3140000,0.52,0.13,96.24
3150000,0.56,0.12,96.22
3160000,0.52,0.12,96.21
3170000,0.52,0.12,96.18
3180000,0.52,0.13,96.16
3190000,0.52,0.12,96.21
3200000,0.52,0.12,96.14
3210000,0.56,0.13,96.11
3220000,0.52,0.12,96.39
3230000,0.52,0.12,96.26
3240000,0.52,0.12,96.11
3250000,0.52,0.12,96.34
3260000,0.56,0.12,96.49
3270000,0.56,0.12,96.22
3280000,0.52,0.12,96.05
3290000,0.52,0.12,96.04
3300000,0.52,0.12,96.03
3310000,0.52,0.12,96.28
3320000,0.56,0.12,96.01
3330000,0.56,0.12,95.99
3340000,0.52,0.12,96.11
3350000,0.52,0.13,95.95
3360000,0.52,0.12,96.05
3370000,0.52,0.12,96.03
3380000,0.56,0.12,96.32
3390000,0.52,0.12,96.46
3400000,0.52,0.12,95.92
3410000,0.52,0.12,95.90
3420000,0.52,0.13,95.89
3430000,0.52,0.13,95.88
3440000,0.56,0.12,96.06
3450000,0.52,0.12,96.06
3460000,0.52,0.12,95.83
3470000,0.52,0.12,95.82
3480000,0.52,0.12,96.14
3490000,0.52,0.12,95.82
3500000,0.56,0.12,95.80
3510000,0.52,0.12,96.23
3520000,0.52,0.12,96.10
3530000,0.52,0.12,95.75
3540000,0.52,0.12,95.73
3550000,0.52,0.13,95.95
3560000,0.56,0.12,96.01
3570000,0.52,0.12,95.73
3580000,0.52,0.12,95.71
3590000,0.52,0.12,95.69
3600000,0.53,0.13,95.67
3610000,0.52,0.12,95.88
3620000,0.56,0.12,95.64
3630000,0.52,0.12,95.98
3640000,0.52,0.12,95.66
3650000,0.52,0.12,96.18
3660000,0.52,0.12,95.61
3670000,0.56,0.12,95.60
3680000,0.56,0.12,95.57
3690000,0.52,0.12,95.56
3700000,0.52,0.12,95.61
3710000,0.52,0.12,95.61
3720000,0.52,0.12,95.52
3730000,0.56,0.12,95.51
3740000,0.52,0.12,95.93
3750000,0.52,0.12,95.75
3760000,0.52,0.12,95.93
3770000,0.52,0.12,95.53
3780000,0.52,0.12,95.82
3790000,0.56,0.12,95.74
3800000,0.52,0.12,95.43
3810000,0.52,0.12,95.64
3820000,0.52,0.12,95.95
3830000,0.52,0.12,95.41
3840000,0.52,0.12,95.38
3850000,0.56,0.12,95.45
3860000,0.52,0.12,95.57
3870000,0.52,0.11,95.65
3880000,0.52,0.12,95.51
3890000,0.52,0.12,95.33
