duty cycle,x_mag_raw,y_mag_raw,z_mag_raw
0.0,0.0,0.0,0.0
0.005,0.0,0.0,0.00036800000000000027
0.01,0.0,-0.00018400000000000014,0.00018399999999999667
0.015,0.0,-9.200000000000007e-05,0.00018399999999999667
0.02,-0.00027599999999999847,-0.00036800000000000027,0.00036800000000000027
0.025,-9.20000000000018e-05,-0.00018400000000000014,0.00027599999999999847
0.03,-0.0007360000000000005,-0.00036800000000000027,0.0005519999999999969
0.035,-0.00045999999999999514,-0.00018400000000000014,0.00036800000000000027
0.04,-0.00018399999999999667,-0.00046000000000000034,0.00027599999999999847
0.045,-0.00045999999999999514,-0.0007359999999999988,-9.20000000000018e-05
0.05,-0.0006439999999999987,-0.0002760000000000002,0.00036800000000000027
0.055,-0.0006439999999999987,-0.0002760000000000002,0.00036800000000000027
0.06,-0.0006439999999999987,-0.0002760000000000002,0.00036800000000000027
0.065,-0.00027599999999999847,-0.0006439999999999987,0.00045999999999999514
0.07,-0.00018399999999999667,-0.00046000000000000034,9.199999999999486e-05
0.075,-0.0005519999999999969,-0.0006439999999999987,-9.20000000000018e-05
0.08,-0.00036800000000000027,-0.0009199999999999989,-9.20000000000018e-05
0.085,-0.00045999999999999514,-0.00046000000000000034,-9.20000000000018e-05
0.09,-0.00045999999999999514,-0.00046000000000000034,-9.20000000000018e-05
0.095,-0.00045999999999999514,-0.00046000000000000034,-9.20000000000018e-05
0.1,-0.0005519999999999969,-0.0008279999999999989,0.0
0.105,-0.0008279999999999954,-0.0006439999999999987,0.0
0.11,-0.0006439999999999987,-0.0006439999999999987,0.00018399999999999667
0.115,-0.00045999999999999514,-0.0009199999999999989,0.0
0.12,-0.00036800000000000027,-0.0006439999999999987,-9.20000000000018e-05
0.125,-0.00036800000000000027,-0.0006439999999999987,-9.20000000000018e-05
0.13,-0.0007360000000000005,-0.0007359999999999988,9.199999999999486e-05
0.135,-0.0005519999999999969,-0.001011999999999999,0.00027599999999999847
0.14,-0.0005519999999999969,-0.0007359999999999988,9.199999999999486e-05
0.145,-0.00045999999999999514,-0.0008279999999999989,0.00018399999999999667
0.15,-0.00045999999999999514,-9.200000000000007e-05,0.00027599999999999847
0.155,-0.0005519999999999969,-0.0006439999999999987,0.00018399999999999667
0.16,-0.0005519999999999969,-0.0007359999999999988,9.199999999999486e-05
0.165,-0.0005519999999999969,-0.0007359999999999988,9.199999999999486e-05
0.17,-0.0006439999999999987,-0.00036800000000000027,0.00045999999999999514
0.175,-0.0006439999999999987,-0.00036800000000000027,0.00045999999999999514
0.18,-0.0006439999999999987,-0.00036800000000000027,0.00045999999999999514
