duty cycle,x_mag_raw,y_mag_raw,z_mag_raw
0.0,9.20000000000018e-05,9.200000000000007e-05,0.0
0.005,0.0,0.00018400000000000014,0.00018399999999999667
0.01,0.0,0.0,0.00036800000000000027
0.015,0.0,-9.199999999999833e-05,-9.20000000000018e-05
0.02,0.0,-9.199999999999833e-05,-9.20000000000018e-05
0.025,0.0,-9.199999999999833e-05,0.0005519999999999969
0.03,0.0,-9.199999999999833e-05,0.0005519999999999969
0.035,0.0007360000000000005,0.00018400000000000014,-0.00036800000000000027
0.04,0.0007360000000000005,0.00018400000000000014,-0.00036800000000000027
0.045,0.00036800000000000027,0.00046000000000000034,-9.20000000000018e-05
0.05,-0.00018399999999999667,0.00036800000000000027,0.00018399999999999667
0.055,9.20000000000018e-05,0.0007360000000000005,-0.00027599999999999847
0.06,9.20000000000018e-05,0.0007360000000000005,-0.00027599999999999847
0.065,9.20000000000018e-05,0.00046000000000000034,0.00036800000000000027
0.07,0.0004600000000000021,9.200000000000007e-05,-0.00027599999999999847
0.075,0.0004600000000000021,9.200000000000007e-05,-0.00027599999999999847
0.08,0.0004600000000000021,9.200000000000007e-05,-0.00027599999999999847
0.085,0.0004600000000000021,0.0002760000000000002,0.00018399999999999667
0.09,0.0004600000000000021,0.0002760000000000002,9.199999999999486e-05
0.095,9.20000000000018e-05,0.0002760000000000002,9.199999999999486e-05
0.1,0.0004600000000000021,0.00036800000000000027,-9.20000000000018e-05
0.105,0.00036800000000000027,0.0006440000000000022,-0.00027599999999999847
0.11,0.0005519999999999969,0.0,-0.0001840000000000036
0.115,0.0006439999999999987,0.00018400000000000014,-9.20000000000018e-05
0.12,0.0004600000000000021,0.00018400000000000014,-0.00027599999999999847
0.125,0.0004600000000000021,0.00018400000000000014,-0.00027599999999999847
0.13,0.0006439999999999987,0.00046000000000000034,-9.20000000000018e-05
0.135,0.00036800000000000027,0.00036800000000000027,-0.00027599999999999847
0.14,0.00036800000000000027,0.00036800000000000027,-0.00027599999999999847
0.145,0.00036800000000000027,0.00036800000000000027,-0.00027599999999999847
0.15,0.001011999999999999,0.0002760000000000002,-0.00027599999999999847
0.155,0.0007360000000000005,0.00036800000000000027,-0.00027599999999999847
0.16,0.001011999999999999,0.00036800000000000027,-0.00027599999999999847
0.165,0.0008279999999999954,9.200000000000007e-05,-9.20000000000018e-05
0.17,0.0008279999999999954,0.0002760000000000002,-0.00036800000000000027
0.175,0.0006439999999999987,0.0002760000000000002,-0.0004600000000000021
0.18,0.0006439999999999987,0.0002760000000000002,-0.0004600000000000021
0.185,0.0009199999999999972,0.00036800000000000027,-0.0004600000000000021
0.19,0.0013799999999999993,0.00018400000000000014,-0.0001840000000000036
0.195,0.0013799999999999993,0.00046000000000000034,-0.0005520000000000039
0.2,0.0011959999999999957,9.200000000000007e-05,-0.0004600000000000021
0.205,0.0011959999999999957,9.200000000000007e-05,-0.0004600000000000021
0.21,0.0011959999999999957,0.0006440000000000022,-0.0007360000000000005
0.215,0.0011959999999999957,0.0006440000000000022,-0.0007360000000000005
0.22,0.0012879999999999975,0.0006440000000000022,-0.0007360000000000005
0.225,0.001563999999999996,0.0006440000000000022,-0.0008280000000000023
0.23,0.001563999999999996,0.0006440000000000022,-0.0008280000000000023
0.235,0.001563999999999996,0.0006440000000000022,-0.0008280000000000023
0.24,0.0013799999999999993,0.0002760000000000002,-0.0008280000000000023
0.245,0.0018400000000000014,9.200000000000007e-05,-0.00036800000000000027
0.25,0.002023999999999998,0.0,-0.0004600000000000021
0.255,0.002116,0.0002760000000000002,-0.0005520000000000039
0.26,0.002023999999999998,0.00036800000000000027,-0.0005520000000000039
0.265,0.002023999999999998,0.00036800000000000027,-0.0005520000000000039
0.27,0.002116,0.0007360000000000005,-0.0005520000000000039
0.275,0.002116,0.0007360000000000005,-0.0005520000000000039
0.28,0.002116,0.0007360000000000005,-0.0005520000000000039
0.285,0.0023920000000000052,0.00036800000000000027,-0.00036800000000000027
0.29,0.002116,0.00046000000000000034,-0.0005520000000000039
0.295,0.0018400000000000014,0.0005520000000000021,-0.0008280000000000023
0.3,0.0019319999999999962,0.00046000000000000034,-0.0009199999999999972
0.305,0.0011959999999999957,0.00018400000000000014,-0.0008280000000000023
0.31,0.0011959999999999957,0.00018400000000000014,-0.0008280000000000023
0.315,0.0011959999999999957,0.00046000000000000034,-0.0011040000000000008
0.32,0.0023000000000000034,0.0006440000000000022,9.199999999999486e-05
0.325,0.0023000000000000034,0.0006440000000000022,9.199999999999486e-05
0.33,0.0028520000000000004,0.0007360000000000005,-0.0006439999999999987
0.335,0.003127999999999999,0.0005520000000000021,-0.0011040000000000008
0.34,0.002944000000000002,0.00046000000000000034,-0.001011999999999999
0.345,0.002944000000000002,0.00046000000000000034,-0.001011999999999999
0.35,0.002944000000000002,0.00046000000000000034,-0.001011999999999999
0.355,0.004139999999999998,0.0002760000000000002,-0.0011960000000000026
0.36,0.0027600000000000055,0.0006440000000000022,-0.001011999999999999
0.365,0.0027600000000000055,0.0006440000000000022,-0.001011999999999999
0.37,0.004507999999999998,0.00046000000000000034,-0.001011999999999999
0.375,0.003956000000000001,0.0002760000000000002,-0.0013799999999999993
0.38,0.003956000000000001,0.0002760000000000002,-0.0013799999999999993
0.385,0.004232,9.200000000000007e-05,-0.001472000000000001
0.39,0.004783999999999997,0.00046000000000000034,-0.001472000000000001
0.395,0.004783999999999997,0.00046000000000000034,-0.0008280000000000023
0.4,0.004048000000000003,0.0002760000000000002,-0.0016559999999999978
0.405,0.0037720000000000045,0.0006440000000000022,-0.001563999999999996
0.41,0.0037720000000000045,0.0006440000000000022,-0.001563999999999996
0.415,0.004968,0.00046000000000000034,-0.0016559999999999978
0.42,0.0036800000000000027,0.0005520000000000021,-0.0018400000000000014
0.425,0.003588000000000001,0.0007360000000000005,-0.0017479999999999996
0.43,0.005060000000000002,0.00046000000000000034,-0.0013799999999999993
0.435,0.005060000000000002,0.00046000000000000034,-0.0013799999999999993
0.44,0.004783999999999997,0.00036800000000000027,-0.001563999999999996
0.445,0.004783999999999997,0.00036800000000000027,-0.001563999999999996
0.45,0.005243999999999999,0.00046000000000000034,-0.0016559999999999978
0.455,0.005243999999999999,0.00046000000000000034,-0.0016559999999999978
0.46,0.005243999999999999,0.00046000000000000034,-0.0016559999999999978
0.465,0.005243999999999999,0.00046000000000000034,-0.0016559999999999978
0.47,0.005243999999999999,0.00046000000000000034,-0.0016559999999999978
0.475,0.005151999999999997,0.0007360000000000005,-0.0018400000000000014
0.48,0.005151999999999997,0.0007360000000000005,-0.0019319999999999962
0.485,0.006072000000000001,0.00046000000000000034,-0.002023999999999998
0.49,0.006716,0.00036800000000000027,-0.002023999999999998
0.495,0.006716,0.00036800000000000027,-0.002023999999999998
0.5,0.007452,0.0002760000000000002,-0.0022080000000000016
0.505,0.007452,0.0002760000000000002,-0.0022080000000000016
0.51,0.007452,9.200000000000007e-05,-0.0016559999999999978
0.515,0.007452,9.200000000000007e-05,-0.0016559999999999978
0.52,0.007452,9.200000000000007e-05,-0.0016559999999999978
0.525,0.008556000000000001,0.00018400000000000014,-0.002576000000000002
0.53,0.006440000000000001,0.0005520000000000021,-0.002484
0.535,0.006440000000000001,0.0005520000000000021,-0.002484
0.54,0.007452,0.00036800000000000027,-0.0027599999999999986
0.545,0.008004000000000004,0.00046000000000000034,-0.0028520000000000004
0.55,0.008004000000000004,0.00046000000000000034,-0.0028520000000000004
0.555,0.008739999999999998,0.00018400000000000014,-0.0027599999999999986
0.56,0.00782,0.0005520000000000021,-0.003036000000000004
0.565,0.007544000000000002,0.0007360000000000005,-0.003496000000000006
0.57,0.008556000000000001,0.0009200000000000007,-0.002944000000000002
0.575,0.010579999999999999,0.0007360000000000005,-0.002944000000000002
0.58,0.009383999999999997,0.00046000000000000034,-0.003036000000000004
0.585,0.008924000000000001,0.0005520000000000021,-0.003036000000000004
0.59,0.00782,0.0002760000000000002,-0.0027599999999999986
0.595,0.00782,0.0002760000000000002,-0.0027599999999999986
