duty cycle,roll_raw,pitch_raw,yaw_raw
0.0,0.0,0.0,0.0
0.005,0.0,0.0014140605926513672,-0.0008640289306640625
0.01,0.0,0.0014140605926513672,-0.0008640289306640625
0.015,0.0014247894287109375,-0.0025434494018554688,0.0
0.02,0.0014247894287109375,-0.0025434494018554688,0.0
0.025,0.0014247894287109375,-0.0025434494018554688,0.0
0.03,-0.0025658607482910156,-0.003820657730102539,0.005107879638671875
0.035,-0.0037391185760498047,0.013935565948486328,-0.0044403076171875
0.04,0.00771784782409668,0.008707046508789062,-0.01389312744140625
0.045,0.00594639778137207,0.0036025047302246094,-0.008730888366699219
0.05,0.002142190933227539,-0.0009865760803222656,-0.0017328262329101562
0.055,0.006992340087890625,0.008538484573364258,-0.012984275817871094
0.06,0.010654211044311523,0.0036025047302246094,-0.01389312744140625
0.065,0.011518001556396484,0.0076029300689697266,-0.017386436462402344
0.07,0.008446693420410156,0.008876800537109375,-0.014806747436523438
0.075,0.008446693420410156,0.008876800537109375,-0.014806747436523438
0.08,0.00771784782409668,0.008707046508789062,-0.01389312744140625
0.085,0.00771784782409668,0.008707046508789062,-0.01389312744140625
0.09,-0.003977298736572266,0.0072710514068603516,-7.390975952148438e-05
0.095,-0.003977298736572266,0.0072710514068603516,-7.390975952148438e-05
0.1,0.007567644119262695,-0.0022666454315185547,-0.006845951080322266
0.105,0.007567644119262695,0.0005826950073242188,-0.00861978530883789
0.11,0.007567644119262695,0.0005826950073242188,-0.00861978530883789
0.115,0.0035872459411621094,0.0007305145263671875,-0.004365444183349609
0.12,0.0035872459411621094,0.0007305145263671875,-0.004365444183349609
0.125,0.011518001556396484,0.009047269821166992,-0.018310546875
0.13,0.011518001556396484,0.009047269821166992,-0.018310546875
0.135,-0.003977298736572266,0.008707046508789062,-0.0009531974792480469
0.14,0.003947734832763672,0.015565156936645508,-0.014051437377929688
0.145,0.007567644119262695,0.0077702999114990234,-0.013134479522705078
0.15,0.007567644119262695,0.0077702999114990234,-0.013134479522705078
0.155,0.010780572891235352,0.014674663543701172,-0.021111011505126953
0.16,0.010780572891235352,0.014674663543701172,-0.021111011505126953
0.165,0.01618504524230957,0.011947154998779297,-0.025352954864501953
0.17,0.004664897918701172,0.015753507614135742,-0.014973163604736328
0.175,0.004664897918701172,0.015753507614135742,-0.014973163604736328
0.18,0.003947734832763672,0.021386146545410156,-0.01776742935180664
0.185,0.003947734832763672,0.021386146545410156,-0.01776742935180664
0.19,0.0009126663208007812,0.027045011520385742,-0.017963409423828125
0.195,0.002863168716430664,0.015050172805786133,-0.012512683868408203
0.2,0.002863168716430664,0.015050172805786133,-0.012512683868408203
0.205,0.002863168716430664,0.015050172805786133,-0.012512683868408203
0.21,0.0035872459411621094,0.012307882308959961,-0.011588573455810547
0.215,0.0030498504638671875,0.020328521728515625,-0.01607799530029297
0.22,0.0030498504638671875,0.020328521728515625,-0.01607799530029297
0.225,0.0030498504638671875,0.020328521728515625,-0.01607799530029297
0.23,0.0030498504638671875,0.020328521728515625,-0.01607799530029297
0.235,0.0030498504638671875,0.020328521728515625,-0.01607799530029297
0.24,0.011518001556396484,0.031160593032836914,-0.03276491165161133
0.245,0.011518001556396484,0.031160593032836914,-0.03276491165161133
0.25,0.002523183822631836,0.02829575538635254,-0.020606517791748047
0.255,-0.00021004676818847656,0.014862060546875,-0.008959770202636719
0.26,0.003233671188354492,0.031481027603149414,-0.023490428924560547
0.265,-0.007714509963989258,0.024318933486938477,-0.006420612335205078
0.27,0.012258529663085938,0.022423744201660156,-0.027819156646728516
0.275,0.012258529663085938,0.022423744201660156,-0.027819156646728516
0.28,0.006679058074951172,0.025840282440185547,-0.02374124526977539
0.285,0.004664897918701172,0.03795266151428223,-0.02939891815185547
0.29,0.008154869079589844,0.027797460556030273,-0.026700496673583984
0.295,0.008446693420410156,0.022005319595336914,-0.023244380950927734
0.3,0.0009126663208007812,0.04650998115539551,-0.030721187591552734
0.305,0.013002634048461914,0.04077267646789551,-0.04095888137817383
0.31,0.006270170211791992,0.051384925842285156,-0.04032468795776367
0.315,0.006270170211791992,0.051384925842285156,-0.04032468795776367
0.32,0.004664897918701172,0.04706931114196777,-0.035501956939697266
0.325,0.004664897918701172,0.04706931114196777,-0.035501956939697266
0.33,0.015438079833984375,0.049176931381225586,-0.04959583282470703
