duty cycle,roll_raw,pitch_raw,yaw_raw
0.0,-0.0023193359375,-0.001413583755493164,0.0034208297729492188
0.005,-0.003203868865966797,-0.002535581588745117,0.005084037780761719
0.01,0.002928495407104492,-0.005085468292236328,0.0
0.015,0.002928495407104492,-0.005085468292236328,0.0
0.02,0.0015873908996582031,0.0012624263763427734,-0.0025353431701660156
0.025,0.006758451461791992,-0.007649898529052734,-0.0025353431701660156
0.03,0.006758451461791992,-0.007649898529052734,-0.0025353431701660156
0.035,-0.007477760314941406,-0.006169557571411133,0.011966228485107422
0.04,-0.012328624725341797,-0.0015604496002197266,0.014455318450927734
0.045,-0.012328624725341797,-0.004369258880615234,0.016150474548339844
0.05,-0.007878780364990234,0.00030422210693359375,0.008443832397460938
0.055,-0.02068948745727539,0.0023641586303710938,0.021282672882080078
0.06,-0.02068948745727539,0.0023641586303710938,0.021282672882080078
0.065,-0.008799552917480469,-0.006500720977783203,0.013601303100585938
0.07,-0.004465818405151367,-0.0032503604888916016,0.006901741027832031
0.075,-0.004465818405151367,-0.0032503604888916016,0.006901741027832031
0.08,-0.004465818405151367,-0.0032503604888916016,0.006901741027832031
0.085,-0.005539655685424805,-0.00957179069519043,0.011938095092773438
0.09,-0.005539655685424805,-0.00957179069519043,0.011938095092773438
0.095,-0.005539655685424805,-0.00957179069519043,0.011938095092773438
0.1,-0.010000944137573242,-0.005768299102783203,0.014462471008300781
0.105,-0.01836228370666504,-0.0018520355224609375,0.021232128143310547
0.11,-0.001444101333618164,-0.005902767181396484,0.005255222320556641
0.115,-0.0053558349609375,-0.008555889129638672,0.011120796203613281
0.12,-0.006773710250854492,-0.0032503604888916016,0.009417533874511719
0.125,-0.006773710250854492,-0.0032503604888916016,0.009417533874511719
0.13,-0.012328624725341797,-0.008555889129638672,0.018660545349121094
0.135,-0.011399507522583008,-0.0018520355224609375,0.013615608215332031
0.14,-0.011399507522583008,-0.0018520355224609375,0.013615608215332031
0.145,-0.011399507522583008,-0.0018520355224609375,0.013615608215332031
0.15,-0.009084939956665039,-0.011566877365112305,0.016963481903076172
0.155,-0.011399507522583008,-0.007424354553222656,0.016977310180664062
0.16,-0.011399507522583008,-0.011566877365112305,0.019454479217529297
0.165,-0.003038167953491211,-0.011329412460327148,0.01031351089477539
0.17,-0.009784221649169922,-0.0075533390045166016,0.015305042266845703
0.175,-0.010480165481567383,-0.0035309791564941406,0.013629913330078125
0.18,-0.010480165481567383,-0.0035309791564941406,0.013629913330078125
0.185,-0.012784957885742188,-0.007681846618652344,0.018632888793945312
0.19,-0.006066322326660156,-0.018302440643310547,0.01776599884033203
0.195,-0.01577615737915039,-0.013281106948852539,0.025173187255859375
0.2,-0.0058803558349609375,-0.011801958084106445,0.013657569885253906
0.205,-0.0058803558349609375,-0.011801958084106445,0.013657569885253906
0.21,-0.021729230880737305,-0.008063316345214844,0.0285491943359375
0.215,-0.021729230880737305,-0.008063316345214844,0.0285491943359375
0.22,-0.021729230880737305,-0.009428977966308594,0.029342174530029297
0.225,-0.022393465042114258,-0.012264490127563477,0.03169679641723633
0.23,-0.022393465042114258,-0.012264490127563477,0.03169679641723633
