ROV_heading,Camera_heading,Difference
-0.8074976531983705,-0.8038453915638396,-0.003652261634530918
-0.8208519280365033,-0.8036582803731575,-0.017193647663345857
-0.8356315424646038,-0.8012572977248845,-0.034374244739719284
-0.855685449360517,-0.823596768503399,-0.032088680857118024
-0.8734578529410074,-0.8415658632737077,-0.03189198966729967
-0.8937377858443238,-0.8692947746918582,-0.02444301115246561
-0.9050845301751536,-0.8816014684585223,-0.02348306171663128
-0.9301770805443699,-0.9168577397666765,-0.013319340777693367
-0.9501465690449038,-0.9271450030281023,-0.023001566016801478
-0.9792468278424126,-0.9910621891558524,0.011815361313439854
-0.9966825556427003,-0.9991400125574326,0.0024574569147323144
-1.0276441054569325,-0.9982442135209849,-0.02939989193594761
-1.0435026123607842,-1.055016297494168,0.011513685133383689
