Time,Velocity,Position
0.061638833,-1.549330305660014e-05,-9.552366097471916e-07
0.074376822,-0.00013669383152288997,-2.6582778546184047e-06
0.102138043,-0.0007913934519936615,-2.4454172330321606e-05
0.114370823,-0.0007326215630224014,-3.318246152494038e-05
0.12786603,-0.00028745202091783035,-3.6985202253329115e-05
0.141593934,-0.0003498171267765623,-4.1690210425298214e-05
0.154331923,-0.00026752656681205457,-4.502307940192754e-05
0.182394982,-0.0010363302488793245,-7.381955693762986e-05
0.200050831,-0.0009266415002277057,-8.993938745627053e-05
0.224876881,-0.0013408477019733985,-0.00012285842541536477
0.23424697,-0.0015828742558004361,-0.00013726742473837148
0.24858594,-0.0015787135766339201,-0.0001595258984796759
0.275509835,-0.0017420468017394408,-0.00020594097952884714
0.289161921,-0.0017494866032101955,-0.00022935253577456864
0.303671837,-0.0017740011463569978,-0.00025452003990377375
0.314752818,-0.0016072475605385685,-0.0002718892412337544
0.342422963,-0.001220138435290381,-0.00030530650983277716
0.355439902,-0.0012294984867272458,-0.00032091010094730085
0.36816597,-0.0009634435179679187,-0.00033286934942192457
0.382061959,-0.001212097681311271,-0.0003491465207011229
0.394515992,-0.001173044053144583,-0.0003634365410104421
0.423710823,-0.0008332902990291018,-0.0003874859715056933
0.434942961,-0.0009052873882534913,-0.00039738621429995604
0.449697018,-0.0011918640570556195,-0.0004146243658438661
0.462471009,-0.0009635344437370469,-0.00042664837672406846
0.474475861,-0.0010620166561849248,-0.0004390007051963552
0.503522873,-0.0005963027725196141,-0.0004561443753207333
0.521447897,-0.0010381079577982963,-0.0004739510660354384
0.533742905,-0.0011464407834785905,-0.0004876464052165647
0.54158783,-0.001160700565251221,-0.0004964572936536918
0.55445385,-0.00098109631751549,-0.000508863262475253
0.58175397,-0.0002780224083197342,-0.0005163879497993006
0.594837904,-0.00014161261336447008,-0.0005182018711451654
0.607903958,-2.092176461370197e-05,-0.0005184673896992349
0.621331931,0.00024036938118620607,-0.0005153238449413162
0.635040999,-0.00014861356314921993,-0.0005172925307443302
0.662114859,-0.00034605869073454725,-0.00052654022529943
0.674641848,-0.00027481989402930137,-0.0005299114063121807
0.688225031,-0.00030692109863539503,-0.0005339529728034371
