Time,Velocity,Position
0.018281937,8.021581196594387e-05,1.4673801475750623e-06
0.04207182,0.0007740988560976068,1.9752986958343797e-05
0.062552929,0.0011237012466551542,4.198426208223571e-05
0.078647852,0.0010131164851642398,5.794584949277623e-05
0.087605,0.0010411179040355572,6.70004862610643e-05
0.09817791,0.0010132608231560652,7.742587924725836e-05
0.11321497,0.0008305528473379362,8.979693234734872e-05
0.137243987,0.0015584511685691898,0.00012678387055571372
0.15257001,0.0019643181668599326,0.00015645304214978347
0.169018984,0.0016577590953702386,0.00018333690979508896
0.181593895,0.0015608609270257611,0.00020252919488022156
0.193038941,0.0019142944985317994,0.00022389845671015406
0.209643841,0.0018908511380674683,0.00025472872779081
0.251065016,0.0026386943266105784,0.0003633427006044752
0.2564919,0.0026261793268380477,0.0003769197036947361
0.259915829,0.00269156513738209,0.00038551103965187255
0.27363801,0.0029305534519308437,0.00042498260548486
0.308135033,0.0036779169063857467,0.0005504769406526567
0.312106848,0.0037416292619356136,0.0005639276301456575
0.331183911,0.0034494532818018344,0.0006287527503427262
0.353741885,0.0032101746906218003,0.0007002302142985637
0.365156889,0.003736299092503703,0.0007412062662268373
0.392904044,0.0038054465918648077,0.0008457268868403451
0.404485941,0.003599436537797247,0.0008863647881109432
0.41815281,0.0035016054931140063,0.0009331354665604495
0.433140994,0.0038835475846807008,0.0009902354065057229
0.444275856,0.004108147845478379,0.0010338428700425516
0.473003865,0.003994154495600445,0.0011473966224401547
0.484542847,0.00403326077026757,0.0011889590842829865
0.497892857,0.004210063363083349,0.001243941897135604
0.511709929,0.004206863741545068,0.0013007595295896322
0.524693966,0.0046419876449999035,0.001359420968053791
0.553849936,0.004296102692372317,0.0014834324960652531
0.564280034,0.004497001841797255,0.0015291401262163228
0.578409911,0.004426408924811914,0.0015905523626652451
0.591198922,0.004660354399094376,0.0016483036794344161
0.618038893,0.004709718672011224,0.0017733649320778562
0.635129929,0.004889524581544933,0.0018557487322228147
0.644336939,0.004865098281945015,0.0018990581922808637
0.658085824,0.004732983136176105,0.001962692681981421
0.673645974,0.004902494020197065,0.0020379219282632647
0.698276997,0.005255256702739967,0.0021661038089144614
0.712453843,0.005407626462231909,0.0022412752027354413
0.728771925,0.005846396374902944,0.0023351745666213147
0.738271952,0.0058749680813741136,0.002389488170661204
0.751142979,0.0060145107785636994,0.00246544561974803
0.774044037,0.0061942970492292835,0.0026057538500980472
0.793116808,0.005526825522438186,0.0027097294328081714
0.804148913,0.005770881327162636,0.002771737835441719
0.817708016,0.005442790386395294,0.002843746414890912
0.830873013,0.005674113643742322,0.002917312444452987
0.845053912,0.005660506190037983,0.0029958749551554018
0.871311903,0.00534864511397715,0.003134688630625287
0.885601044,0.005079639504919779,0.0032053624373217194
0.900087834,0.004964742243813708,0.003275905437127166
0.913041831,0.005177529454349489,0.0033408099678138244
0.928714037,0.00532809789221226,0.003422506625212246
0.952910901,0.0050737180707522605,0.0035439355849341673
0.964610816,0.005034327717201992,0.0036015128889761434
0.97804904,0.004750553270993535,0.0036632089751323345
0.991113902,0.004776392631586979,0.0037243797244910573
1.01006794,0.004593785331386752,0.003810223836916535
1.018064976,0.0044760328559037095,0.003844805460863736
1.044510842,0.0048215672912116595,0.003971105504780807
1.057894946,0.0050272011714121495,0.004036887070563284
1.071122885,0.005145299423296,0.004103785836895725
1.090298892,0.0052394878408078115,0.00420269180605129
1.113201857,0.005444724218859382,0.004325481297416421
1.125197888,0.005236114517742379,0.004386303961765601
1.1385099890000001,0.0051443252935423605,0.004451874020667994
1.151780844,0.005626858063906533,0.004524679802112287
1.1746819020000001,0.006164572597948128,0.0046640119713014915
1.193373919,0.006135594854474915,0.004776889080449588
1.206004858,0.0061735726605761584,0.004853015454315734
1.218099833,0.006142518296555279,0.0049250610637010675
1.231182814,0.006252019366769658,0.005004204339029789
1.247345925,0.006514054736174703,0.005107120189453132
1.272531033,0.006521220665598062,0.005269512311196024
1.284651041,0.006923733317483213,0.005351427311643168
1.2977800369999999,0.0073566219004880164,0.005445688377506713
1.31096387,0.007495147396908222,0.005540673645943286
1.329571963,0.0073811762504762965,0.0056757865422223585
1.358429909,0.007049496740183727,0.005876175057193043
1.370436907,0.006795341871589647,0.005955782045521494
1.378813982,0.006710717217655411,0.006010233469386555
1.392261029,0.006653480354983071,0.00609733476621991
1.413203955,0.006766130702365037,0.006236770835895452
1.432935,0.006613665854768872,0.006364507515511417
1.4445889,0.006514581027861112,0.006438284376931383
1.457458973,0.0067559110703088975,0.006522896271932548
1.470510006,0.0068546186454067235,0.0066099978767866375
1.49313283,0.0068921876598749465,0.006763624677695561
1.5108790399999998,0.0068476502849313175,0.006883260489397368
1.52410698,0.006625847188269974,0.006969025342762932
1.5396919260000002,0.0068599358124217455,0.007073976063271909
1.550753832,0.006932573407219783,0.007148265249533313
1.5667989260000001,0.0071655822384533545,0.007261416521560214
1.5922739510000001,0.007361017826532189,0.007445772609422251
1.62052393,0.0073078291476974975,0.007650070346845745
1.631079913,0.007159265661400934,0.0077235746705766615
1.649093867,0.007100371951150857,0.00784954212084901
1.6636519440000002,0.0074259495503099715,0.007955169220827946
1.671761036,0.007506687457556758,0.00801400671218715
1.6839008340000001,0.007758035560536848,0.008106667276959731
1.698294878,0.00812150467051344,0.00822191108713112
1.711520911,0.008365221792884526,0.00833104399650208
1.737340928,0.008244250944665629,0.008542179024111689
1.752624989,0.007459623995259919,0.008654029700482471
1.764358998,0.007542389801049768,0.008740888570416001
1.7777500160000002,0.007309354415161465,0.00883665613397794
