x_mag,y_mag,z_mag,force (kg)
0.0013261510994764612,0.005127174838709732,-0.0014648493413173536,0.0
0.0014576484816754137,0.004992142580645214,-0.0014648493413173536,0.0025
0.0014576484816754137,0.004992142580645214,-0.0014648493413173536,0.005
0.0014576484816754137,0.004992142580645214,-0.002166693652694604,0.0075
0.0014576484816754137,0.00526220709677425,-0.002367220598802379,0.01
0.00139189979057594,0.005127174838709732,-0.001966166706586815,0.0125
0.00139189979057594,0.005127174838709732,-0.001966166706586815,0.015
0.0013261510994764612,0.004992142580645214,-0.0014648493413173536,0.0175
0.0014576484816754137,0.004992142580645214,-0.0014648493413173536,0.02
0.0014576484816754137,0.004992142580645214,-0.0014648493413173536,0.0225
0.0014576484816754137,0.004992142580645214,-0.0014648493413173536,0.025
0.001063156335078556,0.00526220709677425,-0.002166693652694604,0.0275
0.0009316589528796035,0.00526220709677425,-0.0017656397604790333,0.03
0.0008659102617801281,0.00526220709677425,-0.0011640589221556807,0.0325
0.0008659102617801281,0.00526220709677425,-0.0011640589221556807,0.035
0.0009316589528796035,0.00526220709677425,-0.0009635319760478919,0.0375
0.0009316589528796035,0.00526220709677425,-0.0009635319760478919,0.04
0.0009974076439790772,0.00526220709677425,-0.0012643223952095647,0.0425
0.0009974076439790772,0.00526220709677425,-0.0012643223952095647,0.045
7.692596858640925e-05,0.004992142580645214,-0.0005624780838323282,0.0475
-0.0003175661780104484,0.004722078064516185,-0.00036195113772453935,0.05
7.692596858640925e-05,0.0048571103225807065,-0.0009635319760478919,0.0525
7.692596858640925e-05,0.0048571103225807065,-0.0009635319760478919,0.055
0.0006029154973822212,0.004992142580645214,-0.001966166706586815,0.0575
0.0011946537172775086,0.00526220709677425,-0.002166693652694604,0.06
0.0009974076439790772,0.005397239354838761,-0.0013645858682634696,0.0625
0.0009974076439790772,0.005397239354838761,-0.0013645858682634696,0.065
0.0006029154973822212,0.005127174838709732,-0.00016142419161675747,0.0675
-5.457141361254331e-05,0.0048571103225807065,-0.00016142419161675747,0.07
-5.457141361254331e-05,0.0048571103225807065,-0.00016142419161675747,0.0725
-5.457141361254331e-05,0.0048571103225807065,-0.00016142419161675747,0.075
0.00014267465968588466,0.0048571103225807065,-0.0017656397604790333,0.0775
0.00014267465968588466,0.0048571103225807065,-0.0017656397604790333,0.08
0.00014267465968588466,0.0048571103225807065,-0.0017656397604790333,0.0825
0.00014267465968588466,0.0048571103225807065,-0.0017656397604790333,0.085
-0.00012032010471201872,0.0048571103225807065,-0.0002616876646706484,0.0875
-0.00012032010471201872,0.0048571103225807065,-0.0002616876646706484,0.09
0.00014267465968588466,0.004992142580645214,-0.001966166706586815,0.0925
0.00014267465968588466,0.004992142580645214,-0.001966166706586815,0.095
0.001063156335078556,0.00526220709677425,-0.0010637954491017967,0.0975
0.00014267465968588466,0.0048571103225807065,-0.0002616876646706484,0.1
-0.00012032010471201872,0.004722078064516185,-0.0008632685029940079,0.1025
-0.00012032010471201872,0.004722078064516185,-0.0008632685029940079,0.105
0.0008659102617801281,0.0048571103225807065,-0.002166693652694604,0.1075
0.0008659102617801281,0.0048571103225807065,-0.002166693652694604,0.11
0.0009974076439790772,0.005397239354838761,-0.0013645858682634696,0.1125
0.0009974076439790772,0.005397239354838761,-0.0013645858682634696,0.115
0.0009974076439790772,0.005397239354838761,-0.0013645858682634696,0.1175
0.0009974076439790772,0.005397239354838761,-0.0013645858682634696,0.12
0.0009974076439790772,0.005397239354838761,-0.0013645858682634696,0.1225
0.0009974076439790772,0.005397239354838761,-0.0013645858682634696,0.125
0.001063156335078556,0.00526220709677425,-0.0011640589221556807,0.1275
0.00014267465968588466,0.0048571103225807065,-0.0012643223952095647,0.13
0.0011289050261780332,0.004722078064516185,-0.0013645858682634696,0.1325
0.0011289050261780332,0.004722078064516185,-0.0013645858682634696,0.135
0.0006686641884816966,0.005127174838709732,-0.0006627415568862191,0.1375
-0.00012032010471201872,0.004992142580645214,-0.0011640589221556807,0.14
0.0006686641884816966,0.005127174838709732,-0.002066430179640706,0.1425
0.0006686641884816966,0.005127174838709732,-0.002066430179640706,0.145
0.0009316589528796035,0.00526220709677425,-0.0010637954491017967,0.1475
1.1177277486932105e-05,0.004992142580645214,-0.00036195113772453935,0.15
0.0002741720418848372,0.0048571103225807065,-0.0015651128143712584,0.1525
0.0002741720418848372,0.0048571103225807065,-0.0015651128143712584,0.155
0.001260402408376984,0.004992142580645214,-0.0017656397604790333,0.1575
0.001260402408376984,0.004992142580645214,-0.0017656397604790333,0.16
0.001260402408376984,0.004992142580645214,-0.0017656397604790333,0.1625
0.001260402408376984,0.004992142580645214,-0.0017656397604790333,0.165
0.00040566942408379325,0.00526220709677425,-0.000763005029940117,0.1675
0.0005371668062827441,0.005127174838709732,-0.00036195113772453935,0.17
1.1177277486932105e-05,0.0048571103225807065,-0.0016653762874251424,0.1725
1.1177277486932105e-05,0.0048571103225807065,-0.0016653762874251424,0.175
1.1177277486932105e-05,0.0048571103225807065,-0.0016653762874251424,0.1775
0.0011946537172775086,0.005397239354838761,-0.0018659032335329312,0.18
-5.457141361254331e-05,0.004587045806451667,-0.0013645858682634696,0.1825
-5.457141361254331e-05,0.004587045806451667,-0.0013645858682634696,0.185
0.0011289050261780332,0.005127174838709732,-0.0014648493413173536,0.1875
0.0011289050261780332,0.005127174838709732,-0.0014648493413173536,0.19
0.0002741720418848372,0.00526220709677425,-0.0006627415568862191,0.1925
0.0002741720418848372,0.00526220709677425,-0.0006627415568862191,0.195
0.0011289050261780332,0.00526220709677425,-0.0008632685029940079,0.1975
1.1177277486932105e-05,0.004722078064516185,-0.0005624780838323282,0.2
0.0006029154973822212,0.004992142580645214,-0.0018659032335329312,0.2025
0.0006029154973822212,0.004992142580645214,-0.0018659032335329312,0.205
0.0008659102617801281,0.005127174838709732,-0.0011640589221556807,0.2075
0.0008659102617801281,0.005127174838709732,-0.0011640589221556807,0.21
-0.00018606879581149587,0.004992142580645214,-0.0012643223952095647,0.2125
-0.00018606879581149587,0.004992142580645214,-0.0012643223952095647,0.215
-0.00018606879581149587,0.004992142580645214,-0.0012643223952095647,0.2175
0.00040566942408379325,0.004992142580645214,-0.0016653762874251424,0.22
0.0008659102617801281,0.00526220709677425,-0.0013645858682634696,0.2225
0.0008659102617801281,0.00526220709677425,-0.0013645858682634696,0.225
0.0008659102617801281,0.00526220709677425,-0.0013645858682634696,0.2275
-0.00018606879581149587,0.004992142580645214,-0.0012643223952095647,0.23
-0.00018606879581149587,0.004992142580645214,-0.0012643223952095647,0.2325
-0.00018606879581149587,0.004992142580645214,-0.0012643223952095647,0.235
0.000734412879581172,0.004992142580645214,-0.0018659032335329312,0.2375
0.000734412879581172,0.004992142580645214,-0.0018659032335329312,0.24
0.0008001615706806492,0.00526220709677425,-0.0012643223952095647,0.2425
0.0008001615706806492,0.00526220709677425,-0.0012643223952095647,0.245
0.0008001615706806492,0.00526220709677425,-0.0012643223952095647,0.2475
0.0008001615706806492,0.00526220709677425,-0.0012643223952095647,0.25
7.692596858640925e-05,0.00040104580645166504,0.0010417374850299477,-0.0
7.692596858640925e-05,0.00040104580645166504,0.0007409470658682749,-0.0025
1.1177277486932105e-05,0.0005360780645161725,0.0010417374850299477,-0.005
1.1177277486932105e-05,0.00040104580645166504,0.0014427913772455184,-0.0075
1.1177277486932105e-05,0.00040104580645166504,0.0014427913772455184,-0.01
-0.00025181748691097475,0.00040104580645166504,0.0012422644311377365,-0.0125
-0.00018606879581149587,0.00040104580645166504,0.000640683592814377,-0.015
-0.00038331486910992384,0.0005360780645161725,0.000540420119760493,-0.0175
-0.00038331486910992384,0.0005360780645161725,0.000540420119760493,-0.02
-0.0004490635602094027,0.0005360780645161725,0.0010417374850299477,-0.0225
-0.00025181748691097475,0.0005360780645161725,0.0010417374850299477,-0.025
-0.00018606879581149587,0.0005360780645161725,0.0008412105389221658,-0.0275
-0.00018606879581149587,0.0005360780645161725,0.0008412105389221658,-0.03
0.0003399207329843161,0.0005360780645161725,0.000540420119760493,-0.0325
0.0003399207329843161,0.0005360780645161725,0.000540420119760493,-0.035
0.00040566942408379325,0.0005360780645161725,-0.00036195113772453935,-0.0375
0.00040566942408379325,0.0005360780645161725,-0.00036195113772453935,-0.04
0.00014267465968588466,0.00026601354838715063,-6.116071856286653e-05,-0.0425
-0.00038331486910992384,-0.00013908322580639954,3.9102754491024405e-05,-0.045
-0.000777807015706785,0.00026601354838715063,0.000540420119760493,-0.0475
-0.000777807015706785,0.00026601354838715063,0.000540420119760493,-0.05
-0.0004490635602094027,0.00040104580645166504,0.0007409470658682749,-0.0525
-0.0004490635602094027,0.00040104580645166504,0.0007409470658682749,-0.055
0.00020842335078536008,0.00026601354838715063,0.000540420119760493,-0.0575
0.00020842335078536008,0.00026601354838715063,0.000540420119760493,-0.06
0.00047141811518326866,0.00013098129032262928,-6.116071856286653e-05,-0.0625
-0.0003175661780104484,0.00040104580645166504,-0.00036195113772453935,-0.065
-0.0006463096335078307,0.00040104580645166504,0.0004401566467065951,-0.0675
-0.0006463096335078307,0.00040104580645166504,0.0004401566467065951,-0.07
-0.00018606879581149587,0.0006711103225806939,0.0008412105389221658,-0.0725
0.00020842335078536008,0.00026601354838715063,0.0007409470658682749,-0.075
0.0002741720418848372,0.00013098129032262928,-0.00016142419161675747,-0.0775
0.0002741720418848372,0.00013098129032262928,-0.00016142419161675747,-0.08
-0.0005805609424083553,0.00013098129032262928,0.00023962970059880628,-0.0825
-0.0005805609424083553,0.00013098129032262928,0.00023962970059880628,-0.085
-0.0005148122513088799,0.00040104580645166504,0.000640683592814377,-0.0875
-0.0005148122513088799,0.00040104580645166504,0.000640683592814377,-0.09
0.00014267465968588466,0.0005360780645161725,0.0007409470658682749,-0.0925
-0.0004490635602094027,-0.00013908322580639954,0.00013936622754492228,-0.095
-0.0005805609424083553,0.00026601354838715063,0.0007409470658682749,-0.0975
-0.0005805609424083553,0.00026601354838715063,0.0007409470658682749,-0.1
-0.0005805609424083553,0.00026601354838715063,0.0007409470658682749,-0.1025
0.00020842335078536008,0.0006711103225806939,0.00023962970059880628,-0.105
-0.0005805609424083553,-4.050967741878186e-06,0.0004401566467065951,-0.1075
-0.0005805609424083553,-4.050967741878186e-06,0.0004401566467065951,-0.11
-0.0005148122513088799,0.00026601354838715063,0.0012422644311377365,-0.1125
0.0003399207329843161,0.00040104580645166504,3.9102754491024405e-05,-0.115
0.0003399207329843161,0.00040104580645166504,3.9102754491024405e-05,-0.1175
0.0003399207329843161,0.00040104580645166504,3.9102754491024405e-05,-0.12
0.00014267465968588466,0.00040104580645166504,-0.0006627415568862191,-0.1225
0.00014267465968588466,0.00026601354838715063,0.0010417374850299477,-0.125
0.00047141811518326866,0.00013098129032262928,-0.0002616876646706484,-0.1275
0.00047141811518326866,0.00013098129032262928,-0.0002616876646706484,-0.13
-0.0007120583246073078,0.00026601354838715063,0.00023962970059880628,-0.1325
-5.457141361254331e-05,0.0005360780645161725,0.000540420119760493,-0.135
-5.457141361254331e-05,0.0005360780645161725,0.000540420119760493,-0.1375
-5.457141361254331e-05,0.0005360780645161725,0.000540420119760493,-0.14
-0.0007120583246073078,-4.050967741878186e-06,0.000640683592814377,-0.1425
-0.00025181748691097475,0.00040104580645166504,0.0010417374850299477,-0.145
0.00047141811518326866,0.0006711103225806939,-0.00036195113772453935,-0.1475
0.00047141811518326866,0.0006711103225806939,-0.00036195113772453935,-0.15
0.00047141811518326866,0.0006711103225806939,-0.00036195113772453935,-0.1525
-0.0005805609424083553,0.00026601354838715063,0.00013936622754492228,-0.155
0.0003399207329843161,0.00013098129032262928,3.9102754491024405e-05,-0.1575
0.0003399207329843161,0.00013098129032262928,3.9102754491024405e-05,-0.16
-0.0007120583246073078,-4.050967741878186e-06,0.0007409470658682749,-0.1625
0.00014267465968588466,0.0006711103225806939,0.00033989317365270416,-0.165
0.0002741720418848372,0.00026601354838715063,-0.0005624780838323282,-0.1675
0.0002741720418848372,0.00026601354838715063,-0.0005624780838323282,-0.17
-0.0008435557068062621,0.0005360780645161725,0.0011420009580838386,-0.1725
0.0003399207329843161,0.00040104580645166504,0.00023962970059880628,-0.175
-0.0004490635602094027,0.00013098129032262928,0.00013936622754492228,-0.1775
-0.0004490635602094027,0.00013098129032262928,0.00013936622754492228,-0.18
-0.00025181748691097475,0.0005360780645161725,0.000540420119760493,-0.1825
0.0003399207329843161,0.00040104580645166504,-0.00046221461077843723,-0.185
0.0003399207329843161,0.00040104580645166504,-0.00046221461077843723,-0.1875
0.0003399207329843161,0.00040104580645166504,-0.00046221461077843723,-0.19
-0.000777807015706785,0.00013098129032262928,0.0012422644311377365,-0.1925
-0.0003175661780104484,0.00013098129032262928,0.00013936622754492228,-0.195
1.1177277486932105e-05,0.00026601354838715063,0.000540420119760493,-0.1975
1.1177277486932105e-05,0.00026601354838715063,0.000540420119760493,-0.2
1.1177277486932105e-05,0.00026601354838715063,0.000540420119760493,-0.2025
7.692596858640925e-05,0.00040104580645166504,-0.0006627415568862191,-0.205
-0.0005805609424083553,0.00026601354838715063,0.0015430548502994093,-0.2075
-0.0005805609424083553,0.00026601354838715063,0.0015430548502994093,-0.21
-0.0005805609424083553,0.00026601354838715063,0.0015430548502994093,-0.2125
0.0005371668062827441,0.00040104580645166504,-0.00036195113772453935,-0.215
-0.0007120583246073078,0.00040104580645166504,0.0004401566467065951,-0.2175
-0.0007120583246073078,0.00040104580645166504,0.0004401566467065951,-0.22
-0.0007120583246073078,0.00040104580645166504,0.0004401566467065951,-0.2225
-0.0004490635602094027,-4.050967741878186e-06,0.0004401566467065951,-0.225
