Duty Cycle (%),Roll,Pitch,Yaw
0.0,-0.008937731385231018,-0.0012919045984745026,-0.08626614511013031
0.002,-0.004739060997962952,-0.001078389585018158,-0.08574886620044708
0.004,-0.005369663238525391,-0.009319040924310684,-0.08558019250631332
0.006,0.0002528280019760132,-0.002738669514656067,-0.08463770896196365
0.008,-0.007853537797927856,-0.004627905786037445,-0.08674684911966324
0.01,-0.003962308168411255,-0.003981981426477432,-0.08686366677284241
0.012,-0.00398746132850647,-0.00690445676445961,-0.08779818564653397
0.014,0.0034655332565307617,-0.007704064249992371,-0.08798068016767502
0.016,0.006277337670326233,-0.008900176733732224,-0.08760839700698853
0.018,-0.007291123270988464,-0.006700258702039719,-0.0883980467915535
0.02,-0.0017025470733642578,-0.006579894572496414,-0.08762664347887039
0.022,-0.003995493054389954,0.003155972808599472,-0.08754880726337433
0.024,-0.014437690377235413,-0.006186630576848984,-0.0878647193312645
0.026,-0.00999005138874054,-0.00832153856754303,-0.08744413405656815
0.028,-0.002698451280593872,-0.0017526745796203613,-0.08752977102994919
0.029999999999999995,-0.0019099712371826172,-0.009211260825395584,-0.08717609196901321
0.032,-0.0055960118770599365,-0.0072252750396728516,-0.0891830250620842
0.034,-0.0036533623933792114,-0.005612015724182129,-0.08901865780353546
0.036,-0.002199411392211914,-0.00595301017165184,-0.08900251984596252
0.038,-0.002251267433166504,-0.009254120290279388,-0.09023948013782501
0.04,-0.0036057084798812866,-0.007399015128612518,-0.09145575761795044
0.042,-0.013241127133369446,-0.004682701081037521,-0.09216496348381042
0.044,0.006082221865653992,-0.0020117275416851044,-0.09046832472085953
0.046,-0.001971319317817688,-0.002671521157026291,-0.09109648317098618
0.048,-0.005183219909667969,-0.012265872210264206,-0.0902538150548935
0.05,-0.003418967127799988,-0.001766156405210495,-0.09086500108242035
0.052,0.00041325390338897705,0.0030747056007385254,-0.09214738011360168
0.054,-0.013082727789878845,0.00525270402431488,-0.09359133243560791
0.056,-0.0020517706871032715,0.007184669375419617,-0.09376847743988037
0.058,0.004154860973358154,0.004585545510053635,-0.0934293270111084
0.05999999999999999,-0.0046390146017074585,-0.00962904840707779,-0.09504885226488113
0.06199999999999999,-0.008896499872207642,-0.006058059632778168,-0.0948161855340004
0.064,-0.0017787367105484009,-0.01021222397685051,-0.09387224167585373
0.066,-0.007792145013809204,-0.007359988987445831,-0.09419595450162888
0.068,-0.004868358373641968,-0.008261997252702713,-0.09380210936069489
0.07,-0.008298665285110474,-0.011217668652534485,-0.09394554793834686
0.072,0.002669587731361389,0.002980705350637436,-0.09234977513551712
0.074,-0.005461156368255615,-0.004649356007575989,-0.09326552599668503
0.076,-0.008155331015586853,-0.007234096527099609,-0.09376854449510574
0.078,-0.010192453861236572,-0.006686612963676453,-0.09309989959001541
0.08,-0.0027783364057540894,-0.010082140564918518,-0.09236069023609161
0.082,-0.0003040581941604614,-0.0028071850538253784,-0.09230761229991913
0.084,-0.004974365234375,-0.007672835141420364,-0.09311675280332565
0.086,-0.005841165781021118,-0.006052292883396149,-0.09295044839382172
0.088,-0.008246943354606628,-0.007470820099115372,-0.09165122359991074
0.09,-0.0025343745946884155,-0.003786589950323105,-0.09124259650707245
0.092,-0.0016324669122695923,-0.004565343260765076,-0.09286032617092133
0.094,-0.005152523517608643,0.001250334084033966,-0.0943518579006195
0.096,-0.01051245629787445,-0.0008482374250888824,-0.09665223211050034
0.098,0.0027719438076019287,-0.00041573867201805115,-0.09355137497186661
0.1,0.002989739179611206,-0.00452122837305069,-0.0926998108625412
0.102,0.0004375874996185303,0.0033085569739341736,-0.09196207672357559
0.104,7.027387619018555e-05,-0.0006051920354366302,-0.09208018332719803
0.106,-0.0004203319549560547,-0.010325238108634949,-0.09135138988494873
0.108,-0.009023725986480713,-0.006305240094661713,-0.09154941141605377
0.11,-0.011518523097038269,-0.004661925137042999,-0.08995591104030609
0.112,0.003709167242050171,-0.01226724311709404,-0.08846528828144073
0.114,0.0006719082593917847,-0.006107065826654434,-0.08843731880187988
0.116,-0.0013590008020401,-0.007004924118518829,-0.08870304375886917
0.11799999999999998,-0.004929095506668091,-0.014635153114795685,-0.08949277549982071
0.11999999999999998,-0.001624375581741333,-0.010399598628282547,-0.08820676803588867
0.12199999999999998,-0.0011944472789764404,-0.006115969270467758,-0.0871506929397583
0.12399999999999999,0.0035486072301864624,-0.014180786907672882,-0.08927596360445023
0.126,-0.00029215216636657715,0.0011793412268161774,-0.0890965461730957
0.128,-0.006996080279350281,0.00576135516166687,-0.08993814885616302
0.13,-0.0007128864526748657,-0.013027854263782501,-0.08897237479686737
0.132,-0.0037205517292022705,-0.004153355956077576,-0.0893724337220192
0.134,-0.006767153739929199,0.0003905370831489563,-0.08830618858337402
0.136,-0.0008121281862258911,-0.007845018059015274,-0.08727575093507767
0.138,0.0048437416553497314,-0.013780307024717331,-0.08539438247680664
0.14,-0.0028005242347717285,-0.006989095360040665,-0.08579454571008682
0.142,0.0063089728355407715,-0.0011384226381778717,-0.08449564129114151
0.144,-0.005083143711090088,0.004102300852537155,-0.08498460799455643
0.146,-0.006650611758232117,0.006298087537288666,-0.08528335392475128
0.148,-0.0070459842681884766,-0.007880892604589462,-0.08474775403738022
0.15,-0.011322945356369019,-0.0009864382445812225,-0.08432587236166
0.152,0.003397122025489807,-0.0071927569806575775,-0.08300120383501053
0.154,-0.008326247334480286,-0.007101975381374359,-0.08435284346342087
0.156,-0.008612126111984253,-0.0050422511994838715,-0.08335579186677933
0.158,-0.0014095008373260498,-0.0043733008205890656,-0.08227736502885818
0.16,-0.0017442107200622559,-0.0059471651911735535,-0.08162248879671097
0.162,0.00180014967918396,0.0006237365305423737,-0.08066119253635406
0.164,0.0004694908857345581,0.005327887833118439,-0.08030974864959717
0.166,-0.0069408118724823,-0.0013871118426322937,-0.0803409144282341
0.168,-0.008214831352233887,-0.002834506332874298,-0.08018314093351364
0.17,0.006175443530082703,-0.0028196126222610474,-0.07747909426689148
0.172,-0.008998021483421326,-0.004370450973510742,-0.0785655826330185
0.174,-0.007520079612731934,-0.008660119026899338,-0.0782836303114891
0.176,0.0028957724571228027,-0.004807554185390472,-0.07672305405139923
0.178,-0.009957760572433472,-0.003420356661081314,-0.07858052104711533
0.18,0.002929374575614929,0.0017526224255561829,-0.0771370455622673
0.182,-0.0011529624462127686,-0.008145198225975037,-0.07650312781333923
0.184,0.0023026317358016968,-0.0017757676541805267,-0.07551668584346771
0.186,0.007695674896240234,-0.010306715965270996,-0.07473614066839218
0.188,-0.006977885961532593,-0.007209800183773041,-0.0753917321562767
0.19,-0.005579531192779541,-0.0028741955757141113,-0.07445494830608368
0.192,-0.005075886845588684,-0.001835320144891739,-0.07283339649438858
0.194,-0.013036981225013733,-0.0027989670634269714,-0.0715324655175209
0.196,0.00013564527034759521,0.0029437243938446045,-0.06930991262197495
0.198,-0.0020058155059814453,-0.00677090510725975,-0.06901326775550842
0.2,-0.001515507698059082,-0.00046813488006591797,-0.06729298830032349
0.202,-0.013653561472892761,-0.006096377968788147,-0.06737562268972397
0.204,-0.011516377329826355,0.009896554052829742,-0.06427999585866928
0.206,-0.0077664852142333984,-0.008265148848295212,-0.06196160614490509
0.208,-0.003094777464866638,-0.012934423983097076,-0.061071448028087616
0.21,0.005202308297157288,-0.005555775016546249,-0.05983329564332962
0.212,0.006527930498123169,-0.0027025528252124786,-0.05988554656505585
0.214,-0.00031225383281707764,-0.013658557087182999,-0.059996359050273895
0.216,-0.010038882493972778,-0.002383459359407425,-0.06050318479537964
0.21799999999999997,-0.009021073579788208,-0.001392468810081482,-0.059802331030368805
0.22,0.0008006542921066284,-0.012220576405525208,-0.059135086834430695
0.22199999999999998,-0.006159424781799316,-0.0036438629031181335,-0.05879715830087662
0.224,-0.003763347864151001,-0.008531332015991211,-0.05750323832035065
0.22599999999999998,0.00338020920753479,-0.010010488331317902,-0.05615730583667755
0.228,-0.003951802849769592,-0.0025218650698661804,-0.05587536096572876
0.22999999999999998,0.00012090802192687988,-0.003597848117351532,-0.05339688062667847
0.232,-0.004064664244651794,0.004387654364109039,-0.053552716970443726
0.23399999999999999,0.004004254937171936,0.003982856869697571,-0.051496922969818115
0.23599999999999996,0.011593177914619446,-0.007015548646450043,-0.05046948790550232
0.238,-0.0015219002962112427,0.0036866851150989532,-0.05148637294769287
0.23999999999999996,-0.0019948482513427734,-0.004837494343519211,-0.05120314657688141
0.242,-0.012107953429222107,0.00019657984375953674,-0.050821200013160706
0.24399999999999997,-0.014901220798492432,-0.0025782547891139984,-0.05024386942386627
0.246,-0.010801896452903748,-0.0148705393075943,-0.04949502646923065
0.24799999999999997,-0.009775742888450623,-0.001633819192647934,-0.04886007308959961
0.25,-0.012961715459823608,-0.007951509207487106,-0.047885507345199585
0.252,-0.003785550594329834,-0.007750868797302246,-0.04624415934085846
0.254,-0.006970450282096863,-0.00821755826473236,-0.04592236876487732
0.256,-0.003359764814376831,-0.010923698544502258,-0.04522502422332764
0.258,-0.0006158798933029175,-0.0018857158720493317,-0.04434037208557129
0.26,-0.006652146577835083,0.01088269054889679,-0.04318970441818237
0.262,0.0010115355253219604,0.0005399733781814575,-0.041773006319999695
0.264,-0.013076454401016235,0.012130167335271835,-0.041972920298576355
0.266,0.006970837712287903,-0.002559032291173935,-0.04071114957332611
0.268,-0.008433222770690918,0.006583869457244873,-0.041207388043403625
0.27,-0.0008438676595687866,0.0032114237546920776,-0.040342941880226135
0.272,0.0030305832624435425,-0.0035781599581241608,-0.039822906255722046
0.274,-0.006564706563949585,-0.0010840408504009247,-0.03982572257518768
0.276,-0.0014446675777435303,-0.0006064251065254211,-0.038244590163230896
0.278,-0.004278793931007385,0.0062116943299770355,-0.03802812099456787
0.28,0.005006358027458191,0.009941086173057556,-0.036043986678123474
0.282,-0.0051505714654922485,-0.00013866648077964783,-0.035667553544044495
0.284,0.005849882960319519,0.003324221819639206,-0.034466251730918884
0.286,-0.006094753742218018,-0.0037644170224666595,-0.03392806649208069
0.288,-0.0019276589155197144,0.0019342973828315735,-0.031195729970932007
0.29,-0.012708649039268494,-0.01448819786310196,-0.030073553323745728
0.292,0.001607656478881836,-0.008013710379600525,-0.02790983021259308
0.294,0.008324310183525085,-0.0004711337387561798,-0.026840373873710632
0.296,-0.005695626139640808,-0.007144235074520111,-0.02714163064956665
0.298,0.007542476058006287,-0.009197086095809937,-0.025277569890022278
0.3,-0.00887066125869751,-0.0009707175195217133,-0.026122212409973145
0.302,-0.0007952004671096802,-0.008023124188184738,-0.024497181177139282
0.304,0.004218205809593201,0.007539696991443634,-0.023144856095314026
0.306,0.0054296404123306274,0.0019569620490074158,-0.022748902440071106
0.308,-0.012438178062438965,0.005023118108510971,-0.02301676571369171
0.31,-0.004512771964073181,0.010074295103549957,-0.021567165851593018
0.312,-0.007064953446388245,-0.007857926189899445,-0.020026981830596924
0.314,-0.005697757005691528,-0.005031980574131012,-0.019367992877960205
0.316,-0.005878448486328125,-0.0004955902695655823,-0.01913931965827942
0.318,-0.010385721921920776,0.00428636372089386,-0.018252775073051453
0.32,-0.0071773529052734375,-0.0038656406104564667,-0.017015233635902405
0.322,-0.008100882172584534,0.0033135414123535156,-0.014395341277122498
0.324,-0.006831541657447815,-0.0022413432598114014,-0.012589707970619202
0.326,-0.0043584853410720825,0.0016778670251369476,-0.011832386255264282
0.328,-0.00020323693752288818,-0.011350158601999283,-0.010728329420089722
0.33,0.007687821984291077,-0.010964535176753998,-0.009211808443069458
0.332,0.011029958724975586,-0.013364177197217941,-0.008604243397712708
0.334,-0.0003220885992050171,0.0002310536801815033,-0.007857277989387512
0.336,-0.006805017590522766,-0.0036376453936100006,-0.007134974002838135
0.338,0.012896955013275146,-0.0026985369622707367,-0.002605736255645752
0.34,0.009572163224220276,-0.00401640310883522,-0.0014211386442184448
0.342,0.004438295960426331,-0.01340102031826973,7.984042167663574e-05
0.344,-0.0012368559837341309,-0.0028164833784103394,0.0009788572788238525
0.346,0.005080580711364746,0.0005155429244041443,0.0023851096630096436
0.348,0.01712574064731598,-0.011494800448417664,0.0038176029920578003
0.35,0.009781137108802795,-0.008738435804843903,0.004461929202079773
0.352,0.011142611503601074,-0.0060121044516563416,0.00578191876411438
0.354,0.005690336227416992,-0.011569894850254059,0.005647718906402588
0.356,0.006416693329811096,-0.0018975287675857544,0.006536856293678284
0.358,0.015481323003768921,-0.00823008269071579,0.007733941078186035
0.36,0.006611987948417664,-0.011725034564733505,0.007279813289642334
0.362,-0.001648232340812683,0.007047843188047409,0.008226156234741211
0.364,-0.0037814825773239136,0.0018542557954788208,0.01051148772239685
0.366,0.011143475770950317,-0.0010541938245296478,0.012337028980255127
0.368,-0.0005368441343307495,-0.015007413923740387,0.012208536267280579
0.37,0.006273224949836731,-0.002116091549396515,0.014646142721176147
0.372,0.006009802222251892,-0.0015654712915420532,0.015351876616477966
0.374,0.014228567481040955,0.014657087624073029,0.018738389015197754
0.376,-0.0018271207809448242,0.003773629665374756,0.018290042877197266
0.378,-0.00873573124408722,0.006965138018131256,0.018852323293685913
0.38,0.0038423538208007812,-0.009684231132268906,0.02266514301300049
0.382,-0.0021988004446029663,-0.008417055010795593,0.024543002247810364
0.384,0.008682146668434143,-0.011378467082977295,0.026342466473579407
0.386,0.002429187297821045,-0.004003975540399551,0.027635812759399414
0.388,-0.014837697148323059,0.015324171632528305,0.028324156999588013
0.39,-0.00831913948059082,0.010922722518444061,0.030006662011146545
0.392,-0.010902062058448792,0.007252838462591171,0.03207257390022278
0.394,0.005417719483375549,-0.01027914509177208,0.034052133560180664
0.396,0.009000375866889954,-0.024816811084747314,0.034740135073661804
0.398,0.004040926694869995,-0.009248293936252594,0.03522445261478424
0.4,-0.0002884119749069214,0.0033882558345794678,0.035406649112701416
0.402,0.009112194180488586,0.01342889666557312,0.04131045937538147
0.404,0.008161410689353943,-0.005117136985063553,0.04199035465717316
0.406,0.007345929741859436,-0.007371179759502411,0.04256616532802582
0.408,0.0056047141551971436,0.012396559119224548,0.043498262763023376
0.41,0.013596490025520325,-0.0022052600979804993,0.04673844575881958
0.412,0.014844104647636414,-0.002653546631336212,0.04778558015823364
0.414,0.0030906349420547485,0.017296377569437027,0.04830297827720642
0.416,0.006545200943946838,-0.0010134652256965637,0.048618659377098083
0.418,0.01143290102481842,0.012074321508407593,0.04988548159599304
0.42,0.014449745416641235,-0.0071107447147369385,0.05088311433792114
0.422,0.00685255229473114,-0.012640420347452164,0.05058427155017853
0.424,-0.0022622346878051758,0.0037146583199501038,0.05062936246395111
0.42600000000000005,-1.9729137420654297e-05,-0.015934817492961884,0.05146364867687225
0.428,-0.004554197192192078,-0.0007143914699554443,0.05201338231563568
0.43,-0.003953725099563599,-0.016140416264533997,0.05486959218978882
0.432,0.0007713288068771362,0.002325713634490967,0.056609705090522766
0.43400000000000005,-0.003487914800643921,-0.008211549371480942,0.05733497440814972
0.43599999999999994,-0.0013495534658432007,0.00406293198466301,0.0591515451669693
0.438,0.00586169958114624,0.00676051527261734,0.061096519231796265
0.44,0.007755979895591736,0.004409782588481903,0.06518855690956116
0.44200000000000006,0.012047678232192993,0.01675795391201973,0.06635962426662445
0.44399999999999995,0.010578006505966187,-0.001582421362400055,0.06725762784481049
0.446,0.001578003168106079,-0.000619884580373764,0.06930948793888092
0.448,-0.009267672896385193,0.009473316371440887,0.07430936396121979
0.45000000000000007,-0.013244390487670898,0.010341443121433258,0.07495744526386261
0.45199999999999996,0.0046302080154418945,0.007629070430994034,0.07666803896427155
0.454,0.00644935667514801,0.008093606680631638,0.07841663062572479
0.456,0.006737664341926575,0.009383421391248703,0.07926087081432343
0.4580000000000001,0.009583815932273865,-0.002671916037797928,0.08192889392375946
0.45999999999999996,-0.00024227797985076904,-0.005678068846464157,0.0820595771074295
0.462,0.009824693202972412,-0.002793099731206894,0.0845654159784317
0.464,0.01131349802017212,0.0067214518785476685,0.08668456971645355
0.4660000000000001,0.014861464500427246,-0.0013394877314567566,0.08795468509197235
0.46799999999999997,0.013690933585166931,0.002116438001394272,0.08872096240520477
0.47000000000000003,0.018626227974891663,0.01041765883564949,0.09039060771465302
0.4719999999999999,-0.00484040379524231,-0.003876335918903351,0.09146831929683685
0.474,0.005911573767662048,-0.0007643736898899078,0.09275896847248077
0.476,0.002545103430747986,-0.001163918524980545,0.09410054981708527
0.47800000000000004,0.007675185799598694,0.002902757376432419,0.0967000275850296
0.4799999999999999,0.005643725395202637,0.023841029033064842,0.09783275425434113
0.482,0.0007335096597671509,0.010269317775964737,0.10029478371143341
0.484,0.00022335350513458252,0.0013801530003547668,0.10118688642978668
0.48600000000000004,0.003854513168334961,0.008712884038686752,0.10408543050289154
0.48799999999999993,0.00392507016658783,0.002388991415500641,0.10269202291965485
0.49,0.0147477388381958,-0.005253154784440994,0.10538960993289948
0.492,0.006905809044837952,-0.012755222618579865,0.10618956387042999
0.494,0.008049309253692627,-0.003363572061061859,0.10771293938159943
0.49599999999999994,0.007300913333892822,-0.002126086503267288,0.10955695807933807
0.498,0.012476235628128052,1.849234104156494e-05,0.11604677140712738
0.5,0.012848645448684692,-0.0012360326945781708,0.11757265031337738
0.502,0.008489876985549927,-0.0010967440903186798,0.12146346271038055
0.504,0.007266610860824585,-0.0006985478103160858,0.12209950387477875
0.506,0.008346408605575562,0.00614103302359581,0.12328152358531952
0.508,0.007350757718086243,0.006551157683134079,0.12498299777507782
0.51,0.00955873727798462,-0.0007081516087055206,0.12646950781345367
0.512,0.011651068925857544,-0.007661152631044388,0.1293189972639084
0.514,0.011709794402122498,0.0004864037036895752,0.13111381232738495
0.516,0.011213257908821106,-0.005241092294454575,0.13196755945682526
0.518,0.01342366635799408,0.008719321340322495,0.13438467681407928
0.52,0.014275580644607544,0.013182021677494049,0.13508881628513336
0.522,0.013587206602096558,0.0074105337262153625,0.13752754032611847
0.524,0.01455157995223999,0.005849365144968033,0.14047549664974213
0.526,0.017508506774902344,-0.001669224351644516,0.1426142305135727
0.528,0.013236358761787415,-0.0009086392819881439,0.14388425648212433
0.53,0.01624564826488495,0.008369900286197662,0.14727820456027985
0.532,0.0074032992124557495,0.008389521390199661,0.14800725877285004
0.534,0.002802535891532898,0.011963527649641037,0.1489534229040146
0.536,0.0006104260683059692,0.0108950175344944,0.15046732127666473
0.538,0.008764475584030151,0.013482369482517242,0.15411333739757538
0.54,0.009644031524658203,-0.0018224231898784637,0.15879155695438385
0.542,0.013954728841781616,-0.0030259937047958374,0.16070030629634857
0.544,0.014626756310462952,0.00826459750533104,0.16232235729694366
0.546,0.00683806836605072,0.004395250231027603,0.1632406860589981
0.548,0.008970782160758972,-0.002162780612707138,0.16761751472949982
0.55,0.006037592887878418,-0.003321133553981781,0.172475203871727
0.552,0.01948598027229309,-0.0009876936674118042,0.17451222240924835
0.554,0.01870189607143402,-0.00023909658193588257,0.17705084383487701
