duty cycle,roll_raw,pitch_raw,yaw_raw,roll_corr,pitch_corr,yaw_corr
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0013518333435058594,0.006617069244384766,-0.0027387142181396484,-0.00023317337036132812,0.0050160884857177734,0.000263214111328125
0.015,-0.0013761520385742188,0.005613803863525391,-0.006529569625854492,-0.0028557777404785156,-0.0008628368377685547,-0.005759716033935547
0.02,-0.0013761520385742188,0.005613803863525391,-0.006529569625854492,-0.0028984546661376953,-0.0008730888366699219,-0.005845308303833008
0.025,-0.0013761520385742188,0.007422208786010742,-0.007870674133300781,-0.003087759017944336,0.002034425735473633,-0.005756855010986328
0.03,-0.001821756362915039,0.004614353179931641,-0.006529569625854492,-0.005915641784667969,0.002253293991088867,-0.011256694793701172
0.035,-0.0009284019470214844,0.008427619934082031,-0.007870674133300781,-0.0033349990844726562,0.0060422420501708984,-0.00560760498046875
0.04,0.008180618286132812,0.010234594345092773,0.005800724029541016,-0.0033910274505615234,0.005970954895019531,-0.0057277679443359375
0.045,-0.00417017936706543,0.02049732208251953,-0.02189016342163086,-0.0007827281951904297,0.00976419448852539,-0.00012230873107910156
0.05,-0.01381230354309082,0.015872716903686523,-0.0344846248626709,-0.009423017501831055,0.013361692428588867,-0.016069412231445312
0.055,-0.0018706321716308594,0.02049732208251953,-0.018154144287109375,-0.021004915237426758,0.010941267013549805,-0.038648366928100586
0.06,-0.0032110214233398438,0.006617069244384766,-0.010330438613891602,-0.006516695022583008,0.004378557205200195,-0.01206350326538086
0.065,-0.0032110214233398438,0.006617069244384766,-0.010330438613891602,-0.006589174270629883,0.00423121452331543,-0.01222991943359375
0.07,-0.0032110214233398438,0.006617069244384766,-0.010330438613891602,-0.006664752960205078,0.0040683746337890625,-0.0124053955078125
0.075,-0.0032110214233398438,0.013837575912475586,-0.01558542251586914,-0.006743669509887695,0.003890514373779297,-0.012590169906616211
0.08,-0.011509895324707031,0.019469738006591797,-0.03315401077270508,-0.018500328063964844,0.012429952621459961,-0.033533334732055664
0.085,0.005906343460083008,0.013837575912475586,-0.0006406307220458984,-0.009777307510375977,0.0057981014251708984,-0.018140077590942383
0.09,-0.005055665969848633,0.013051509857177734,-0.018059730529785156,-0.00995326042175293,0.007631540298461914,-0.018137216567993164
0.095,-0.005055665969848633,0.013051509857177734,-0.018059730529785156,-0.00995326042175293,0.007631540298461914,-0.018137216567993164
0.1,-0.005495309829711914,0.013837575912475586,-0.019346237182617188,-0.010051965713500977,0.007386207580566406,-0.018373727798461914
0.105,-0.005495309829711914,0.013837575912475586,-0.019346237182617188,-0.010326623916625977,0.00892949104309082,-0.018613576889038086
0.11,-0.011509895324707031,0.02126288414001465,-0.034374237060546875,-0.019053936004638672,0.012100458145141602,-0.03466153144836426
0.115,-0.011509895324707031,0.02126288414001465,-0.034374237060546875,-0.010355949401855469,0.007684469223022461,-0.01890420913696289
0.12,-0.004614114761352539,0.024837732315063477,-0.025635480880737305,-0.01064157485961914,0.01378321647644043,-0.018309831619262695
0.125,0.0013518333435058594,0.013837575912475586,-0.00809335708618164,-0.0046977996826171875,0.009820699691772461,-0.007638454437255859
0.13,-0.009640693664550781,0.02558755874633789,-0.03426647186279297,-0.016512393951416016,0.013341188430786133,-0.02955460548400879
0.135,-0.009640693664550781,0.02558755874633789,-0.03426647186279297,-0.013666868209838867,0.00518345832824707,-0.025801658630371094
0.14,-0.007781982421875,0.013837575912475586,-0.023116588592529297,-0.013787031173706055,0.004807710647583008,-0.026112079620361328
0.145,-0.007781982421875,0.013837575912475586,-0.023116588592529297,-0.013910293579101562,0.004416704177856445,-0.02643275260925293
0.15,-0.007781982421875,0.013837575912475586,-0.023116588592529297,-0.01403665542602539,0.004010200500488281,-0.026763200759887695
0.155,-0.008214473724365234,0.012825489044189453,-0.023116588592529297,-0.01416635513305664,0.0035886764526367188,-0.027103662490844727
0.16,0.0027170181274414062,0.017180919647216797,-0.008310317993164062,5.9604644775390625e-05,0.005706787109375,0.0009303092956542969
0.165,0.011883020401000977,0.027655839920043945,-0.0012500286102294922,-1.430511474609375e-05,0.004361152648925781,0.0005965232849121094
0.17,0.008180618286132812,0.026332855224609375,-0.006173133850097656,0.005430936813354492,0.010275602340698242,0.011888742446899414
0.175,0.008180618286132812,0.026332855224609375,-0.006173133850097656,0.005430936813354492,0.010275602340698242,0.011888742446899414
0.18,-0.005495309829711914,0.026332855224609375,-0.028086423873901367,0.005132913589477539,0.00929880142211914,0.011204004287719727
0.185,-0.005495309829711914,0.0174257755279541,-0.02189016342163086,-0.012156963348388672,0.0030438899993896484,-0.0233004093170166
0.19,-0.0037245750427246094,0.02152848243713379,-0.02189016342163086,-0.012682199478149414,0.006116151809692383,-0.02370452880859375
