Duty Cycle (%),Roll,Pitch,Yaw
0.0,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.002,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.004,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.006,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.008,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.01,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.012,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.014,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.016,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.018,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.02,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.022,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.024,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.026,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.028,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.029999999999999995,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.032,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.034,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.036,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.038,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.04,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.042,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.044,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.046,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.048,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.05,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.052,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.054,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.056,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.058,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.05999999999999999,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.06199999999999999,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.064,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.066,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.068,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.07,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.072,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.074,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.076,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.078,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.08,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.082,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.084,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.086,0.001694008708000183,-0.010064121335744858,-0.05954122543334961
0.088,-2.651613548398018,0.43183233588933945,-0.6942775994539261
0.09,-2.650627925992012,0.43199097365140915,-0.6944274604320526
0.092,-2.64732725918293,0.4325815960764885,-0.6951613873243332
0.094,-2.645447328686714,0.43282150477170944,-0.6954052299261093
0.096,-2.642080619931221,0.4332633838057518,-0.6960353702306747
0.098,-2.6396621018648148,0.43372922390699387,-0.696686401963234
0.1,-2.636184051632881,0.4342435821890831,-0.6975267678499222
0.102,-2.6331237107515335,0.43449773639440536,-0.6979304254055023
0.104,-2.6321306973695755,0.4345189854502678,-0.6980266869068146
0.106,-2.627277448773384,0.43524133414030075,-0.6991975605487823
0.108,-2.624908521771431,0.43554531782865524,-0.6998259872198105
0.11,-2.621171072125435,0.436144582927227,-0.7007987201213837
0.112,-2.618774726986885,0.4364503249526024,-0.7014430612325668
0.114,-2.6160755902528763,0.4368179962038994,-0.7021557688713074
0.116,-2.612692192196846,0.4372563287615776,-0.7030245959758759
0.11799999999999998,-2.610023573040962,0.4374895617365837,-0.7035268396139145
0.11999999999999998,-2.6065076142549515,0.4379252716898918,-0.7044486403465271
0.12199999999999998,-2.603346422314644,0.43806543201208115,-0.7048589736223221
0.12399999999999999,-2.6012233048677444,0.4381071552634239,-0.7049991190433502
0.126,-2.5990260392427444,0.4381563887000084,-0.705165684223175
0.128,-2.5955708771944046,0.4382530376315117,-0.705510750412941
0.13,-2.5934415608644485,0.4383976086974144,-0.705864742398262
0.132,-2.5897768288850784,0.4387148842215538,-0.7064656168222427
0.134,-2.5874839574098587,0.43890201300382614,-0.7068105489015579
0.136,-2.5838917046785355,0.43917082995176315,-0.7074928283691406
0.138,-2.581348493695259,0.4394398257136345,-0.7080897390842438
0.14,-2.5772832185029984,0.43980028480291367,-0.7090488970279694
0.142,-2.5747311860322952,0.43987035006284714,-0.7093983143568039
0.144,-2.5713423043489456,0.4401732310652733,-0.7101322710514069
0.146,-2.5686376839876175,0.44041790813207626,-0.710798978805542
0.148,-2.5647042542696,0.44052182883024216,-0.7113414704799652
0.15,-2.562380149960518,0.44072946161031723,-0.7118779867887497
0.152,-2.5584119111299515,0.44101744145154953,-0.7128463685512543
0.154,-2.555725172162056,0.4412415847182274,-0.7133682370185852
0.156,-2.551680639386177,0.4415356442332268,-0.714191347360611
0.158,-2.5488954335451126,0.44172271341085434,-0.7147481143474579
0.16,-2.545388773083687,0.4418773874640465,-0.7152228504419327
0.162,-2.5426080971956253,0.44191741198301315,-0.7154910266399384
0.164,-2.5391886979341507,0.4419611319899559,-0.7157551199197769
0.166,-2.536762550473213,0.441923163831234,-0.7159798964858055
0.168,-2.5329931527376175,0.4419233724474907,-0.7162869796156883
0.17,-2.530496910214424,0.44189804047346115,-0.7165020480751991
0.172,-2.526329353451729,0.44187911599874496,-0.7170286551117897
0.174,-2.523822858929634,0.4419405683875084,-0.7174295336008072
0.176,-2.519815281033516,0.44206466525793076,-0.7180187031626701
0.178,-2.5169246941804886,0.44214489310979843,-0.71845992654562
0.18,-2.513076141476631,0.44211750477552414,-0.7190309315919876
0.182,-2.5106161385774612,0.44199907034635544,-0.7191501781344414
0.184,-2.5064996033906937,0.4417354688048363,-0.7193207815289497
0.186,-2.5040999203920364,0.4416448101401329,-0.7195060700178146
0.188,-2.499986246228218,0.44166048616170883,-0.7200232669711113
0.19,-2.4971912652254105,0.44165419787168503,-0.7205243110656738
0.192,-2.492992952466011,0.4416527971625328,-0.721135787665844
0.194,-2.489964082837105,0.44162844866514206,-0.721608579158783
0.196,-2.4858601838350296,0.4415890797972679,-0.722303032875061
0.198,-2.4829417020082474,0.4415798708796501,-0.7228457853198051
0.2,-2.478473499417305,0.44160496443510056,-0.7236337587237358
0.202,-2.4755855351686478,0.4415914937853813,-0.7240979596972466
0.204,-2.4710489064455032,0.4416135773062706,-0.7248679995536804
0.206,-2.468153551220894,0.4416337236762047,-0.7253097295761108
0.208,-2.4635568410158157,0.4415849968791008,-0.7260618433356285
0.21,-2.4606734067201614,0.4415351375937462,-0.7265537455677986
0.212,-2.455972984433174,0.4414091631770134,-0.7274532094597816
0.214,-2.4528961926698685,0.44132649153470993,-0.7279707416892052
0.216,-2.4482992440462112,0.4410918578505516,-0.7286033406853676
0.21799999999999997,-2.4454806596040726,0.4409063383936882,-0.7288718447089195
0.22,-2.4408181458711624,0.44049324840307236,-0.7291659265756607
0.22199999999999998,-2.4379943162202835,0.4402194246649742,-0.7294169887900352
0.224,-2.4335218220949173,0.4398447498679161,-0.7296799942851067
0.22599999999999998,-2.43057020008564,0.43952783197164536,-0.7299358397722244
0.228,-2.4260597974061966,0.4390858933329582,-0.7301868945360184
0.22999999999999998,-2.423034504055977,0.4387641176581383,-0.7303878962993622
0.232,-2.4184883385896683,0.4382876381278038,-0.7306950092315674
0.23399999999999999,-2.4154842644929886,0.43795960396528244,-0.7308475077152252
0.23599999999999996,-2.410864904522896,0.4374791607260704,-0.7311586067080498
0.238,-2.407710626721382,0.43716149777173996,-0.7313250973820686
0.23999999999999996,-2.403198793530464,0.4367491826415062,-0.7314552143216133
0.242,-2.3999083787202835,0.4365050718188286,-0.7319029718637466
0.24399999999999997,-2.3950014859437943,0.4361361786723137,-0.7324558943510056
0.246,-2.3917480260133743,0.43582599610090256,-0.7326540425419807
0.24799999999999997,-2.3869529515504837,0.43539758771657944,-0.7329766973853111
0.25,-2.383572891354561,0.4350140914320946,-0.7332208827137947
0.252,-2.378796175122261,0.4345581457018852,-0.7336129993200302
0.254,-2.375541999936104,0.4341406151652336,-0.7335967645049095
0.256,-2.3706491738557816,0.4336139187216759,-0.733698882162571
0.258,-2.3675106316804886,0.4332710728049278,-0.7336494997143745
0.26,-2.3623383790254593,0.4326842650771141,-0.734082855284214
0.262,-2.359173372387886,0.4323270246386528,-0.7341870069503784
0.264,-2.353947713971138,0.43164920061826706,-0.7346317619085312
0.266,-2.3504129201173782,0.4311627969145775,-0.7347682788968086
0.268,-2.345555379986763,0.43060877174139023,-0.73504239320755
0.27,-2.3420513421297073,0.4302292689681053,-0.7352998703718185
0.272,-2.336953952908516,0.4295448288321495,-0.7354676723480225
0.274,-2.3333867341279984,0.42913373559713364,-0.7357676550745964
0.276,-2.3281551152467728,0.42848294228315353,-0.7360422164201736
0.278,-2.324697569012642,0.42796995490789413,-0.7361961975693703
0.28,-2.3192055970430374,0.4272342249751091,-0.7364030256867409
0.282,-2.3157900124788284,0.4268542155623436,-0.7364971712231636
0.284,-2.3103740960359573,0.42604704946279526,-0.7366185113787651
0.286,-2.3069141656160355,0.4255538806319237,-0.7367722019553185
0.288,-2.3015452176332474,0.4247876927256584,-0.7369780167937279
0.29,-2.2981344014406204,0.42427828162908554,-0.7368827909231186
0.292,-2.2926436215639114,0.4235203489661217,-0.736870065331459
0.294,-2.2889798432588577,0.4229413792490959,-0.7372322976589203
0.296,-2.2835379391908646,0.42211728543043137,-0.737400658428669
0.298,-2.2799113541841507,0.4214681014418602,-0.7372914776206017
0.3,-2.2742763310670853,0.4206154868006706,-0.7373749390244484
0.302,-2.2704880982637405,0.41998403519392014,-0.7374632880091667
0.304,-2.264798477292061,0.4192373976111412,-0.7373580262064934
0.306,-2.2610364705324173,0.41862910240888596,-0.7374071627855301
0.308,-2.2550769597291946,0.4176526293158531,-0.7375119403004646
0.31,-2.2513914853334427,0.41713907569646835,-0.7375609055161476
0.312,-2.2455690652132034,0.4161721393465996,-0.7375641614198685
0.314,-2.2418511658906937,0.4155699834227562,-0.7372449338436127
0.316,-2.235858991742134,0.41456010192632675,-0.7370506972074509
0.318,-2.232154920697212,0.4139030799269676,-0.7370895519852638
0.32,-2.225936248898506,0.41294490545988083,-0.7369382828474045
0.322,-2.2221310883760452,0.4123184010386467,-0.7368945181369781
0.324,-2.2159834653139114,0.41128673404455185,-0.7370599061250687
0.326,-2.211968019604683,0.4106134697794914,-0.7371669784188271
0.328,-2.2057441025972366,0.40953411906957626,-0.7373030781745911
0.33,-2.201603725552559,0.40880613774061203,-0.7373519465327263
0.332,-2.1954363137483597,0.4076918587088585,-0.7375104501843452
0.334,-2.1890455037355423,0.40650149434804916,-0.7376510575413704
0.336,-2.184847190976143,0.4058016464114189,-0.7375443503260612
0.338,-2.180877760052681,0.4051252231001854,-0.7370920181274414
0.34,-2.174612358212471,0.4040372297167778,-0.7365462481975555
0.342,-2.1703015118837357,0.4031282290816307,-0.7362852767109871
0.344,-2.1639982014894485,0.40195348113775253,-0.735770009458065
0.346,-2.1596759110689163,0.4011400565505028,-0.7355132773518562
0.348,-2.153282955288887,0.40008705109357834,-0.7348145544528961
0.35,-2.148735359311104,0.3993096873164177,-0.7343282476067543
0.352,-2.1423350125551224,0.39820193499326706,-0.7335778251290321
0.354,-2.1379783898591995,0.39745473116636276,-0.7330253049731255
0.356,-2.131139114499092,0.3963741585612297,-0.7321989312767982
0.358,-2.126908615231514,0.39559557288885117,-0.7319498807191849
0.36,-2.1201794892549515,0.3941655084490776,-0.7315749600529671
0.362,-2.115709140896797,0.3933097943663597,-0.7309915795922279
0.364,-2.1089282780885696,0.3920251950621605,-0.7300573512911797
0.366,-2.1037827283143997,0.39122020453214645,-0.7294362410902977
0.368,-2.0972231179475784,0.3899910971522331,-0.7292436510324478
0.37,-2.092492178082466,0.38894810527563095,-0.7288228869438171
0.372,-2.0855842381715775,0.38756030052900314,-0.7281299233436584
0.374,-2.0809016972780228,0.38666432350873947,-0.7276076450943947
0.376,-2.073890283703804,0.38538267463445663,-0.7267304584383965
0.378,-2.0688508301973343,0.38454481214284897,-0.7262454181909561
0.38,-2.061664894223213,0.38324009627103806,-0.7254284620285034
0.382,-2.056845024228096,0.3822731003165245,-0.7247579619288445
0.384,-2.049462392926216,0.38063665479421616,-0.7243256866931915
0.386,-2.042217805981636,0.3790357634425163,-0.7235832437872887
0.388,-2.037100151181221,0.37825974076986313,-0.7230166345834732
0.39,-2.032059982419014,0.37757953256368637,-0.7224642261862755
0.392,-2.0246568471193314,0.376013420522213,-0.7214382588863373
0.394,-2.019611671566963,0.37505217641592026,-0.7205689549446106
0.396,-2.012001112103462,0.37386076897382736,-0.7198170199990273
0.398,-2.004420831799507,0.3720734044909477,-0.7187348455190659
0.4,-1.999180868268013,0.3709773048758507,-0.718055784702301
0.402,-1.9914289265871048,0.36945243924856186,-0.7169295698404312
0.404,-1.985957458615303,0.3683175668120384,-0.7162743955850601
0.406,-1.98052079975605,0.3674452528357506,-0.7156423479318619
0.408,-1.9721864014863968,0.3657698556780815,-0.7143942415714264
0.41,-1.9670887738466263,0.3648904785513878,-0.7135623395442963
0.412,-1.9590893536806107,0.3628971204161644,-0.7124167233705521
0.414,-1.9537549763917923,0.36183150857686996,-0.7116024792194366
0.416,-1.945469692349434,0.3602311834692955,-0.7104627341032028
0.418,-1.939807966351509,0.3589121028780937,-0.7096341401338577
0.42,-1.9316437989473343,0.35728051513433456,-0.7084165811538696
0.422,-1.9258530884981155,0.35610245913267136,-0.7074166536331177
0.424,-1.9173317700624466,0.35443659871816635,-0.7062637209892273
0.42600000000000005,-1.9119396954774857,0.3530614897608757,-0.7054041624069214
0.428,-1.9030309468507767,0.35106950253248215,-0.7041545659303665
0.43,-1.897263839840889,0.3500991091132164,-0.7030025124549866
0.432,-1.8887067586183548,0.348262183368206,-0.7016883492469788
0.43400000000000005,-1.8825104981660843,0.3471773788332939,-0.700644001364708
0.43599999999999994,-1.8737827092409134,0.34546758979558945,-0.6990015506744385
0.438,-1.86760576069355,0.34415867179632187,-0.6980418264865875
0.44,-1.8586865216493607,0.34228914231061935,-0.6963453739881516
0.44200000000000006,-1.8493455201387405,0.3407730385661125,-0.6945300847291946
0.44399999999999995,-1.8431783467531204,0.33960380405187607,-0.6931338161230087
0.446,-1.8368657380342484,0.33869221061468124,-0.6918878257274628
0.448,-1.8275804072618484,0.33644723147153854,-0.690356895327568
0.45000000000000007,-1.818221166729927,0.3348809704184532,-0.6883063018321991
0.45199999999999996,-1.8115158826112747,0.33348729461431503,-0.6871729344129562
0.454,-1.8053572922945023,0.3321833834052086,-0.6859131455421448
0.456,-1.7955574542284012,0.33059369772672653,-0.6838332563638687
0.4580000000000001,-1.785878375172615,0.3286726698279381,-0.681908905506134
0.45999999999999996,-1.7791738063097,0.3273863419890404,-0.6806238293647766
0.462,-1.772622063755989,0.3260900303721428,-0.6791599690914154
0.464,-1.7626130133867264,0.3242851123213768,-0.6772570461034775
0.4660000000000001,-1.7557929307222366,0.32304059714078903,-0.6758492738008499
0.46799999999999997,-1.745624616742134,0.32146020978689194,-0.6735753566026688
0.47000000000000003,-1.7388251572847366,0.3202213868498802,-0.6722537279129028
0.4719999999999999,-1.7284487038850784,0.3181602582335472,-0.6699571907520294
0.474,-1.721302106976509,0.3171946629881859,-0.6684141755104065
0.476,-1.710655763745308,0.31557487696409225,-0.6659728288650513
0.47800000000000004,-1.7035376578569412,0.31467684358358383,-0.6643496453762054
0.4799999999999999,-1.692775085568428,0.3126619681715965,-0.6620015054941177
0.482,-1.68527252972126,0.31135260313749313,-0.6602022051811218
0.484,-1.6743585616350174,0.30947714298963547,-0.6577279269695282
0.48600000000000004,-1.6675228625535965,0.3081601783633232,-0.6560474038124084
0.48799999999999993,-1.6553577929735184,0.3062046691775322,-0.6532053351402283
