duty cycle,roll_raw,pitch_raw,yaw_raw,roll_corr,pitch_corr,yaw_corr
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,0.0,-0.0018565654754638672,0.0014171600341796875,0.0,-0.001172780990600586,-0.0002598762512207031
0.01,0.0036094188690185547,0.004824638366699219,0.0025589466094970703,0.002634763717651367,0.0038149356842041016,0.006050825119018555
0.015,0.0054705142974853516,0.0019724369049072266,0.007946014404296875,0.005653858184814453,0.0017287731170654297,0.011631488800048828
0.02,0.0054705142974853516,0.0019724369049072266,0.007946014404296875,0.005692243576049805,0.0017404556274414062,0.011710166931152344
0.025,0.0054705142974853516,0.0019724369049072266,0.007946014404296875,0.005731105804443359,0.0017781257629394531,0.011794567108154297
0.03,0.0054705142974853516,0.0019724369049072266,0.007946014404296875,0.005770444869995117,0.0018417835235595703,0.011884927749633789
0.035,0.012824058532714844,-0.0026395320892333984,0.024269819259643555,0.011443614959716797,-0.0021829605102539062,0.022524595260620117
0.04,0.005916118621826172,0.008534431457519531,0.0036797523498535156,0.005764484405517578,0.0064678192138671875,0.012749195098876953
0.045,-0.0045928955078125,0.0018532276153564453,-0.009368896484375,-0.005440473556518555,0.0015749931335449219,-0.010467767715454102
0.05,0.01236867904663086,0.0032160282135009766,0.018801450729370117,0.01134634017944336,0.004504203796386719,0.02342534065246582
0.055,0.0022933483123779297,-0.013073205947875977,0.014240741729736328,0.0032668113708496094,-0.007474422454833984,0.0049724578857421875
0.06,-0.0005779266357421875,0.0002224445343017578,-0.0011723041534423828,0.006101131439208984,0.0018720626831054688,0.012549161911010742
0.065,-0.0005779266357421875,0.0002224445343017578,-0.0011723041534423828,-0.002821207046508789,0.0024526119232177734,-0.0050585269927978516
0.07,-0.004171609878540039,-0.0008747577667236328,-0.006601810455322266,-0.005347013473510742,0.0012125968933105469,-0.010371208190917969
0.075,0.0036094188690185547,0.0011000633239746094,0.005409717559814453,0.014690876007080078,0.0018413066864013672,0.02966022491455078
0.08,0.0036094188690185547,-0.0063936710357666016,0.011249303817749023,0.0032057762145996094,-0.0010957717895507812,0.006179332733154297
0.085,0.005026578903198242,-0.0027375221252441406,0.010846853256225586,0.006318569183349609,0.0010037422180175781,0.012818098068237305
0.09,0.005026578903198242,-0.0027375221252441406,0.010846853256225586,0.006363391876220703,0.0013775825500488281,0.012978076934814453
0.095,0.005026578903198242,-0.0027375221252441406,0.010846853256225586,0.00640869140625,0.0017771720886230469,0.013143777847290039
0.1,-0.0037484169006347656,-0.003623485565185547,-0.003790140151977539,-0.00520014762878418,0.0019223690032958984,-0.009905099868774414
0.105,-0.0037484169006347656,-0.003623485565185547,-0.003790140151977539,-0.00520014762878418,0.0019223690032958984,-0.009905099868774414
0.11,0.0036094188690185547,-0.0045146942138671875,0.00977182388305664,0.0034775733947753906,0.0025734901428222656,0.007469654083251953
0.115,0.007770061492919922,-0.011136531829833984,0.022358417510986328,0.006679058074951172,-0.0007829666137695312,0.013201713562011719
