Duty Cycle (%),Roll,Pitch,Yaw
0.0,0.009576688520610332,0.008388906717300415,-0.045366883277893066
0.005,0.008178256452083588,0.008339889347553253,-0.042712628841400146
0.01,0.0029115593060851097,0.004258602857589722,-0.04365098476409912
0.014999999999999998,0.0010524988174438477,0.0014820285141468048,-0.044659197330474854
0.02,0.001749405637383461,0.0010952167212963104,-0.043711304664611816
0.025,0.002453240565955639,0.0026130937039852142,-0.041519880294799805
0.029999999999999995,0.002824275754392147,0.002604380249977112,-0.041117072105407715
0.035,0.004115535877645016,0.0024016760289669037,-0.04066872596740723
0.04,0.003962051123380661,0.0018203146755695343,-0.04015183448791504
0.045,-0.000899026170372963,-0.0006823167204856873,-0.04097092151641846
0.05,-0.0008567944169044495,0.001199275255203247,-0.04079306125640869
0.055,0.0018330356106162071,0.0012360885739326477,-0.04125106334686279
0.05999999999999999,-0.0010559093207120895,0.0030355453491210938,-0.0434722900390625
0.065,-0.0019904691725969315,0.003643777221441269,-0.044398725032806396
0.07,0.0037472620606422424,0.0006660670042037964,-0.043362200260162354
0.075,0.0012428443878889084,-0.002022750675678253,-0.04458141326904297
0.08,0.0010920614004135132,0.00027382373809814453,-0.04477345943450928
0.085,0.0017742598429322243,0.0031432397663593292,-0.0445442795753479
0.09,0.0025159046053886414,0.0017580799758434296,-0.04514819383621216
0.095,0.0009551160037517548,0.0018619522452354431,-0.04551684856414795
0.1,0.00041374750435352325,0.0037779994308948517,-0.043671369552612305
0.105,0.00046484358608722687,0.006147891283035278,-0.043096184730529785
0.11,0.003084428608417511,0.0034659653902053833,-0.042101263999938965
0.11499999999999999,0.0023934096097946167,0.002222757786512375,-0.04265791177749634
0.11999999999999998,0.0036744261160492897,-0.0004114322364330292,-0.04284405708312988
0.125,0.0013565272092819214,-0.001745115965604782,-0.04353523254394531
0.13,0.004582187160849571,0.0003432370722293854,-0.04244762659072876
0.135,0.0025810319930315018,-0.0013300776481628418,-0.042961180210113525
0.14,0.00408222246915102,-9.89474356174469e-05,-0.0429043173789978
0.145,0.0029746387153863907,0.0015612207353115082,-0.04308885335922241
0.15,0.0021232273429632187,0.0008000992238521576,-0.043011486530303955
