Duty Cycle (%),Roll,Pitch,Yaw
0.0,-0.0009383857250213623,-0.012709017843008041,-0.38882797956466675
0.002,0.00560249388217926,-0.007477518171072006,-0.3887719511985779
0.004,0.005384087562561035,-0.0047255344688892365,-0.3889445662498474
0.006,-0.0014868825674057007,-0.00934930145740509,-0.3897124230861664
0.008,-0.0013046413660049438,-0.008928868919610977,-0.3893373906612396
0.01,-0.00785161554813385,-0.009005747735500336,-0.3907789885997772
0.012,-0.0027621686458587646,-0.012974180281162262,-0.3903532028198242
0.014,0.004305422306060791,-0.007276613265275955,-0.38974541425704956
0.016,0.006155624985694885,-0.007528610527515411,-0.38966313004493713
0.018,0.004157081246376038,-0.002878233790397644,-0.38924235105514526
0.02,-0.0009365230798721313,-0.008823305368423462,-0.38995009660720825
0.022,-0.005912408232688904,-0.013842012733221054,-0.39002132415771484
0.024,0.0030117183923721313,-0.0005048327147960663,-0.3856395483016968
0.026,-0.00031729042530059814,-0.0064836591482162476,-0.3842713534832001
0.028,0.004020124673843384,-0.008668065071105957,-0.3810957074165344
0.029999999999999995,0.005335673689842224,-0.0006824880838394165,-0.380426287651062
0.032,0.00694921612739563,-0.01263243705034256,-0.3799436688423157
0.034,-0.0023231953382492065,-0.008763860911130905,-0.3810797333717346
0.036,-0.0036521852016448975,-0.014173395931720734,-0.38253405690193176
0.038,0.004921406507492065,-0.011080008000135422,-0.38285893201828003
0.04,0.0037645697593688965,-0.012775719165802002,-0.3859107196331024
0.042,-0.004021048545837402,-0.00918826088309288,-0.3888014554977417
0.044,-0.0013041794300079346,-0.013072174042463303,-0.39192432165145874
0.046,-0.006125792860984802,-0.007915560156106949,-0.4027518928050995
0.048,-0.0026159286499023438,-0.006998483091592789,-0.4064193069934845
0.05,0.0023662447929382324,-0.011935736984014511,-0.4209812581539154
0.052,0.0014344453811645508,-0.010579504072666168,-0.42411983013153076
0.054,-0.008608907461166382,-0.008479170501232147,-0.433192640542984
0.056,0.002180740237236023,-0.013898957520723343,-0.43352073431015015
0.058,-0.011161178350448608,-0.013975661247968674,-0.43871980905532837
0.05999999999999999,-0.012817367911338806,-0.012930251657962799,-0.4433968961238861
0.06199999999999999,-0.004291355609893799,-0.010252110660076141,-0.4506394863128662
0.064,-0.0034063756465911865,-0.010457098484039307,-0.45269396901130676
0.066,-0.009901881217956543,-0.008501328527927399,-0.46220093965530396
0.068,-0.008456572890281677,-0.008780203759670258,-0.4659618139266968
0.07,-0.010687842965126038,-0.006652645766735077,-0.4764726459980011
0.072,-0.01204557716846466,-0.014097187668085098,-0.48010697960853577
0.074,-0.004064500331878662,-0.010556984692811966,-0.4846934676170349
0.076,-0.008167475461959839,-0.0076115988194942474,-0.49305015802383423
0.078,-0.0014630258083343506,-0.0069486647844314575,-0.49911752343177795
0.08,-0.00160178542137146,-0.0067787617444992065,-0.49939122796058655
0.082,0.00020635128021240234,-0.009180396795272827,-0.5018676817417145
0.084,-0.008602827787399292,-0.009483147412538528,-0.5056902170181274
0.086,0.00040246546268463135,-0.0065376050770282745,-0.5079365670681
0.088,0.008983299136161804,-0.001880016177892685,-0.5057102143764496
0.09,0.011335477232933044,-0.0072669051587581635,-0.5029137134552002
0.092,0.004148960113525391,-0.01108802855014801,-0.5015451908111572
0.094,0.002347603440284729,-0.005864474922418594,-0.5012553036212921
0.096,0.0042584240436553955,0.001585785299539566,-0.49370381236076355
0.098,-0.006908237934112549,-0.00809440016746521,-0.4959944784641266
0.1,0.009354978799819946,-0.005733586847782135,-0.49103695154190063
0.102,-0.010081619024276733,0.0004340261220932007,-0.5001960098743439
0.104,-0.007127538323402405,-0.013650193810462952,-0.5019345879554749
0.106,0.00042897462844848633,-0.009898949414491653,-0.4984126389026642
0.108,0.0017648488283157349,-0.011615864932537079,-0.49741512537002563
0.11,0.005409955978393555,-0.010070156306028366,-0.4950106739997864
0.112,0.006630405783653259,-0.00995350256562233,-0.49506446719169617
0.114,-0.002286195755004883,-0.009155623614788055,-0.4968336820602417
0.116,-0.008476421236991882,-0.006748240441083908,-0.5003160834312439
0.11799999999999998,-0.003919929265975952,-0.006278976798057556,-0.5102844536304474
0.11999999999999998,-0.006969943642616272,-0.00015248730778694153,-0.5201112031936646
0.12199999999999998,0.003308117389678955,-0.006361432373523712,-0.5126190185546875
0.12399999999999999,0.002407640218734741,-0.0031367018818855286,-0.5083877742290497
0.126,0.009720385074615479,-0.007954545319080353,-0.5012546181678772
0.128,-0.008400410413742065,-0.006407067179679871,-0.5019822120666504
0.13,-0.0044282227754592896,-0.011331882327795029,-0.5016665458679199
0.132,-0.006937161087989807,-0.003651406615972519,-0.5053688585758209
0.134,-0.0007803589105606079,-0.003928866237401962,-0.5013209879398346
0.136,0.004506438970565796,-0.007815144956111908,-0.498161643743515
0.138,0.003626510500907898,-0.008960388600826263,-0.4948439300060272
0.14,-0.0072870999574661255,-0.0060908012092113495,-0.4970150291919708
