x_mag,y_mag,z_mag,force (kg)
0.00018738376963351247,-0.00011342709677415047,-0.001054771736526898,0.0
0.00018738376963351247,-0.00011342709677415047,-0.001054771736526898,0.005
0.00018738376963351247,-0.00011342709677415047,-0.001054771736526898,0.01
-0.0004043544502617784,-0.0003834916129031793,-0.0001524004790418726,0.015
-0.0004043544502617784,-0.0003834916129031793,-0.0001524004790418726,0.02
0.000516127225130893,-0.0005185238709676937,-5.2137005987981655e-05,0.025
0.000516127225130893,-0.0005185238709676937,-5.2137005987981655e-05,0.03
0.000516127225130893,-0.0005185238709676937,-5.2137005987981655e-05,0.035
0.000516127225130893,-0.0005185238709676937,-5.2137005987981655e-05,0.04
0.000516127225130893,-0.0005185238709676937,-5.2137005987981655e-05,0.045
0.000516127225130893,-0.0005185238709676937,-5.2137005987981655e-05,0.05
0.000516127225130893,-0.0005185238709676937,-5.2137005987981655e-05,0.055
0.000516127225130893,-0.0005185238709676937,-5.2137005987981655e-05,0.06
0.000516127225130893,-0.0005185238709676937,-5.2137005987981655e-05,0.065
5.588638743455644e-05,-0.00011342709677415047,-5.2137005987981655e-05,0.07
5.588638743455644e-05,-0.00011342709677415047,-5.2137005987981655e-05,0.075
5.588638743455644e-05,-0.00011342709677415047,-5.2137005987981655e-05,0.08
5.588638743455644e-05,-0.00011342709677415047,-5.2137005987981655e-05,0.085
5.588638743455644e-05,-0.00011342709677415047,-5.2137005987981655e-05,0.09
5.588638743455644e-05,-0.00011342709677415047,-5.2137005987981655e-05,0.095
5.588638743455644e-05,-0.00011342709677415047,-5.2137005987981655e-05,0.1
5.588638743455644e-05,-0.00011342709677415047,-5.2137005987981655e-05,0.105
0.0004503785340314176,-0.0002484593548386718,-5.2137005987981655e-05,0.11
0.00031888115183246156,-0.0005185238709676937,-0.0002526639520957566,0.115
0.00031888115183246156,-0.0005185238709676937,-0.0002526639520957566,0.12
0.0004503785340314176,-0.0002484593548386718,-0.0006537178443113342,0.125
0.0004503785340314176,-0.0002484593548386718,-0.0006537178443113342,0.13
0.0004503785340314176,-0.0002484593548386718,-0.0006537178443113342,0.135
0.0004503785340314176,-0.0002484593548386718,-0.0006537178443113342,0.14
0.0004503785340314176,-0.0002484593548386718,-0.0006537178443113342,0.145
0.0004503785340314176,-0.0002484593548386718,-0.0006537178443113342,0.15
0.0004503785340314176,-0.0002484593548386718,-0.0006537178443113342,0.155
0.0004503785340314176,-0.0002484593548386718,-0.0006537178443113342,0.16
0.0004503785340314176,-0.0002484593548386718,-0.0006537178443113342,0.165
0.0004503785340314176,-0.0002484593548386718,-0.0006537178443113342,0.17
0.0004503785340314176,-0.0002484593548386718,-0.0006537178443113342,0.175
0.0004503785340314176,-0.0002484593548386718,-0.0006537178443113342,0.18
0.00038462984293194044,-0.0003834916129031793,-0.0006537178443113342,0.185
0.00038462984293194044,-0.0003834916129031793,-0.0006537178443113342,0.19
0.00038462984293194044,-0.0003834916129031793,-0.0006537178443113342,0.195
0.00038462984293194044,-0.0003834916129031793,-0.0006537178443113342,0.2
0.00038462984293194044,-0.0003834916129031793,-0.0006537178443113342,0.205
0.00038462984293194044,-0.0003834916129031793,-0.0006537178443113342,0.21
0.00038462984293194044,-0.0003834916129031793,-0.0006537178443113342,0.215
0.00038462984293194044,-0.0002484593548386718,-0.0007539813173652182,0.22
0.00038462984293194044,-0.0002484593548386718,-0.0007539813173652182,0.225
0.00038462984293194044,-0.0002484593548386718,-0.0007539813173652182,0.23
0.00038462984293194044,-0.0002484593548386718,-0.0007539813173652182,0.235
0.00038462984293194044,-0.0002484593548386718,-0.0007539813173652182,0.24
0.00038462984293194044,-0.0002484593548386718,-0.0007539813173652182,0.245
0.00038462984293194044,-0.0002484593548386718,-0.0007539813173652182,0.25
0.00038462984293194044,-0.0003834916129031793,-0.0002526639520957566,0.255
0.00038462984293194044,-0.0003834916129031793,-0.0002526639520957566,0.26
0.00038462984293194044,-0.0003834916129031793,-0.0002526639520957566,0.265
0.00038462984293194044,-0.0003834916129031793,-0.0002526639520957566,0.27
0.00038462984293194044,-0.0003834916129031793,-0.0002526639520957566,0.275
-0.0011275900523560183,-0.002273943225806409,-0.0013555621556885708,0.28
-0.0011275900523560183,-0.002273943225806409,-0.0013555621556885708,0.285
-0.0013248361256544463,-0.0028140722580644664,-0.0017566160479041484,0.29
-0.0013248361256544463,-0.0028140722580644664,-0.0017566160479041484,0.295
-0.0013248361256544463,-0.0028140722580644664,-0.0017566160479041484,0.3
-0.0013248361256544463,-0.0028140722580644664,-0.0017566160479041484,0.305
-0.0013248361256544463,-0.0028140722580644664,-0.0017566160479041484,0.31
-0.0013248361256544463,-0.0028140722580644664,-0.0017566160479041484,0.315
-0.0013248361256544463,-0.0028140722580644664,-0.0017566160479041484,0.32
-0.0013248361256544463,-0.0028140722580644664,-0.0017566160479041484,0.325
-0.0013248361256544463,-0.0028140722580644664,-0.0017566160479041484,0.33
-0.0013248361256544463,-0.0028140722580644664,-0.0017566160479041484,0.335
-0.0013248361256544463,-0.0028140722580644664,-0.0017566160479041484,0.34
0.0006476246073298456,-0.000653556129032215,-0.0001524004790418726,0.345
0.0006476246073298456,-0.000653556129032215,-0.0001524004790418726,0.35
5.588638743455644e-05,-0.0005185238709676937,-0.0007539813173652182,0.355
5.588638743455644e-05,-0.0005185238709676937,-0.0007539813173652182,0.36
5.588638743455644e-05,-0.0005185238709676937,-0.0007539813173652182,0.365
5.588638743455644e-05,-0.0005185238709676937,-0.0007539813173652182,0.37
5.588638743455644e-05,-0.0005185238709676937,-0.0007539813173652182,0.375
-0.0003386057591622995,-0.0011936851612902796,0.000348916886227596,0.38
-0.0003386057591622995,-0.0011936851612902796,0.000348916886227596,0.385
-0.0003386057591622995,-0.0009236206451612439,-0.0003529274251496614,0.39
-0.0003386057591622995,-0.0009236206451612439,-0.0003529274251496614,0.395
-0.0003386057591622995,-0.0011936851612902796,0.00014838994011980716,0.4
-0.0003386057591622995,-0.0011936851612902796,0.00014838994011980716,0.405
0.0008448706806282735,-0.0007885883870967364,-0.0001524004790418726,0.41
0.0008448706806282735,-0.0007885883870967364,-0.0001524004790418726,0.415
0.000713373298429321,-0.0002484593548386718,-0.0004531908982035454,0.42
0.000713373298429321,-0.0002484593548386718,-0.0004531908982035454,0.425
-0.0004043544502617784,-0.0009236206451612439,0.0002486534131736981,0.43
0.0006476246073298456,-0.000653556129032215,-0.0001524004790418726,0.435
-0.0002728570680628241,-0.0010586529032257583,4.812646706591622e-05,0.44
-0.0002728570680628241,-0.0010586529032257583,4.812646706591622e-05,0.445
0.0004503785340314176,-0.0002484593548386718,-0.001054771736526898,0.45
-0.0002071083769633504,-0.0007885883870967364,0.00014838994011980716,0.455
0.00018738376963351247,-0.000653556129032215,-0.0005534543712574294,0.46
0.00018738376963351247,-0.000653556129032215,-0.0005534543712574294,0.465
0.00025313246073298615,-0.0009236206451612439,0.0005494438323353779,0.47
0.00025313246073298615,-0.0009236206451612439,0.0005494438323353779,0.475
-0.0002071083769633504,-0.0010586529032257583,-0.0007539813173652182,0.48
-0.0002071083769633504,-0.0010586529032257583,-0.0007539813173652182,0.485
-0.0003386057591622995,-0.0009236206451612439,-5.2137005987981655e-05,0.49
0.00031888115183246156,-0.0007885883870967364,-0.0003529274251496614,0.495
0.00025313246073298615,-0.0009236206451612439,0.0005494438323353779,0.5
