duty cycle,x_mag_raw,y_mag_raw,z_mag_raw,x_mag_corr,y_mag_corr,z_mag_corr
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002,-0.00027600303292274475,0.0002759997732937336,9.199976921081543e-05,-0.00019917408376963347,0.00039218814432989517,0.00010104183266932201
0.004,-9.199976921081543e-05,0.00018400000408291817,-0.0002760002389550209,-6.639136125654796e-05,0.0002614587628865985,-0.0003031254980079695
0.006,-0.00027600303292274475,0.0002759997732937336,0.0,-0.00019917408376963347,0.00039218814432989517,0.0
0.008,-0.0003680028021335602,0.0002759997732937336,-0.0002760002389550209,-0.00026556544502617796,0.00039218814432989517,-0.0003031254980079695
0.010000000000000002,-0.0004600025713443756,9.199976921081543e-05,-0.0002760002389550209,-0.0003319568062827259,0.00013072938144330186,-0.0003031254980079695
0.012,-0.0006440021097660065,0.0002759997732937336,-0.0008280007168650627,-0.00046473952879581143,0.00039218814432989517,-0.0009093764940239033
0.014000000000000002,-0.00027600303292274475,0.00018400000408291817,-0.00036800000816583633,-0.00019917408376963347,0.0002614587628865985,-0.0004041673306772915
0.016,-0.0003680028021335602,0.00036800000816583633,0.00018399953842163086,-0.00026556544502617796,0.000522917525773197,0.00020208366533864403
0.018,-0.0004600025713443756,0.00018400000408291817,-0.0007360000163316727,-0.0003319568062827259,0.0002614587628865985,-0.0008083346613545813
0.020000000000000004,-0.00018399953842163086,0.00018400000408291817,0.00018399953842163086,-0.0001327827225130855,0.0002614587628865985,0.00020208366533864403
0.022000000000000002,-0.00027600303292274475,0.00018400000408291817,-0.0008280007168650627,-0.00019917408376963347,0.0002614587628865985,-0.0009093764940239033
0.024,-0.00027600303292274475,0.00018400000408291817,-9.200070053339005e-05,-0.00019917408376963347,0.0002614587628865985,-0.00010104183266932375
0.026000000000000002,-0.00027600303292274475,0.00018400000408291817,-9.200070053339005e-05,-0.00019917408376963347,0.0002614587628865985,-0.00010104183266932375
0.028000000000000004,-0.0003680028021335602,0.0002759997732937336,0.00018399953842163086,-0.00026556544502617796,0.00039218814432989517,0.00020208366533864403
0.03,-0.00018399953842163086,0.00018400000408291817,-0.00018400046974420547,-0.0001327827225130855,0.0002614587628865985,-0.00020208366533864576
0.032,-0.000552002340555191,0.00018400000408291817,0.00018399953842163086,-0.00039834816753926694,0.0002614587628865985,0.00020208366533864403
0.034,-0.00027600303292274475,0.00036800000816583633,-0.00036800000816583633,-0.0001327827225130855,0.00039218814432989517,-0.0008083346613545813
