duty cycle,x_mag_raw,y_mag_raw,z_mag_raw,x_mag_corr,y_mag_corr,z_mag_corr
0.0,0.0,0.0,0.0,0.0,0.00026145876288659786,-0.00040416733067728805
0.005,9.199999999999833e-05,0.0,0.0,6.639136125654449e-05,0.00026145876288659786,-0.00040416733067728805
0.01,-9.20000000000018e-05,-9.200000000000007e-05,0.0002760000000000054,-6.387243629880218e-05,0.0001290145664820375,-0.00010051020768576252
0.015,0.0,-0.00018400000000000014,0.0001840000000000036,-6.26106612848544e-05,-3.466259920885742e-06,-0.00020061236538976984
0.02,0.0,-0.00018400000000000014,0.0001840000000000036,3.785325041839871e-06,-5.254334878872138e-06,-0.00019926464044269648
0.025,0.0,-0.00018400000000000014,0.0001840000000000036,2.5328001681812484e-06,-7.079039835221172e-06,-0.000197508865513861
0.03,0.0,-0.00018400000000000014,0.0001840000000000036,2.312476618179793e-08,-8.94037514004493e-06,-0.00019534504016222032
0.035,0.00027599999999999847,-0.00045999999999999947,0.0002760000000000054,0.00032821310687219246,-0.00027229710262960264,9.310499627719626e-06
0.04,-0.00027600000000000194,-0.00018400000000000014,0.0002760000000000054,-0.0002079417589380926,-1.2772935058201311e-05,-8.875140757443056e-05
0.045,-9.20000000000018e-05,0.000184000000000001,0.0,-8.144016002099852e-05,0.0005081733661289548,-0.0003884889313195902
0.05,0.00018399999999999667,-0.00036799999999999854,0.0006440000000000057,0.00011019564459239031,-0.00027821077861121053,0.0003225999244385047
0.055,0.0006439999999999987,-9.200000000000007e-05,0.0,0.00043335702739152535,0.00011193288113591784,-0.0003804888300204326
0.06,0.00018399999999999667,9.200000000000094e-05,0.00036800000000000027,-4.143507436335514e-05,-2.0877614874864224e-05,-0.00027483487329502815
0.065,0.00018399999999999667,9.200000000000094e-05,0.00036800000000000027,8.003792571518661e-05,0.0003691927849028339,3.331079859875824e-05
0.07,9.199999999999833e-05,0.000184000000000001,9.20000000000018e-05,0.00013386241506171265,-2.5149733963980656e-05,0.00013978085498365933
0.075,9.199999999999833e-05,-9.200000000000007e-05,0.0002760000000000054,0.00012003838290819066,-0.00041952888446158184,4.4575300360026604e-05
0.08,0.0004599999999999986,-9.200000000000007e-05,0.0002760000000000054,0.00023773992191897936,0.00010116100510460836,-5.0222203825806e-05
0.085,0.00018399999999999667,-0.00018400000000000014,9.20000000000018e-05,2.222752858092175e-05,-3.183263918368588e-05,-0.0002456535004600052
0.09,0.00018399999999999667,-0.00018400000000000014,9.20000000000018e-05,4.632044254371942e-06,-3.413353541470714e-05,-0.00023859307170898125
0.095,0.00018399999999999667,-0.00018400000000000014,9.20000000000018e-05,-1.4220591420956163e-05,-3.647106168502812e-05,-0.0002311245925201641
0.1,0.00027599999999999847,0.000184000000000001,0.0001840000000000036,-3.4330347542507744e-05,0.00022261354845700744,-0.00012220624226519372
0.105,0.00027599999999999847,0.000184000000000001,0.0001840000000000036,3.2061013714040215e-05,0.0004840723113436068,-0.00012220624226519372
0.11,0.0003679999999999968,-9.200000000000007e-05,0.0002760000000000054,5.446138527180275e-05,8.702596805995762e-05,-4.187213502419851e-06
0.115,0.0006439999999999987,-0.00027599999999999847,0.0001840000000000036,9.697150920451661e-05,-4.61874597016956e-05,-0.00029821203178649613
0.12,0.00027599999999999847,9.200000000000094e-05,0.0004600000000000021,-6.0949601981177826e-05,0.00034348000827054913,0.00021650586172179687
0.125,0.0006439999999999987,9.200000000000094e-05,9.20000000000018e-05,0.00017822034329266837,0.0003409227057115684,-0.00017774470343718402
0.13,0.0006439999999999987,9.200000000000094e-05,9.20000000000018e-05,0.00017822034329266837,0.0003409227057115684,-0.00017774470343718402
0.135,0.0006439999999999987,0.00027600000000000107,-0.00027599999999999847,0.0001216578569658254,0.0005971569697426655,-0.0005608543391154991
0.14,0.0004599999999999986,-0.00018400000000000014,0.00036800000000000027,0.0001216578569658254,0.0005971569697426655,-0.0005608543391154991
0.145,0.0005519999999999969,-0.00018400000000000014,0.00036800000000000027,-6.324636281716811e-06,-6.186096032450455e-05,0.00016912840140106272
0.15,0.0005519999999999969,-0.00018400000000000014,0.00036800000000000027,-3.900587966483224e-05,-6.460141269790305e-05,0.00018108541485202523
0.155,0.0005519999999999969,9.200000000000094e-05,0.0002760000000000054,-7.294437366781384e-05,0.00032480964099752146,9.240868231421423e-05
0.16,0.0008279999999999989,-0.00036799999999999854,-9.20000000000018e-05,9.103416776775827e-05,-0.00033165097856180446,-0.0002989855352526216
0.165,0.0008279999999999989,-0.00027599999999999847,9.20000000000018e-05,5.458147783151193e-05,-0.00020377193939147124,-8.372070758180805e-05
0.17,0.0011039999999999973,-0.00018400000000000014,-9.20000000000018e-05,0.00021604560980523907,-7.592953880971318e-05,-0.00027221512025949607
0.175,0.001011999999999999,0.0,0.0004600000000000021,0.00024346998217458782,0.00018260562183448534,-0.0003592596909371554
0.18,0.0011959999999999991,-0.00018400000000000014,-9.20000000000018e-05,0.00020324584568521403,-8.181337322464587e-05,-0.0002438125470544672
0.185,0.0008279999999999989,0.000184000000000001,9.20000000000018e-05,-0.00010380100892979499,0.00043810728145994766,-2.6915476525404824e-05
0.19,0.0008279999999999989,0.000184000000000001,9.20000000000018e-05,-0.00014653944437012165,0.0004350737893179808,-1.1694065652538554e-05
0.195,0.0011039999999999973,9.200000000000094e-05,-0.0004600000000000021,8.639056357010594e-06,0.00030127428580258085,-0.0006023156015739148
0.2,0.001288000000000001,0.00027600000000000107,-0.00036800000000000027,-3.661367428766868e-05,0.0005596262966869453,-0.0004852362595883092
0.205,0.0013799999999999993,0.0004600000000000012,-0.0004600000000000021,0.0001160503907514307,0.0008179416682185749,-0.0005698324840999747
0.21,0.0015639999999999994,-0.00018400000000000014,-9.20000000000018e-05,0.00020106608366888754,-0.00010034401385618816,-0.00014881154444690986
0.215,0.0016560000000000012,-0.00027599999999999847,-0.00036800000000000027,0.00021843326772762878,-0.0002342900372012866,-0.00043467538425739916
0.22,0.0016560000000000012,-0.00027599999999999847,-0.00036800000000000027,0.00016815179120416995,-0.00023754331878332027,-0.00041700562357028376
0.225,0.0016560000000000012,9.200000000000094e-05,-9.20000000000018e-05,-0.00021534349122731555,-0.0003715626020978546,-0.0002978860330439814
0.23,0.001472000000000001,0.0004600000000000012,-0.00027599999999999847,-6.896503120861971e-05,0.0008016752990904665,-0.0002794002259653011
0.235,0.0019319999999999997,-9.200000000000007e-05,0.0,0.00020893884075771918,1.3935838621572218e-05,4.261918525923919e-05
0.24,0.0019319999999999997,-9.200000000000007e-05,0.0,0.00015362891805583215,1.0536046850769367e-05,6.192109199741613e-05
0.245,0.0019319999999999997,-9.200000000000007e-05,0.0,9.706184775176707e-05,7.099625149832936e-06,8.163104795730347e-05
0.25,0.002116,0.0,-0.00036800000000000027,-9.354526687063713e-05,0.0005265440888868667,-0.0008076273803205858
0.255,0.0017479999999999996,0.0,-0.00036800000000000027,-0.00041819208115183304,0.0001308462628865979,-0.00038293399402391376
0.26,0.002023999999999998,0.00027600000000000107,-0.00027599999999999847,-1.3791069213221069e-05,0.0005194880956159926,-0.00015991622384416843
0.265,0.0023,0.00027600000000000107,-0.00036800000000000027,0.0001237873500970453,-0.00026847113457443856,-0.00023961590245070302
0.27,0.0023,9.200000000000094e-05,-0.00036800000000000027,6.09345380354967e-05,0.00025082681973798474,-0.0002178656991661948
0.275,0.0023,0.0004600000000000012,-0.0004600000000000021,-3.175807500352401e-06,0.00077008812221843,-0.00029674914603962377
0.28,0.002023999999999998,-0.00036799999999999854,-0.00027599999999999847,-0.00026771700602909107,-0.0004101691423106313,-7.209917654088516e-05
0.285,0.0016560000000000012,-0.00036799999999999854,-0.00027599999999999847,-0.0005999067134165384,-0.00041389860378013613,-4.9124823159100994e-05
0.29,0.002116,0.00027600000000000107,-0.0005520000000000039,-0.0006677881233799893,-0.00041766469517977474,-2.5742420555606438e-05
0.295,0.002207999999999998,0.00027600000000000107,-0.0008280000000000023,-0.0003385785134063582,0.000493638253593545,-0.0006082029647463405
0.3,0.002207999999999998,0.00027600000000000107,-0.0008280000000000023,-0.00040897421857416516,0.0004897989023336386,-0.0005840044636994321
0.305,0.0023,-0.00018400000000000014,-0.0005520000000000039,-0.0004142361409189138,-0.00016772400928473483,-0.0002562722675401516
0.31,0.0027599999999999986,0.0,-0.0008280000000000023,-0.00015518934250154798,8.982214226335738e-05,-0.0005343831636256333
0.315,0.0023919999999999983,0.00036800000000000114,-0.0006439999999999987,-0.00022935649796908264,-0.00017558586189188015,0.00019833231620382946
0.32,0.0023919999999999983,0.00036800000000000114,-0.0006439999999999987,-0.0005703462460649698,0.0006048045555691421,-0.0002810461467768824
0.325,0.0024839999999999966,0.00027600000000000107,-0.0007360000000000005,-0.0005806363354803161,0.00047005267299693606,-0.00035584922985860273
