duty cycle,x_mag_raw,y_mag_raw,z_mag_raw,x_mag_corr,y_mag_corr,z_mag_corr
262.136,0.0006440021097660065,0.00018400000408291817,-0.00018399953842163086,0.000331956806282719,0.00013072938144329665,-0.0010104183266932253
327.6700000000001,0.0006440021097660065,0.00018400000408291817,-0.00018399953842163086,0.000331956806282719,0.00013072938144329665,-0.0010104183266932253
393.204,0.0006440021097660065,0.00018400000408291817,-0.00018399953842163086,0.000331956806282719,0.00013072938144329665,-0.0010104183266932253
458.73800000000006,-0.0003679990768432617,0.00036800000816583633,0.0007360000163316727,-0.0003983481675392704,0.00039218814432989517,0.0
524.272,-0.0003679990768432617,0.00036800000816583633,0.0007360000163316727,-0.0003983481675392704,0.00039218814432989517,0.0
589.8059999999999,-0.0003679990768432617,0.00036800000816583633,0.0007360000163316727,-0.0003983481675392704,0.00039218814432989517,0.0
655.3400000000001,0.0,0.0002760002389550209,0.0,-0.0003983481675392704,0.00039218814432989517,0.0
720.874,-0.0002759993076324463,-0.00018400000408291817,0.0014720000326633453,-0.0003319568062827259,-0.00039218814432989517,0.000808334661354583
786.408,0.0008280016481876373,-9.199976921081543e-05,0.0005520004779100418,0.00046473952879580796,-0.0002614587628865985,-0.00020208366533864403
851.9420000000001,-0.000643998384475708,0.00018400000408291817,0.0006440002471208572,-0.00026556544502618143,-0.00039218814432989517,0.0010104183266932288
917.4760000000001,0.0003680028021335602,0.00018400000408291817,0.00036800000816583633,0.0001327827225130855,0.00013072938144329665,-0.0004041673306772898
983.01,-0.00045999884605407715,9.200023487210274e-05,0.0006440002471208572,-0.00046473952879581837,0.0,-0.00010104183266932201
1048.544,0.00027600303292274475,9.200023487210274e-05,0.0005520004779100418,0.00046473952879580796,-0.00039218814432989517,0.0005052091633466153
1114.078,-0.0005519986152648926,9.200023487210274e-05,9.199976921081543e-05,-0.0005311308900523594,0.0,-0.0007072928286852593
1179.6119999999999,0.0004600025713443756,-9.199976921081543e-05,0.0008279997855424881,0.00019917408376963,-0.0002614587628865985,0.00010104183266932375
1245.1460000000002,-0.0003679990768432617,0.00018400000408291817,0.0006440002471208572,-0.0003983481675392704,0.00013072938144329665,-0.00010104183266932201
1310.6800000000003,-0.0003679990768432617,0.00018400000408291817,0.0006440002471208572,-0.0003983481675392704,0.00013072938144329665,-0.00010104183266932201
1376.2140000000002,-0.0003679990768432617,0.00018400000408291817,0.0006440002471208572,-0.0003983481675392704,0.00013072938144329665,-0.00010104183266932201
1441.748,-0.0003679990768432617,0.00018400000408291817,-9.199976921081543e-05,-0.0003983481675392704,0.00013072938144329665,-0.0009093764940239016
1507.2820000000002,-0.00045999884605407715,0.0002760002389550209,0.0008279997855424881,-0.00046473952879581837,0.0002614587628865985,0.00010104183266932375
1572.816,-0.00045999884605407715,0.0002760002389550209,0.0008279997855424881,-0.00046473952879581837,0.0002614587628865985,0.00010104183266932375
1638.3500000000001,-0.00045999884605407715,0.0002760002389550209,0.0008279997855424881,-0.00046473952879581837,0.0002614587628865985,0.00010104183266932375
1703.8840000000002,0.000552002340555191,9.200023487210274e-05,0.0010120002552866936,0.000331956806282719,-0.000522917525773197,0.000808334661354583
1769.4180000000001,-0.00018399953842163086,0.00018400000408291817,9.199976921081543e-05,-0.00026556544502618143,0.00013072938144329665,-0.0007072928286852593
