force (kg),x_mag,y_mag,z_mag
0.0,5.7201361256524474e-05,0.00042602677419355944,-0.0009108936526946235
0.0025,5.7201361256524474e-05,0.0002909945161290381,-0.0004095762874251549
0.005,5.7201361256524474e-05,2.0930000000016213e-05,-0.0005098397604790528
0.0075,5.7201361256524474e-05,0.00015596225806453062,-0.0010111571257485075
0.01,5.7201361256524474e-05,0.00015596225806453062,-0.0010111571257485075
0.0125,5.7201361256524474e-05,0.00015596225806453062,-0.0009108936526946235
0.015,-0.00027154209424085606,-0.0002491345161290126,-0.0009108936526946235
0.0175,-0.00020579340314138064,2.0930000000016213e-05,-0.0007103667065868347
0.02,-0.00020579340314138064,2.0930000000016213e-05,-0.0007103667065868347
0.0225,-0.00020579340314138064,-0.00038416677419353396,-0.0006101032335329368
0.025,-0.0001400447120419035,-0.0002491345161290126,-0.0009108936526946235
0.0275,-0.00020579340314138064,-0.00011410225806450514,-0.0007103667065868347
0.03,-0.00020579340314138064,-0.00011410225806450514,-0.0007103667065868347
0.0325,-8.547329842949203e-06,2.0930000000016213e-05,-0.00010878586826348208
0.035,0.0002544474345549559,2.0930000000016213e-05,0.0005930584431137614
0.0375,0.0002544474345549559,2.0930000000016213e-05,0.0005930584431137614
0.04,0.0007146882722512925,0.00015596225806453062,9.174107784430674e-05
0.0425,0.0010434317277486713,0.00042602677419355944,-0.0004095762874251549
0.045,0.0009776830366491959,0.0005610590322580808,-0.0007103667065868347
0.0475,0.0007146882722512925,0.0002909945161290381,-0.0010111571257485075
0.05,0.0007146882722512925,0.0002909945161290381,-0.0010111571257485075
0.0525,0.0002544474345549559,0.00015596225806453062,-0.0004095762874251549
0.055,-0.0001400447120419035,-0.00038416677419353396,-0.00030931281437126396
0.0575,-0.0001400447120419035,-0.00038416677419353396,-0.00030931281437126396
0.06,-8.547329842949203e-06,-0.00011410225806450514,-0.00010878586826348208
0.0625,0.0005831908900523364,0.00015596225806453062,-0.00030931281437126396
0.065,0.0009119343455497204,0.00042602677419355944,-8.522395209591138e-06
0.0675,0.0007804369633507679,0.0002909945161290381,-0.0004095762874251549
0.07,0.0007804369633507679,0.0002909945161290381,-0.0004095762874251549
0.0725,0.0003201961256544313,-0.0002491345161290126,-0.0006101032335329368
0.075,-7.429602094242461e-05,-0.00011410225806450514,-0.0005098397604790528
0.0775,0.0003859448167539085,2.0930000000016213e-05,-0.00020904934131737302
0.08,0.0003859448167539085,2.0930000000016213e-05,-0.00020904934131737302
0.0825,0.0007804369633507679,0.0002909945161290381,-8.522395209591138e-06
0.085,0.0009119343455497204,0.0002909945161290381,-0.00030931281437126396
0.0875,0.0002544474345549559,2.0930000000016213e-05,-0.0008106301796407256
0.09,0.0002544474345549559,2.0930000000016213e-05,-0.0008106301796407256
0.0925,-0.00020579340314138064,-0.00011410225806450514,-0.0007103667065868347
0.095,0.0003201961256544313,2.0930000000016213e-05,-8.522395209591138e-06
0.0975,0.0009119343455497204,0.0002909945161290381,-0.00010878586826348208
0.1,0.0009119343455497204,0.0002909945161290381,-0.00010878586826348208
0.1025,0.0007804369633507679,0.0002909945161290381,-0.0005098397604790528
0.105,0.00012295005235600336,-0.00011410225806450514,-0.0009108936526946235
0.1075,-8.547329842949203e-06,-0.00011410225806450514,-0.00030931281437126396
0.11,-8.547329842949203e-06,-0.00011410225806450514,-0.00030931281437126396
0.1125,0.0007804369633507679,0.00042602677419355944,-0.00030931281437126396
0.115,0.0009776830366491959,0.0002909945161290381,-0.0005098397604790528
0.1175,0.0003201961256544313,-0.00011410225806450514,-0.0006101032335329368
0.12,0.0003201961256544313,-0.00011410225806450514,-0.0006101032335329368
0.1225,-0.0001400447120419035,-0.00038416677419353396,-0.00030931281437126396
0.125,-0.0001400447120419035,-0.00038416677419353396,-0.00030931281437126396
0.1275,0.0003859448167539085,0.00015596225806453062,-0.00020904934131737302
0.13,0.0003859448167539085,0.00015596225806453062,-0.00020904934131737302
0.1325,0.0003859448167539085,0.00015596225806453062,-0.00020904934131737302
0.135,-0.0001400447120419035,-0.0002491345161290126,0.00019200455089819074
0.1375,0.0007146882722512925,-0.00011410225806450514,0.0002922680239520886
0.14,0.0007146882722512925,-0.00011410225806450514,0.0002922680239520886
0.1425,0.0009776830366491959,0.0002909945161290381,-0.0008106301796407256
0.145,0.0001886987434554805,0.00015596225806453062,-0.0010111571257485075
0.1475,-7.429602094242461e-05,-0.00011410225806450514,0.00019200455089819074
0.15,-7.429602094242461e-05,-0.00011410225806450514,0.00019200455089819074
0.1525,0.0008461856544502433,0.00042602677419355944,0.00019200455089819074
0.155,0.0007146882722512925,0.0002909945161290381,-0.0009108936526946235
0.1575,-0.0001400447120419035,-0.00011410225806450514,-0.0009108936526946235
0.16,-0.0001400447120419035,-0.00011410225806450514,-0.0009108936526946235
0.1625,0.0004516935078533839,0.00015596225806453062,-0.00010878586826348208
0.165,0.0008461856544502433,0.00042602677419355944,-0.0004095762874251549
0.1675,5.7201361256524474e-05,-0.00011410225806450514,-0.0004095762874251549
0.17,5.7201361256524474e-05,-0.00011410225806450514,-0.0004095762874251549
0.1725,5.7201361256524474e-05,-0.0002491345161290126,0.00019200455089819074
0.175,0.0010434317277486713,0.0002909945161290381,-0.0006101032335329368
0.1775,0.0010434317277486713,0.0002909945161290381,-0.0006101032335329368
0.18,0.0010434317277486713,0.0002909945161290381,-0.0006101032335329368
0.1825,0.0010434317277486713,0.0002909945161290381,-0.0006101032335329368
0.185,0.0010434317277486713,0.0002909945161290381,-0.0006101032335329368
0.1875,0.0004516935078533839,0.0002909945161290381,-0.0009108936526946235
0.19,0.0004516935078533839,0.0002909945161290381,-0.0009108936526946235
0.1925,-0.0001400447120419035,-0.00011410225806450514,-0.00030931281437126396
0.195,0.0009119343455497204,0.0005610590322580808,-0.00030931281437126396
0.1975,0.0003201961256544313,0.00015596225806453062,-0.0006101032335329368
0.2,0.0003201961256544313,0.00015596225806453062,-0.0006101032335329368
0.2025,-7.429602094242461e-05,-0.0005191990322580484,0.00019200455089819074
0.205,0.0009776830366491959,0.00015596225806453062,-0.00020904934131737302
0.2075,0.0009776830366491959,0.00015596225806453062,-0.00020904934131737302
0.21,0.0003201961256544313,0.0002909945161290381,-0.0012116840718562963
0.2125,0.0003201961256544313,0.0002909945161290381,-0.0012116840718562963
0.215,0.0003201961256544313,0.0002909945161290381,-0.0012116840718562963
0.2175,0.0003201961256544313,0.0002909945161290381,-0.0012116840718562963
0.22,0.0003201961256544313,0.0002909945161290381,-0.0012116840718562963
0.2225,0.0003859448167539085,-0.0002491345161290126,9.174107784430674e-05
0.225,0.0009119343455497204,0.00042602677419355944,-0.0011114205988024053
0.2275,-7.429602094242461e-05,2.0930000000016213e-05,-0.0006101032335329368
0.23,-7.429602094242461e-05,2.0930000000016213e-05,-0.0006101032335329368
0.2325,0.0007804369633507679,0.00015596225806453062,0.0002922680239520886
0.235,0.0003859448167539085,2.0930000000016213e-05,-0.0006101032335329368
0.2375,0.00012295005235600336,-0.0002491345161290126,-0.00020904934131737302
0.24,0.00012295005235600336,-0.0002491345161290126,-0.00020904934131737302
0.2425,0.0009776830366491959,0.0005610590322580808,-0.0008106301796407256
0.245,0.0009776830366491959,0.0005610590322580808,-0.0008106301796407256
0.2475,0.0009776830366491959,0.0005610590322580808,-0.0008106301796407256
0.25,0.0009776830366491959,0.0005610590322580808,-0.0008106301796407256
-0.0,0.0013721751832460553,-0.0006542312903225697,-0.0035177439520958087
-0.0025,0.0014379238743455324,-0.0009242958064515985,-0.0036180074251497135
-0.005,0.0014379238743455324,-0.0006542312903225697,-0.004019061317365277
-0.0075,0.0015036725654450078,-0.0007892635483870772,-0.004119324790419175
-0.01,0.0015036725654450078,-0.0007892635483870772,-0.004119324790419175
-0.0125,0.0013721751832460553,-0.0005191990322580484,-0.004019061317365277
-0.015,0.0011091804188481484,-0.001059328064516113,-0.0037182708982035975
-0.0175,0.0010434317277486713,-0.0013293925806451418,-0.0037182708982035975
-0.02,0.0010434317277486713,-0.0013293925806451418,-0.0037182708982035975
-0.0225,0.0011091804188481484,-0.001059328064516113,-0.004219588263473059
-0.025,0.0011091804188481484,-0.001059328064516113,-0.004219588263473059
-0.0275,0.0011091804188481484,-0.0009242958064515985,-0.004119324790419175
-0.03,0.0011091804188481484,-0.0009242958064515985,-0.004119324790419175
-0.0325,0.0009119343455497204,-0.0011943603225806274,-0.003918797844311386
-0.035,0.0009776830366491959,-0.0011943603225806274,-0.004119324790419175
-0.0375,0.0012406778010471027,-0.001059328064516113,-0.004720905628742528
-0.04,0.0012406778010471027,-0.001059328064516113,-0.004720905628742528
-0.0425,0.0015694212565444832,-0.00038416677419353396,-0.004821169101796419
-0.045,0.0018981647120418672,-0.00038416677419353396,-0.00462064215568863
-0.0475,0.0022269081675392478,-0.0005191990322580484,-0.004119324790419175
-0.05,0.0022269081675392478,-0.0005191990322580484,-0.004119324790419175
-0.0525,0.0022269081675392478,-0.0005191990322580484,-0.003918797844311386
-0.055,0.0019639134031413444,-0.0007892635483870772,-0.004019061317365277
-0.0575,0.0019639134031413444,-0.0007892635483870772,-0.004019061317365277
-0.06,0.0019639134031413444,-0.0007892635483870772,-0.004019061317365277
-0.0625,0.0019639134031413444,-0.0007892635483870772,-0.004019061317365277
-0.065,0.0019639134031413444,-0.0007892635483870772,-0.004019061317365277
-0.0675,0.0018981647120418672,-0.0006542312903225697,-0.00462064215568863
-0.07,0.0018981647120418672,-0.0006542312903225697,-0.00462064215568863
-0.0725,0.0022269081675392478,-0.00038416677419353396,-0.004219588263473059
-0.075,0.0022269081675392478,-0.00038416677419353396,-0.004219588263473059
-0.0775,0.0022269081675392478,-0.00038416677419353396,-0.004219588263473059
