duty cycle,roll_raw,pitch_raw,yaw_raw,roll_corr,pitch_corr,yaw_corr
0.0,-0.006323814392089844,-0.004603564739227295,-0.018312454223632812,-0.006912708282470703,0.0055168867111206055,-0.003586292266845703
0.005,-0.012089252471923828,0.008941471576690674,-0.011068344116210938,-0.006912708282470703,0.0055168867111206055,-0.003586292266845703
0.01,-0.017667770385742188,0.014158934354782104,-0.01489400863647461,-0.012464046478271484,0.012196481227874756,-0.004761695861816406
0.015,-0.013728141784667969,0.01262637972831726,-0.009174346923828125,-0.012464046478271484,0.012196481227874756,-0.004761695861816406
0.02,-0.013728141784667969,0.01262637972831726,-0.009174346923828125,-0.00910806655883789,0.010064303874969482,-0.0025386810302734375
0.025,-0.018941879272460938,0.011855363845825195,-0.020656585693359375,-0.008557319641113281,0.021149277687072754,0.006964683532714844
0.03,-0.022098541259765625,0.02993759512901306,-0.00128936767578125,-0.01650857925415039,0.028756797313690186,0.0036711692810058594
0.035,-0.015346050262451172,0.0257512629032135,0.006380558013916016,-0.011278629302978516,0.02395308017730713,0.0060138702392578125
0.04,-0.015346050262451172,0.0257512629032135,0.006380558013916016,-0.011278629302978516,0.02395308017730713,0.0060138702392578125
0.045,-0.0228729248046875,0.04303416609764099,0.016814231872558594,-0.006175041198730469,0.020569324493408203,0.009301185607910156
0.05,-0.011538028717041016,0.024626314640045166,0.01240396499633789,-0.006175041198730469,0.020569324493408203,0.009301185607910156
0.055,-0.011538028717041016,0.024626314640045166,0.01240396499633789,-0.006175041198730469,0.020569324493408203,0.009301185607910156
0.06,-0.014809131622314453,0.027734965085983276,0.010384559631347656,-0.016025066375732422,0.040373027324676514,0.013721466064453125
0.065,-0.01819896697998047,0.021679729223251343,-0.005304813385009766,-0.012246131896972656,0.033554673194885254,0.012671470642089844
0.07,-0.0056400299072265625,0.04564213752746582,0.05642509460449219,-0.005876064300537109,0.04484379291534424,0.029756546020507812
0.075,-0.006190776824951172,0.03816691040992737,0.04356527328491211,-0.004423618316650391,0.0441511869430542,0.0309295654296875
0.08,-0.0045318603515625,0.04561185836791992,0.05861186981201172,-0.006753444671630859,0.04624330997467041,0.029876232147216797
0.085,-0.00910329818725586,0.04834631085395813,0.05371236801147461,-0.014134407043457031,0.02145916223526001,0.0006327629089355469
0.09,-0.017469406127929688,0.021958619356155396,-0.003426074981689453,-0.004556179046630859,0.014328956604003906,0.006162166595458984
0.095,-0.007442951202392578,0.017298728227615356,0.00989675521850586,-0.009378433227539062,0.022606313228607178,0.0071735382080078125
0.1,-0.0124969482421875,0.024392753839492798,0.010137557983398438,-0.009378433227539062,0.022606313228607178,0.0071735382080078125
0.105,-0.0124969482421875,0.024392753839492798,0.010137557983398438,-0.006466388702392578,0.01836031675338745,0.0071735382080078125
0.11,-0.004578590393066406,0.03928893804550171,0.048543453216552734,-0.0026488304138183594,0.03613013029098511,0.026308536529541016
0.115,-0.004578590393066406,0.03928893804550171,0.048543453216552734,-0.0026488304138183594,0.03613013029098511,0.026308536529541016
0.12,-0.01517486572265625,0.029416531324386597,0.0121307373046875,-0.008378982543945312,0.01566988229751587,0.0027709007263183594
0.125,-0.013184547424316406,0.018662989139556885,0.00046253204345703125,-0.01366424560546875,0.03157806396484375,0.009357929229736328
