Duty Cycle (%),Roll,Pitch,Yaw
0.0,-0.004615582525730133,0.0014409320428967476,-0.1645185947418213
0.005,0.0015164129436016083,-0.0030398331582546234,-0.0001933574676513672
0.01,0.0011438317596912384,0.000884784385561943,-0.0001354217529296875
0.015,0.004404142498970032,0.001914924941956997,0.0001633763313293457
0.02,0.0001358725130558014,-0.0027110837399959564,-0.00041854381561279297
0.025,0.002027127891778946,0.001656627282500267,-0.0004711151123046875
0.03,0.004121463745832443,-0.004040178842842579,-0.0007352232933044434
0.035,0.00295088067650795,-0.00019316840916872025,-0.0002714991569519043
0.04,0.006520379334688187,-0.0027044322341680527,-0.0006542801856994629
0.045,0.0030736923217773438,0.002211581915616989,-0.0011858344078063965
0.05,0.005630224943161011,-0.001427200622856617,-0.0017924308776855469
0.055,-1.0292977094650269e-05,-0.0014583105221390724,-0.003250598907470703
0.06,0.0016614831984043121,-0.0031259190291166306,-0.0038008689880371094
0.065,0.0009349808096885681,-0.0009949533268809319,-0.00440526008605957
0.07,0.0034391023218631744,0.002400346100330353,-0.004486799240112305
0.075,0.017042532563209534,0.0033169444650411606,0.0003247261047363281
0.08,0.0207800455391407,0.007081545889377594,0.0025510191917419434
0.085,0.023569196462631226,0.015011470997706056,0.016085684299468994
0.09,0.02554289996623993,0.01641963515430689,0.024480700492858887
0.095,0.02582886815071106,0.017581423744559288,0.03186607360839844
0.1,0.010947715491056442,0.007172940298914909,0.03124290704727173
0.105,0.0053102001547813416,0.0014082621783018112,0.03278237581253052
0.11,0.0037239491939544678,0.003571394830942154,0.035415053367614746
0.115,0.005469698458909988,-0.0003899596631526947,0.0368189811706543
0.12,0.007839106023311615,0.003573024645447731,0.04019564390182495
0.125,0.006317164748907089,0.0028726542368531227,0.04203671216964722
0.13,0.0021275319159030914,0.0007019843906164169,0.03756999969482422
0.135,0.00022993609309196472,0.0008983546867966652,0.03507030010223389
0.14,-0.006324730813503265,-0.006338539533317089,0.03151911497116089
0.145,0.0025582872331142426,0.0005285628139972687,0.03097212314605713
0.15,-0.005391836166381836,-0.0015981988981366158,0.028296232223510742
0.155,0.005510732531547546,0.003779812715947628,0.030813992023468018
0.16,0.016327008605003357,0.01294807280646637,0.03843814134597778
0.165,0.015498287975788116,0.008953714277595282,0.04044783115386963
0.17,0.009548105299472809,0.003989019431173801,0.040178775787353516
0.175,0.016602933406829834,0.011286650376860052,0.04530644416809082
0.18,0.0009146630764007568,0.0019407626241445541,0.04473060369491577
0.185,0.007840417325496674,-0.0031455252319574356,0.04411303997039795
0.19,0.003990344703197479,-0.004511513747274876,0.04171711206436157
0.195,0.011352002620697021,0.005553837865591049,0.044363558292388916
0.2,0.002327859401702881,-0.002824312075972557,0.047690391540527344
0.205,0.0021381713449954987,-0.008854665793478489,0.050762057304382324
0.21,0.008554697036743164,-0.005758802406489849,0.056371867656707764
0.215,0.003917980939149857,-0.00868650246411562,0.06224483251571655
0.22,0.0073341019451618195,0.000624706968665123,0.0681644082069397
0.225,0.00798691064119339,0.011697757669026032,0.07102525234222412
0.23,0.01553354412317276,0.009930619969964027,0.07399392127990723
0.235,0.010404545813798904,0.0036505814641714096,0.07650786638259888
0.24,0.014266181737184525,0.004419395700097084,0.0792686939239502
0.245,0.00040895864367485046,-0.004292835481464863,0.07377547025680542
0.25,0.004178255796432495,-0.0031475862488150597,0.07247281074523926
0.255,-0.00234096497297287,-0.006837624125182629,0.07114136219024658
0.26,-0.0038279928267002106,-0.008772478438913822,0.06960296630859375
0.265,0.00625605508685112,-0.0018680049106478691,0.07185745239257812
0.27,0.017353635281324387,0.007870236877352,0.07805180549621582
0.275,0.019131232053041458,0.013651496381498873,0.08186966180801392
0.28,0.01912897825241089,0.008929548785090446,0.08703410625457764
0.285,0.016649123281240463,0.00215236097574234,0.09135812520980835
0.29,0.010057218372821808,0.005134897772222757,0.0977354645729065
0.295,0.015803731977939606,0.012130153454563697,0.10196268558502197
0.3,0.012678287923336029,0.004331129603087902,0.10523980855941772
0.305,0.004300568252801895,0.0006122421473264694,0.10606497526168823
