Duty Cycle (%),Roll,Pitch,Yaw
0,-1.44094228744507E-005,-0.0002107993,0.0001751184
0.005,8.09282064437866E-005,-0.0001361435,0.0001578331
0.01,-4.78997826576233E-005,8.03805887699127E-005,0.0001500845
0.015,-0.000213556,-0.0001439778,-4.01735305786133E-005
0.02,-0.0003872067,-0.0003780192,-0.0003718138
0.025,-0.0001438335,-0.0002485281,-0.0005097389
0.03,-0.0001961663,-8.24322924017906E-005,-0.0006495714
0.035,-0.0001830086,-2.14632600545883E-005,-0.0006039143
0.04,-9.40114259719849E-005,0.000062963,-0.0007498264
0.045,-4.67896461486816E-005,-0.0005643312,-0.0009372234
0.05,-0.000131309,-0.0007974589,-0.0009045601
0.055,-0.0001185909,-0.0006222827,-0.0008990765
0.06,6.33224844932556E-005,-0.0004349481,-0.0008286238
0.065,-2.41473317146301E-005,-0.0006452799,-0.0009368658
0.07,-3.36244702339172E-005,-0.0008061416,-0.0013786554
0.075,4.00543212890625E-005,-0.0009508077,-0.0015925169
0.08,0.0002103448,-0.0007476024,-0.0018186569
0.085,0.000306949,-0.0009797849,-0.0020003319
0.09,0.000195004,-0.0008727442,-0.0020850897
0.095,8.69259238243103E-005,-0.0009474428,-0.0021430254
0.1,5.84796071052551E-005,-0.0008000601,-0.0022517443
0.105,-5.2526593208313E-005,-0.0009004483,-0.0024477243
0.11,-0.0001423508,-0.0006708289,-0.0026105642
0.115,-0.0003908873,-0.000779219,-0.0027159452
0.12,-0.000566408,-0.0004909616,-0.0028908253
0.125,-0.0007544234,-0.0008697277,-0.0030195713
0.13,-0.0004486516,-0.0010167602,-0.0031597614
0.135,-2.24784016609192E-005,-0.0009408398,-0.0034058094
0.14,-0.0003862232,-0.0010782555,-0.0035523176
0.145,-0.0007476583,-0.0006979555,-0.0036597252
0.15,-0.000985913,-0.0007877806,-0.003734231
0.155,-0.0011939406,-0.000717178,-0.0037637949
0.16,-0.0008462444,-0.0013967305,-0.0041661263
0.165,-8.49291682243347E-005,-0.0012596296,-0.0048600435
0.17,0.0001499578,-0.0011658352,-0.0053788424
0.175,0.0002554134,-0.0019474309,-0.005718112
0.18,0.0006356835,-0.0018423591,-0.0060378313
0.185,0.0010746717,-0.0016704984,-0.0065258741
0.19,0.0011463687,-0.0019887201,-0.0068198442
0.195,0.000897631,-0.0020831525,-0.0072307587
0.2,0.0013077259,-0.0027357358,-0.0076297522
0.205,0.0017805696,-0.0028301855,-0.0078431368
0.21,0.0011202171,-0.0024763993,-0.0080590248
0.215,0.0003697053,-0.0028219409,-0.008169055
0.22,0.0002138615,-0.0028540525,-0.0084133148
0.225,-0.0005426854,-0.0026679728,-0.0089685917
0.23,-0.0003632084,-0.0025569773,-0.0091741085
0.235,-0.0004678592,-0.0027044015,-0.0096640587
0.24,-8.32974910736084E-005,-0.0025830017,-0.0099219084
0.245,-0.000413686,-0.0027757292,-0.0102565289
0.25,-0.0010841861,-0.0029157843,-0.0105780363
0.255,-0.0009406507,-0.0029546032,-0.0109683275
0.26,-0.0013943389,-0.0034035263,-0.0116202831
0.265,-0.0011986941,-0.0035575088,-0.0122816563
0.27,-0.0011060536,-0.0036173863,-0.0126385689
0.275,9.66638326644897E-005,-0.0040059304,-0.0134888887
0.28,-0.000575535,-0.0041403738,-0.0137227774
0.285,-0.0003189147,-0.0037596887,-0.0141477585
0.29,-0.0008335263,-0.0037466474,-0.0145014524
0.295,-0.0012586415,-0.0039476068,-0.0151599646
0.3,-0.0013134405,-0.004256038,-0.0159039497
0.305,-0.0016529784,-0.0042863023,-0.0161703825
0.31,-0.0022831112,-0.0043893373,-0.0172576904
0.315,-0.002157107,-0.0041861529,-0.0178009272
0.32,-0.0018003955,-0.0042261519,-0.0184518099
0.325,-0.0020052418,-0.0040454338,-0.0188906193
0.33,-0.0011993423,-0.0051584644,-0.0199277401
0.335,-0.0005865917,-0.0052081849,-0.0205260515
0.34,-0.0011620447,-0.0055534453,-0.0210908651
0.345,7.18384981155395E-005,-0.0062418743,-0.0219584703
0.35,0.0008190423,-0.0062952761,-0.022767663
0.355,0.0010406598,-0.0054372922,-0.0232270956
0.36,0.000925757,-0.0044619278,-0.023445487
0.365,0.0005487278,-0.0043083956,-0.0241613388
0.37,0.0007615462,-0.0041554575,-0.0246782303
0.375,0.0013631806,-0.0038014944,-0.0258740187
0.38,0.0035845041,-0.0046789111,-0.0271792412
0.385,0.0044291988,-0.0053703603,-0.0279322863
0.39,0.0037320927,-0.0048690164,-0.0286474228
0.395,0.0012232438,-0.0060180784,-0.0296570063
0.4,0.0037733018,-0.0058987788,-0.0303581953
0.405,0.0023875982,-0.0069750524,-0.0312768221
0.41,0.0025759637,-0.0071805799,-0.0321745872
0.415,0.0026379451,-0.0087477487,-0.0334429741
0.42,0.0051084161,-0.0087210973,-0.0343565941
0.425,0.00389871,-0.009578079,-0.035457015
0.43,0.0037927255,-0.0085894658,-0.0361689329
0.435,0.0041808486,-0.0096776297,-0.037317872
0.44,0.0041978359,-0.0106714208,-0.0381225348
0.445,0.0034261271,-0.0104914159,-0.0391480923
0.45,0.0037239939,-0.0113703264,-0.039783597
0.455,0.0034542978,-0.0095888438,-0.0408211946
0.46,0.0033790171,-0.0101105674,-0.04188025
0.465,0.0026831701,-0.0090545334,-0.0426523685
0.47,0.0029839128,-0.0082383789,-0.0433388948
0.475,0.0028923005,-0.0077022337,-0.0431640148
0.48,0.0020411909,-0.0056015095,-0.041290164
0.485,0.0011073053,-0.0072801069,-0.0450713634
0.49,0.0017773807,-0.0104774885,-0.0500801802
0.495,0.0018848553,-0.0140860775,-0.0568408966
0.5,0.0018472746,-0.0167537406,-0.0617707968
0.505,0.0020698681,-0.0186876692,-0.0683962107
0.51,0.0020160601,-0.0199292842,-0.0720984936
0.515,0.0023285449,-0.0210658088,-0.0755704641
0.52,0.0024200529,-0.0212596646,-0.0808025599
0.525,0.0020673797,-0.0223746821,-0.0859977007
0.53,0.0014323518,-0.0226427093,-0.0894436836
0.535,0.002620317,-0.0236378014,-0.0949040651
