duty cycle,x_mag_raw,y_mag_raw,z_mag_raw,x_mag_corr,y_mag_corr,z_mag_corr
0.0,0.00017554900523560264,0.00010329967741937868,0.00038451041916162665
0.00075,0.00017554900523560264,0.00010329967741937868,0.0006853008383233064
0.0015,0.00017315851293988704,0.00010142360865306177,0.0006859656003676551
0.00225,-0.0010784380889083238,-3.54868556778111e-05,0.00048608293855757767
0.003,-0.0010807905293628336,-3.7367199152166936e-05,0.0004867067423270019
0.00375,-0.0010831239316402496,-3.924968071062837e-05,0.00048731006323273623
0.0045,-0.0006909461389684641,-0.00031119881531343,0.001189737209721639
0.00525,-0.0006932414365800204,-0.0003130855712865713,0.0011902995567392022
0.006,0.0002249640054614759,9.012230884774056e-05,0.00018820668286358144
0.00675,0.00022270684569878144,8.823127728780494e-05,0.0009908358310661211
0.0075,-0.0005685155250945374,-0.0005888231820954173,0.0011918636457588297
0.00825,-4.474498182679108e-05,8.444280284325076e-05,0.00018970928609720467
0.009,-4.694486954010435e-05,8.254535878253824e-05,0.0001901691576993922
0.00975,-0.0005093664859425657,-0.0004594832538568662,0.0013937702040034833
0.0105,0.0016581786550197396,-0.0003263527160345392,0.000391554339943076
0.01125,0.0006040570592467192,-0.0024887727004468813,-0.0007109455033583942
0.012,-5.555325976466623e-05,-0.0010053238569834554,0.0006931209725868498
0.012750000000000001,-5.7657524034150946e-05,-0.001007231987362283,0.0006934783159011776
0.0135,-0.0006514808588295887,-0.001279206771368186,-0.0002085561094361324
0.014249999999999999,0.00020118616561213697,-0.0057371836952482234,-0.00010797631672789659
0.015,-0.0007870909923570126,6.728885865034742e-05,0.00019310990716765036
0.01575,0.0005916039032090659,-0.006551208466884617,-0.0018118842652674813
0.0165,0.0005895954652771014,-0.00655312728714038,-0.0018116294939231961
0.01725,-0.0014506032040786526,-0.0037193708231579546,-0.0010092874575245298
0.018,-0.001452573251153536,-0.003721293916028417,-0.001009073725984945
0.01875,-0.0014545240920262501,-0.0037232191463969257,-0.0010088805161882763
0.0195,-7.57332104140741e-05,-0.004265275551310871,-0.0017105521403580695
0.02025,0.0016975690447144877,-0.003186946992164659,-0.001810663450835845
0.021,0.0016956758701467635,-0.003188878635032616,-0.0018105318135557616
0.02175,0.0009048176402280914,-0.006296554350882486,-0.0019106841756793697
0.0225,0.0009029629491611308,-0.006298490268746536,-0.0019105935920873257
0.02325,0.0009011275069949729,-0.006300428328924499,-0.0019105235366081857
0.024,0.0015567982415804057,-0.00022591690888672938,0.0005961128158995521
0.02475,0.0015567982415804057,-0.00022591690888672938,0.0005961128158995521
0.025500000000000002,-0.0013397187053242577,-0.005090964997434354,-0.001208592237212168
0.02625,-0.0009469849055570385,0.00017334646172218263,0.0012979825234438885
0.027,-0.0009487239606346656,0.00017139771886454797,0.0012979499258551144
0.02775,-0.00022720811856368687,-0.0015859725211775644,0.0005960524843028128
0.028499999999999998,0.0004285783435157935,-0.0006426997325849858,0.0008967692405010413
0.029249999999999998,-0.0004935844665057071,-0.003885429081490463,-0.0008078039976741128
0.03,0.001608711835770697,-0.0019969347614423663,-0.0010084456736718234
0.030749999999999996,-0.001154375674194597,-0.003889345804698772,-0.0006075270452471776
0.0315,0.0010137079807728839,-0.0020008557645210326,-0.0001063654782868656
0.03225,-3.8271076818738965e-05,-0.006456920280650064,-0.0019111079932569303
0.033,0.0018652527131429622,-0.0022748498239723927,-0.0014101638261784372
0.03375,0.0012719493952920164,-0.0009264952285627792,-0.0006082734431024153
0.0345,0.001204654971870959,0.000691921745467193,0.0002938598786536642
0.03525,-0.0003090912754013283,-0.00241579244046794,-0.001009823739693147
0.036,0.0018591085512031427,-0.002957895870476932,-0.0016116835819605657
0.03675,8.240630620936639e-05,-0.0056605175572040055,-0.0024140909026096127
0.0375,-0.0003135540390470715,-0.0002612059073809937,-8.087620465897782e-06
0.03825,0.0010657196764857178,-0.006069573814421487,-0.0026152785241288223
0.039,0.0011957876762634075,-0.005126330945890139,-0.0029164300783711475
0.03975,-0.0003178421935685755,-0.001077348289227665,-0.00010943450183573122
0.0405,0.0009299923915654562,0.0005410515946407922,9.069024577599422e-05
0.04125,-0.0003206038632404594,-0.0027017119591873223,-0.000511313323917191
0.042,0.0015847564903519206,-0.005134284102136996,-0.0024167625735284845
0.042749999999999996,0.001188932104445194,-0.0052713099855907705,-0.0028182802544194155
0.0435,0.0011876193076353714,-0.0052733057583858635,-0.0027185011008961438
0.04425,-0.000260145231107341,-9.045594244472266e-06,0.00018863477299756182
0.045,0.001579544241207386,-0.0014964004807559578,-0.0010150522775013299
0.04575,0.0015782898319310363,-0.0014984026660664236,-0.0010155981770438582
0.0465,-0.00039540582844947996,-0.0021755682692472696,-0.0007153741791492696
0.04725,-0.00019937520637280178,-0.0008272521489192837,-1.4116815223938484e-05
0.048,0.0019691356434613015,-0.0017744865432146387,-0.001217885958444652
0.04875,0.001639215720893982,-0.003937013407570779,-0.0023214121524709336
0.0495,-0.0003344019716461156,-0.0019135423994322484,-0.00011626425197715229
0.05025,-0.0003355394287707736,-0.0019155574097628435,-0.00011693327994186792
0.051000000000000004,-0.00013941129799825984,-0.00488828423502146,-0.0014210479742166326
0.05175,0.00130705990619022,0.00024294157143014972,-0.00011762282451602962
0.0525,0.0018966208154403024,-0.0027318088041479137,-0.002324859860699316
0.05325,0.0012380745486872476,-0.005164412999607418,-0.002325610941606125
0.054,0.001237034727327379,-0.0051664386974600955,-0.0023263825361762927
0.05475,0.001236014451858958,-0.00516846653282144,-0.0023271746389103565
