force (kg),x_mag,y_mag,z_mag
0.0,-0.0006183664397905726,0.0066597909677419825,0.00012031616766462055
0.0118,-0.0006183664397905726,0.0066597909677419825,0.00012031616766462055
0.0236,-0.0007498638219895256,0.006389726451612947,-0.00038100119760483414
0.035399999999999994,-0.0006183664397905726,0.006524758709677468,-0.0004812646706587251
0.0472,-0.001078607277486908,0.007064887741935533,-8.021077844316132e-05
0.059,-0.0008813612041884786,0.006929855483871011,-0.00018047425149705226
0.07079999999999999,-0.0011443559685863857,0.00679482322580649,2.0052694610736554e-05
0.0826,-0.0017360941884816718,0.006524758709677468,0.00032084311377240937
0.0944,-0.0016045968062827199,0.006524758709677468,-0.000681791616766507
0.10619999999999999,-0.0010128585863874316,0.0066597909677419825,-0.0011831089820359755
0.118,-0.0019990889528795786,0.006524758709677468,-0.00018047425149705226
0.1298,-0.0019333402617801023,0.0066597909677419825,0.00012031616766462055
0.14159999999999998,-0.001473099424083767,0.0066597909677419825,0.00032084311377240937
0.1534,-0.00048686905759161964,0.006524758709677468,-0.0007820550898204048
0.1652,-0.001341602041884814,0.0066597909677419825,-0.0011831089820359755
0.177,-0.0009471098952879551,0.00679482322580649,0.00022057964071851843
0.1888,-0.0018675915706806258,0.0066597909677419825,0.00032084311377240937
0.2006,-0.0018675915706806258,0.0066597909677419825,0.00032084311377240937
0.21239999999999998,-0.0018675915706806258,0.00679482322580649,-0.0009825820359281937
0.22419999999999998,-0.0007498638219895256,0.006524758709677468,-0.0002807377245509432
0.236,-0.001210104659685861,0.00679482322580649,0.00032084311377240937
0.24779999999999996,-0.0019990889528795786,0.006524758709677468,0.0006216335329340822
0.2596,-0.0015388481151832434,0.0066597909677419825,2.0052694610736554e-05
0.2714,-0.001341602041884814,0.00679482322580649,0.00022057964071851843
0.28319999999999995,-0.0007498638219895256,0.006929855483871011,-0.0012833724550898665
0.295,-0.0019333402617801023,0.006929855483871011,-0.0004812646706587251
0.3068,-0.0019333402617801023,0.006929855483871011,-0.0004812646706587251
0.3186,-0.001210104659685861,0.007064887741935533,0.00012031616766462055
0.3304,-0.0016703454973821964,0.0066597909677419825,0.0009224239520957619
0.34219999999999995,-0.0009471098952879551,0.006929855483871011,-0.0010828455089820777
0.354,-0.0008813612041884786,0.007199920000000047,-0.00038100119760483414
0.36579999999999996,-0.0008813612041884786,0.007199920000000047,-0.00038100119760483414
0.3776,-0.0017360941884816718,0.00679482322580649,0.00022057964071851843
0.3894,-0.0017360941884816718,0.00679482322580649,0.00022057964071851843
0.4012,-0.001473099424083767,0.007064887741935533,0.00022057964071851843
0.413,-0.001078607277486908,0.007064887741935533,-0.0012833724550898665
0.42479999999999996,-0.0015388481151832434,0.007064887741935533,-8.021077844316132e-05
0.4366,-0.0018018428795811493,0.007334952258064555,-0.0016844263473054372
0.44839999999999997,-0.0011443559685863857,0.007199920000000047,-0.0009825820359281937
0.4602,-0.0015388481151832434,0.007334952258064555,0.00012031616766462055
0.472,-0.0022620837172774846,0.007064887741935533,-0.000581528143712623
0.48379999999999995,-0.0011443559685863857,0.007334952258064555,-0.0013836359281437574
0.49559999999999993,-0.0016703454973821964,0.007469984516129076,-0.0002807377245509432
0.5074,-0.0016703454973821964,0.007469984516129076,-0.0002807377245509432
0.5192,-0.0016703454973821964,0.007469984516129076,-0.0002807377245509432
0.531,-0.0016703454973821964,0.007469984516129076,-0.0002807377245509432
0.5428,-0.0014073507329842904,0.007469984516129076,-0.0015841628742515393
0.5546,-0.0014073507329842904,0.007469984516129076,-0.0015841628742515393
0.5663999999999999,-0.0014073507329842904,0.007469984516129076,-0.0015841628742515393
0.5781999999999999,-0.0014073507329842904,0.007469984516129076,-0.0015841628742515393
0.59,-0.0014073507329842904,0.007469984516129076,-0.0015841628742515393
0.6018,-0.0018675915706806258,0.007740049032258112,-0.000581528143712623
0.6136,-0.002590827172774866,0.006929855483871011,-0.0012833724550898665
0.6254,-0.002590827172774866,0.006929855483871011,-0.0012833724550898665
0.6372,-0.0020648376439790553,0.007605016774193597,2.0052694610736554e-05
0.649,-0.0020648376439790553,0.007605016774193597,2.0052694610736554e-05
0.6608,-0.002590827172774866,0.007740049032258112,2.0052694610736554e-05
0.6725999999999999,-0.0016045968062827199,0.007740049032258112,-0.0012833724550898665
0.6843999999999999,-0.0016045968062827199,0.007740049032258112,-0.0012833724550898665
0.6961999999999999,-0.0016045968062827199,0.007740049032258112,-0.0012833724550898665
0.708,-0.0016045968062827199,0.007740049032258112,-0.0012833724550898665
0.7198,-0.0032483140837696305,0.007605016774193597,-0.0004812646706587251
0.7315999999999999,-0.0019990889528795786,0.008145145806451662,-0.0013836359281437574
