duty cycle,roll_raw,pitch_raw,yaw_raw
0.0,0.1015019416809082,0.30500755459070206,0.8082418441772461
0.005,0.1015019416809082,0.30500755459070206,0.8082418441772461
0.01,0.0005779266357421875,0.0032792091369628906,0.005628108978271484
0.015,0.0017142295837402344,-0.001106947660446167,0.0017342567443847656
0.02,-0.006323814392089844,-0.0032554268836975098,-0.01650524139404297
0.025,-0.0005750656127929688,-0.012584000825881958,-0.017995834350585938
0.03,0.009204387664794922,-0.004867881536483765,0.01062631607055664
0.035,0.009204387664794922,-0.004867881536483765,0.01062631607055664
0.04,-0.0034475326538085938,-0.004603564739227295,-0.012816429138183594
0.045,-0.0034475326538085938,-0.004603564739227295,-0.012816429138183594
0.05,-0.0034475326538085938,-0.004603564739227295,-0.012816429138183594
0.055,-0.008646965026855469,-0.0027080774307250977,-0.020241260528564453
0.06,-0.006256580352783203,0.0033954977989196777,-0.007338047027587891
0.065,-0.006256580352783203,0.0033954977989196777,-0.007338047027587891
0.07,-0.01787090301513672,0.0035065114498138428,-0.02992105484008789
0.075,-0.004014015197753906,0.001591712236404419,-0.0054912567138671875
0.08,-0.01787090301513672,-0.000554889440536499,-0.03535127639770508
0.085,-0.007442951202392578,0.0037317276000976562,-0.009174346923828125
0.09,-0.014432907104492188,0.0,-0.027858734130859375
0.095,-0.010311603546142578,-0.002999603748321533,-0.023847103118896484
0.1,-0.00975942611694336,-0.003799945116043091,-0.023847103118896484
0.105,-0.00576019287109375,-0.008107095956802368,-0.0218963623046875
0.11,-0.016599178314208984,-0.002202540636062622,-0.035035133361816406
0.115,-0.01042795181274414,-0.002964407205581665,-0.024025440216064453
0.12,-0.007442951202392578,-0.0016561448574066162,-0.01650524139404297
0.125,-0.015521049499511719,-0.002454131841659546,-0.03325653076171875
0.13,-0.010311603546142578,-0.0043416619300842285,-0.025635242462158203
0.135,-0.010311603546142578,-0.0043416619300842285,-0.025635242462158203
0.14,-0.022613048553466797,-0.008922010660171509,-0.055576324462890625
0.145,-0.019474029541015625,-0.008887141942977905,-0.04938030242919922
0.15,-0.012782573699951172,-0.007851213216781616,-0.035035133361816406
0.155,-0.006884574890136719,-0.011844813823699951,-0.028945446014404297
0.16,7.152557373046875e-06,-0.013573259115219116,-0.018204212188720703
0.165,0.0011587142944335938,-0.0151347815990448,-0.018098831176757812
0.17,-0.020235061645507812,-0.012141257524490356,-0.05502033233642578
0.175,-0.004055023193359375,-0.010561913251876831,-0.0218963623046875
0.18,-0.004055023193359375,-0.010561913251876831,-0.0218963623046875
0.185,-0.0022859573364257812,-0.008887141942977905,-0.016333580017089844
0.19,-0.0022859573364257812,-0.008887141942977905,-0.016333580017089844
0.195,-0.0028781890869140625,-0.017499864101409912,-0.028716087341308594
0.2,-0.0028781890869140625,-0.017499864101409912,-0.028716087341308594
0.205,-0.0028781890869140625,-0.017499864101409912,-0.028716087341308594
0.21,-0.013335227966308594,-0.012440472841262817,-0.04204893112182617
0.215,-0.013335227966308594,-0.012440472841262817,-0.04204893112182617
0.22,-0.004055023193359375,-0.017313003540039062,-0.030683517456054688
0.225,-0.0034475326538085938,-0.014000385999679565,-0.02525043487548828
0.23,-0.0034475326538085938,-0.014000385999679565,-0.02525043487548828
0.235,-0.0023059844970703125,-0.023675203323364258,-0.035533905029296875
0.24,-0.012227535247802734,-0.027554988861083984,-0.05890464782714844
0.245,-0.0069599151611328125,-0.02536553144454956,-0.0463261604309082
0.25,-0.005194664001464844,-0.028995931148529053,-0.0475468635559082
0.255,-0.005194664001464844,-0.028995931148529053,-0.0475468635559082
0.26,0.002327442169189453,-0.03422802686691284,-0.040196895599365234
0.265,0.002327442169189453,-0.03156334161758423,-0.03689765930175781
0.27,-0.004014015197753906,-0.03173023462295532,-0.048732757568359375
0.275,-0.0011548995971679688,-0.03866681456565857,-0.051944732666015625
0.28,-0.014599800109863281,-0.03775826096534729,-0.07559537887573242
0.285,-0.00173187255859375,-0.03382980823516846,-0.047113895416259766
0.29,-0.00173187255859375,-0.03382980823516846,-0.047113895416259766
0.295,0.0035066604614257812,-0.035965949296951294,-0.040196895599365234
0.3,-0.005194664001464844,-0.046123623847961426,-0.06814241409301758
0.305,0.00641632080078125,-0.045275092124938965,-0.046277523040771484
0.31,-0.009307861328125,-0.047460347414016724,-0.07716703414916992
0.315,-0.011670112609863281,-0.04834917187690735,-0.08249378204345703
0.32,0.0029578208923339844,-0.03544503450393677,-0.04055070877075195
0.325,0.002327442169189453,-0.05271044373512268,-0.06233644485473633
0.33,0.0011792182922363281,-0.044837236404418945,-0.05512237548828125
0.335,-0.002933979034423828,-0.05417487025260925,-0.07339620590209961
0.34,0.0036067962646484375,-0.06505250930786133,-0.07419681549072266
0.345,0.009442329406738281,-0.05906715989112854,-0.05720376968383789
0.35,0.009442329406738281,-0.05906715989112854,-0.05720376968383789
0.355,-0.009414196014404297,-0.05591198801994324,-0.08698368072509766
0.36,0.0047607421875,-0.0542544424533844,-0.059825897216796875
0.365,-0.007695198059082031,-0.047988712787628174,-0.07484579086303711
0.37,0.0012226104736328125,-0.0592995285987854,-0.07187175750732422
0.375,0.0030012130737304688,-0.06411254405975342,-0.07419681549072266
0.38,0.0030012130737304688,-0.06411254405975342,-0.07419681549072266
0.385,0.0018277168273925781,-0.07360967993736267,-0.08675575256347656
0.39,0.008331298828125,-0.06317636370658875,-0.06385660171508789
0.395,0.008331298828125,-0.06317636370658875,-0.06385660171508789
0.4,-0.004776477813720703,-0.06733065843582153,-0.09140157699584961
0.405,-0.004776477813720703,-0.06733065843582153,-0.09140157699584961
0.41,0.007718563079833984,-0.07673957943916321,-0.0800638198852539
0.415,0.007718563079833984,-0.07673957943916321,-0.0800638198852539
0.42,0.005440711975097656,-0.08252763748168945,-0.09020376205444336
0.425,0.005440711975097656,-0.08252763748168945,-0.09020376205444336
0.43,0.01081085205078125,-0.07360967993736267,-0.07133769989013672
0.435,0.008441925048828125,-0.09434705972671509,-0.09763622283935547
0.44,-0.0011839866638183594,-0.09308815002441406,-0.11246299743652344
0.445,0.0006356239318847656,-0.10026413202285767,-0.11668586730957031
0.45,0.00906515121459961,-0.103157639503479,-0.10566854476928711
0.455,0.008554935455322266,-0.10983464121818542,-0.11322212219238281
0.46,0.0012454986572265625,-0.10648515820503235,-0.12187623977661133
0.465,0.013336181640625,-0.11553749442100525,-0.11115789413452148
0.47,0.013336181640625,-0.11553749442100525,-0.11115789413452148
0.475,0.013336181640625,-0.11553749442100525,-0.11115789413452148
0.48,0.013336181640625,-0.11553749442100525,-0.11115789413452148
0.485,0.013336181640625,-0.11553749442100525,-0.11115789413452148
0.49,0.013336181640625,-0.11553749442100525,-0.11115789413452148
0.495,0.013336181640625,-0.11553749442100525,-0.11115789413452148
0.5,0.020003795623779297,-0.13317927718162537,-0.11781978607177734
0.505,0.020003795623779297,-0.13317927718162537,-0.11781978607177734
0.51,0.018946170806884766,-0.1527496874332428,-0.13772201538085938
0.515,0.02264118194580078,-0.15008863806724548,-0.1296830177307129
0.52,0.023308277130126953,-0.1398020088672638,-0.11903142929077148
0.525,0.018531322479248047,-0.15590104460716248,-0.14120054244995117
0.53,0.018531322479248047,-0.13428452610969543,-0.12116813659667969
0.535,0.018531322479248047,-0.13428452610969543,-0.12116813659667969
0.54,0.018531322479248047,-0.13428452610969543,-0.12116813659667969
0.545,0.015909194946289062,-0.136376291513443,-0.12723016738891602
0.55,0.015909194946289062,-0.136376291513443,-0.12723016738891602
0.555,0.02907419204711914,-0.17433986067771912,-0.14200115203857422
0.56,0.02907419204711914,-0.17433986067771912,-0.14200115203857422
0.565,0.02907419204711914,-0.17433986067771912,-0.14200115203857422
0.57,0.009820938110351562,-0.17370405793190002,-0.16973209381103516
0.575,0.009820938110351562,-0.17370405793190002,-0.16973209381103516
0.58,0.016335010528564453,-0.14084139466285706,-0.13075494766235352
0.585,0.030457019805908203,-0.16790959239006042,-0.13425493240356445
0.59,0.005673408508300781,-0.17289939522743225,-0.17521333694458008
0.595,0.035649776458740234,-0.16249701380729675,-0.12169456481933594
0.6,0.011249065399169922,-0.18896999955177307,-0.18027162551879883
0.605,0.011249065399169922,-0.18896999955177307,-0.18027162551879883
0.61,0.01255655288696289,-0.17652925848960876,-0.16807222366333008
0.615,0.01255655288696289,-0.17652925848960876,-0.16807222366333008
0.62,0.025328636169433594,-0.1719704568386078,-0.14538908004760742
0.625,0.016335010528564453,-0.19489678740501404,-0.17778253555297852
0.63,0.016335010528564453,-0.19489678740501404,-0.17778253555297852
0.635,0.019449710845947266,-0.1961124837398529,-0.17433547973632812
0.64,0.03397226333618164,-0.21414229273796082,-0.16873455047607422
