duty cycle,roll_raw,pitch_raw,yaw_raw,roll_corr,pitch_corr,yaw_corr
0.0,0.0005779266357421875,0.0005577802658081055,0.001865386962890625,-0.00041675567626953125,-0.0008477568626403809,-0.0011463165283203125
0.005,0.002293109893798828,0.002151310443878174,0.007324695587158203,0.004922389984130859,-0.004335165023803711,0.002177715301513672
0.01,-0.0005750656127929688,0.0035065114498138428,0.0037412643432617188,0.0007467269897460938,0.00023406744003295898,0.0010395050048828125
0.015,-0.0011477470397949219,-0.001106947660446167,-0.00370025634765625,0.0,-0.003922104835510254,-0.0030927658081054688
0.02,-0.00232696533203125,-0.011685580015182495,-0.020109176635742188,0.00218963623046875,-0.01655977964401245,-0.010469913482666016
0.025,-0.008365631103515625,-0.004827827215194702,-0.022531509399414062,0.0020656585693359375,-0.013230979442596436,-0.008029937744140625
0.03,-0.008365631103515625,-0.004827827215194702,-0.022531509399414062,0.0014967918395996094,-0.007390081882476807,-0.004114627838134766
0.035,0.0,-0.00406000018119812,-0.005535125732421875,-0.0017952919006347656,-0.012937724590301514,-0.012144088745117188
0.04,-0.011238574981689453,-0.006227284669876099,-0.02992105484008789,-0.0017952919006347656,-0.012937724590301514,-0.012144088745117188
0.045,0.0,-0.0067594945430755615,-0.009174346923828125,0.0014967918395996094,-0.009987175464630127,-0.006145000457763672
0.05,0.0,-0.0067594945430755615,-0.009174346923828125,0.0014967918395996094,-0.009987175464630127,-0.006145000457763672
0.055,0.0,-0.0067594945430755615,-0.009174346923828125,8.249282836914062e-05,-0.014565348625183105,-0.01129007339477539
0.06,-0.011805057525634766,-0.008159488439559937,-0.033551692962646484,-0.003509521484375,-0.0006148815155029297,-0.004498481750488281
0.065,-0.0011548995971679688,-0.009207308292388916,-0.014622211456298828,0.0018410682678222656,-0.01326066255569458,-0.008305072784423828
0.07,-0.009982109069824219,0.0031589865684509277,-0.01489400863647461,-0.0021224021911621094,-0.0029696226119995117,-0.004761695861816406
0.075,-0.0029058456420898438,7.161498069763184e-05,-0.005446434020996094,0.0014286041259765625,-0.004980027675628662,-0.002299785614013672
0.08,-0.007524967193603516,0.00521424412727356,-0.007292747497558594,-0.0027627944946289062,0.0009430050849914551,-0.00241851806640625
0.085,-0.0023059844970703125,-0.007572084665298462,-0.014622211456298828,0.00033283233642578125,-0.011075496673583984,-0.008305072784423828
0.09,0.0017142295837402344,-0.006487250328063965,-0.005578041076660156,0.0019044876098632812,-0.009112298488616943,-0.005001544952392578
0.095,0.0017142295837402344,-0.006487250328063965,-0.005578041076660156,0.0013585090637207031,-0.018391966819763184,-0.01281118392944336
