duty cycle,roll_raw,pitch_raw,yaw_raw
0.0,0.0017695426940917969,0.005932062864303589,0.01160430908203125
0.005,0.0017695426940917969,0.005932062864303589,0.01160430908203125
0.01,0.0017695426940917969,0.005932062864303589,0.01160430908203125
0.015,0.009089946746826172,0.005865186452865601,0.025368690490722656
0.02,0.009089946746826172,0.005865186452865601,0.025368690490722656
0.025,0.009089946746826172,0.005865186452865601,0.025368690490722656
0.03,0.008118629455566406,0.02158072590827942,0.046376705169677734
0.035,0.008118629455566406,0.02158072590827942,0.046376705169677734
0.04,0.008118629455566406,0.02158072590827942,0.046376705169677734
0.045,0.008118629455566406,0.02158072590827942,0.046376705169677734
0.05,0.004099845886230469,0.0025843679904937744,0.01135110855102539
0.055,0.004157066345214844,0.0082932710647583,0.01948690414428711
0.06,0.0006208419799804688,0.013549447059631348,0.020221233367919922
0.065,0.018634796142578125,0.006734281778335571,0.04436635971069336
0.07,0.002327442169189453,0.0008785128593444824,0.005628108978271484
0.075,0.0205230712890625,0.004317343235015869,0.04436635971069336
0.08,0.015737056732177734,0.003966212272644043,0.035060882568359375
0.085,0.009322166442871094,0.0020127594470977783,0.020374774932861328
0.09,0.009322166442871094,0.0020127594470977783,0.020374774932861328
0.095,0.009322166442871094,0.004770040512084961,0.02425384521484375
0.1,0.014066696166992188,0.003736644983291626,0.031641483306884766
0.105,0.014066696166992188,0.003736644983291626,0.031641483306884766
0.11,0.015119075775146484,0.008916884660720825,0.04100370407104492
0.115,0.015119075775146484,0.008916884660720825,0.04100370407104492
0.12,0.011147499084472656,0.0051264166831970215,0.028176307678222656
0.125,0.011147499084472656,0.0051264166831970215,0.028176307678222656
0.13,0.012222766876220703,0.008916884660720825,0.03560018539428711
0.135,0.012222766876220703,0.008916884660720825,0.03560018539428711
0.14,0.012222766876220703,0.008916884660720825,0.03560018539428711
0.145,0.012222766876220703,0.008916884660720825,0.03560018539428711
0.15,0.012222766876220703,0.008916884660720825,0.03560018539428711
0.155,0.006926059722900391,0.01069524884223938,0.028176307678222656
