duty cycle,x_mag_raw,y_mag_raw,z_mag_raw,x_mag_corr,y_mag_corr,z_mag_corr
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,-9.199976921081543e-05,-9.200000204145908e-05,0.00027600303292274475,-6.639136125654102e-05,-0.0001307293814432984,0.00030312549800797645
0.01,-9.199976921081543e-05,-9.200000204145908e-05,0.00027600303292274475,-6.639136125654102e-05,-0.0001307293814432984,0.00030312549800797645
0.015,-9.199976921081543e-05,-9.200000204145908e-05,0.00027600303292274475,-6.639136125654102e-05,-0.0001307293814432984,0.00030312549800797645
0.02,0.0001840014010667801,0.0,9.200349450111389e-05,0.00013278272251309245,0.0,0.00010104183266932548
0.025,0.0,0.0,9.200349450111389e-05,0.0,0.0,0.00010104183266932548
0.03,0.0007360000163316727,0.00018400000408291817,9.200349450111389e-05,0.0005311308900523559,0.0002614587628865959,0.00010104183266932548
0.035,-9.199976921081543e-05,0.00036800000816583633,-0.0002759993076324463,-6.639136125654102e-05,0.000522917525773194,-0.00030312549800796257
0.04,0.0001840014010667801,0.0,0.0003680028021335602,0.00013278272251309245,0.0,0.000404167330677295
0.045,0.0001840014010667801,0.0,0.0003680028021335602,0.00013278272251309245,0.0,0.000404167330677295
0.05,0.0001840014010667801,0.0,0.0003680028021335602,0.00013278272251309245,0.0,0.000404167330677295
0.055,-0.00018399953842163086,0.00027600000612437725,-0.0003679990768432617,-0.0001327827225130855,0.00039218814432989517,-0.0004041673306772811
0.06,-0.00018399953842163086,0.00027600000612437725,-0.0003679990768432617,-0.0001327827225130855,0.00039218814432989517,-0.0004041673306772811
0.065,0.0005520004779100418,0.0,0.0003680028021335602,0.0003983481675392704,0.0,0.000404167330677295
0.07,0.00036800093948841095,0.00027600000612437725,-0.000643998384475708,0.00026556544502617796,0.00039218814432989517,-0.0007072928286852576
0.075,-0.0002759993076324463,0.00036800000816583633,-0.0007359981536865234,-0.00019917408376963174,0.000522917525773194,-0.0008083346613545761
0.08,0.0002760011702775955,9.200000204145908e-05,0.0006440021097660065,0.00019917408376963347,0.0001307293814432971,0.0007072928286852645
0.085,0.0002760011702775955,9.200000204145908e-05,0.0006440021097660065,0.00019917408376963347,0.0001307293814432971,0.0007072928286852645
0.09,-0.00018399953842163086,0.00018400000408291817,0.0004600025713443756,-0.0001327827225130855,0.0002614587628865959,0.0005052091633466135
0.095,0.0005520004779100418,0.00018400000408291817,-9.199976921081543e-05,0.0003983481675392704,0.0002614587628865959,-0.00010104183266931854
0.1,0.0008280016481876373,0.00027600000612437725,0.0004600025713443756,0.0005975222513089039,0.00039218814432989517,0.0005052091633466135
0.105,0.0005520004779100418,0.00036800000816583633,-0.0005519986152648926,0.0003983481675392704,0.000522917525773194,-0.0006062509960159321
0.11,0.0005520004779100418,9.200000204145908e-05,0.00027600303292274475,0.0003983481675392704,0.0001307293814432971,0.00030312549800797645
0.115,0.0005520004779100418,9.200000204145908e-05,0.00027600303292274475,0.0003983481675392704,0.0001307293814432971,0.00030312549800797645
0.12,9.200163185596466e-05,0.00036800000816583633,-0.0005519986152648926,6.639136125654796e-05,0.000522917525773194,-0.0006062509960159321
0.125,-0.00018399953842163086,0.00036800000816583633,-0.0002759993076324463,-0.0001327827225130855,0.000522917525773194,-0.00030312549800796257
0.13,0.00036800093948841095,0.0004600000102072954,-0.0009199976921081543,0.00026556544502617796,0.0006536469072164932,-0.0010104183266932201
0.135,0.00036800093948841095,0.0004600000102072954,-0.0009199976921081543,0.00026556544502617796,0.0006536469072164932,-0.0010104183266932201
