x_mag,y_mag,z_mag,force (kg)
0.0017863919371727613,0.0057780303225806184,0.0037167669461077926,0.0
0.0017863919371727613,0.005642998064516111,0.00341597652694612,0.0025
0.0018521406282722402,0.006183127096774165,0.003215449580838331,0.005
0.0018521406282722402,0.006183127096774165,0.003215449580838331,0.0075
0.0017863919371727613,0.006048094838709654,0.003215449580838331,0.01
0.0018521406282722402,0.006048094838709654,0.0035162400000000107,0.0125
0.0018521406282722402,0.006048094838709654,0.0035162400000000107,0.015
0.0019178893193717138,0.0057780303225806184,0.0036165034730539017,0.0175
0.0019178893193717138,0.0057780303225806184,0.0036165034730539017,0.02
0.0019178893193717138,0.0057780303225806184,0.0036165034730539017,0.0225
0.0019178893193717138,0.0057780303225806184,0.0036165034730539017,0.025
0.0019178893193717138,0.0057780303225806184,0.0036165034730539017,0.0275
0.0019178893193717138,0.0057780303225806184,0.0036165034730539017,0.03
0.0019178893193717138,0.0057780303225806184,0.0036165034730539017,0.0325
0.0019178893193717138,0.0057780303225806184,0.0036165034730539017,0.035
0.0019178893193717138,0.0057780303225806184,0.0039172938922155814,0.0375
0.0011289050261779968,0.006318159354838683,0.0039172938922155814,0.04
0.0011289050261779968,0.006318159354838683,0.0039172938922155814,0.0425
0.0011289050261779968,0.006318159354838683,0.0039172938922155814,0.045
0.0011289050261779968,0.006318159354838683,0.0039172938922155814,0.0475
0.0011289050261779968,0.006318159354838683,0.0039172938922155814,0.05
0.0011289050261779968,0.006318159354838683,0.0027141322155688624,0.0525
0.0011289050261779968,0.006318159354838683,0.0027141322155688624,0.055
0.0018521406282722402,0.006048094838709654,0.0026138687425149784,0.0575
0.0018521406282722402,0.006048094838709654,0.0026138687425149784,0.06
0.0018521406282722402,0.006048094838709654,0.0026138687425149784,0.0625
0.0018521406282722402,0.006048094838709654,0.0026138687425149784,0.065
0.0018521406282722402,0.006048094838709654,0.0026138687425149784,0.0675
0.0008659102617800934,0.005642998064516111,0.0024133417964071896,0.07
0.0016548945549738087,0.006183127096774165,0.0024133417964071896,0.0725
0.0016548945549738087,0.006183127096774165,0.0024133417964071896,0.075
0.0016548945549738087,0.006183127096774165,0.0024133417964071896,0.0775
0.0016548945549738087,0.006183127096774165,0.0024133417964071896,0.08
0.0016548945549738087,0.006183127096774165,0.0024133417964071896,0.0825
0.0016548945549738087,0.006183127096774165,0.0024133417964071896,0.085
0.0016548945549738087,0.006183127096774165,0.0024133417964071896,0.0875
0.0017863919371727613,0.006048094838709654,0.0024133417964071896,0.09
0.0017863919371727613,0.006048094838709654,0.0024133417964071896,0.0925
0.0017863919371727613,0.006048094838709654,0.0024133417964071896,0.095
0.0017863919371727613,0.006048094838709654,0.0024133417964071896,0.0975
0.0017863919371727613,0.006048094838709654,0.0024133417964071896,0.1
0.0017863919371727613,0.006048094838709654,0.0024133417964071896,0.1025
0.0017863919371727613,0.006048094838709654,0.0024133417964071896,0.105
0.0017863919371727613,0.006048094838709654,0.0024133417964071896,0.1075
0.0017863919371727613,0.006048094838709654,0.0024133417964071896,0.11
0.0007344128795811374,0.0057780303225806184,0.0040175573652694654,0.1125
0.0007344128795811374,0.0057780303225806184,0.0040175573652694654,0.115
0.0007344128795811374,0.0057780303225806184,0.0040175573652694654,0.1175
0.0007344128795811374,0.0057780303225806184,0.0040175573652694654,0.12
0.0007344128795811374,0.0057780303225806184,0.0040175573652694654,0.1225
0.0007344128795811374,0.0057780303225806184,0.0040175573652694654,0.125
0.0007344128795811374,0.0057780303225806184,0.0040175573652694654,0.1275
0.0007344128795811374,0.0057780303225806184,0.0040175573652694654,0.13
0.0007344128795811374,0.0057780303225806184,0.0040175573652694654,0.1325
0.0007344128795811374,0.0057780303225806184,0.0040175573652694654,0.135
0.0007344128795811374,0.0057780303225806184,0.0040175573652694654,0.1375
0.0007344128795811374,0.0057780303225806184,0.0040175573652694654,0.14
0.0007344128795811374,0.0057780303225806184,0.0040175573652694654,0.1425
0.0007344128795811374,0.0057780303225806184,0.0040175573652694654,0.145
0.0007344128795811374,0.0057780303225806184,0.0040175573652694654,0.1475
0.0007344128795811374,0.0057780303225806184,0.0040175573652694654,0.15
0.0007344128795811374,0.0057780303225806184,0.0040175573652694654,0.1525
0.0007344128795811374,0.0057780303225806184,0.0040175573652694654,0.155
0.0007344128795811374,0.006183127096774165,0.003215449580838331,0.1575
0.0006029154973821848,0.005913062580645136,0.0036165034730539017,0.16
0.0006029154973821848,0.005913062580645136,0.0036165034730539017,0.1625
0.0006029154973821848,0.005913062580645136,0.0036165034730539017,0.165
0.0006029154973821848,0.005913062580645136,0.0036165034730539017,0.1675
0.0006029154973821848,0.005913062580645136,0.0036165034730539017,0.17
0.0006029154973821848,0.006048094838709654,0.0023130783233533056,0.1725
0.0006029154973821848,0.006048094838709654,0.0023130783233533056,0.175
0.0015233971727748562,0.006048094838709654,0.0023130783233533056,0.1775
0.0015233971727748562,0.006048094838709654,0.0023130783233533056,0.18
0.0015233971727748562,0.006048094838709654,0.0023130783233533056,0.1825
0.0015233971727748562,0.006048094838709654,0.0023130783233533056,0.185
0.0015233971727748562,0.006048094838709654,0.0023130783233533056,0.1875
0.0015891458638743333,0.006183127096774165,0.0036165034730539017,0.19
0.0015891458638743333,0.006183127096774165,0.0036165034730539017,0.1925
0.0015891458638743333,0.006183127096774165,0.0036165034730539017,0.195
0.0015891458638743333,0.006183127096774165,0.0036165034730539017,0.1975
0.0015891458638743333,0.006183127096774165,0.0036165034730539017,0.2
0.0015891458638743333,0.006183127096774165,0.0036165034730539017,0.2025
0.0015891458638743333,0.006183127096774165,0.0036165034730539017,0.205
0.0015891458638743333,0.006183127096774165,0.0036165034730539017,0.2075
0.0015891458638743333,0.006183127096774165,0.0036165034730539017,0.21
0.0016548945549738087,0.005913062580645136,0.0040175573652694654,0.2125
0.0016548945549738087,0.005913062580645136,0.0040175573652694654,0.215
0.0016548945549738087,0.005913062580645136,0.0040175573652694654,0.2175
0.0016548945549738087,0.005913062580645136,0.0040175573652694654,0.22
0.0016548945549738087,0.005913062580645136,0.0040175573652694654,0.2225
0.0011289050261779968,0.0057780303225806184,0.0029146591616766512,0.225
0.0011289050261779968,0.0057780303225806184,0.0029146591616766512,0.2275
0.0011289050261779968,0.0057780303225806184,0.0029146591616766512,0.23
0.0011289050261779968,0.0057780303225806184,0.0029146591616766512,0.2325
0.0011289050261779968,0.0057780303225806184,0.0029146591616766512,0.235
0.0011289050261779968,0.0057780303225806184,0.0029146591616766512,0.2375
0.0011289050261779968,0.0057780303225806184,0.0029146591616766512,0.24
0.0015891458638743333,0.006048094838709654,0.0028143956886227672,0.2425
0.0015891458638743333,0.006048094838709654,0.0028143956886227672,0.245
0.0015891458638743333,0.006048094838709654,0.0028143956886227672,0.2475
0.0015891458638743333,0.006048094838709654,0.0028143956886227672,0.25
0.0017863919371727613,0.001186933548387073,0.0012101801197604914,-0.0
0.0017863919371727613,0.001186933548387073,0.0012101801197604914,-0.0025
0.0018521406282722402,0.0017270625806451376,0.0006085992814371319,-0.005
0.0018521406282722402,0.0017270625806451376,0.0005083358083832409,-0.0075
0.0018521406282722402,0.0017270625806451376,0.0005083358083832409,-0.01
0.0018521406282722402,0.0017270625806451376,0.0005083358083832409,-0.0125
0.0015891458638743333,0.0015920303225806162,0.0010096531736527026,-0.015
0.0015233971727748562,0.0015920303225806162,0.0010096531736527026,-0.0175
0.0017206432460732841,0.001862094838709645,0.0005083358083832409,-0.02
0.0017206432460732841,0.001862094838709645,0.0005083358083832409,-0.0225
0.0017206432460732841,0.001862094838709645,0.0005083358083832409,-0.025
0.0017206432460732841,0.001862094838709645,0.0005083358083832409,-0.0275
0.0017206432460732841,0.001862094838709645,0.0005083358083832409,-0.03
0.0017863919371727613,0.001862094838709645,0.00020754538922156118,-0.0325
0.0011946537172774722,0.001186933548387073,0.0008091262275449138,-0.035
0.0007344128795811374,0.0014569980645161018,0.0009093897005988116,-0.0375
0.0006029154973821848,0.0017270625806451376,0.0013104435928143754,-0.04
0.0006029154973821848,0.0017270625806451376,0.0013104435928143754,-0.0425
0.0006029154973821848,0.0017270625806451376,0.0013104435928143754,-0.045
0.0007344128795811374,0.0017270625806451376,0.001811760958083844,-0.0475
0.0014576484816753773,0.0015920303225806162,0.0016112340119760551,-0.05
0.0014576484816753773,0.0015920303225806162,0.0016112340119760551,-0.0525
0.0017863919371727613,0.0015920303225806162,0.00030780886227545906,-0.055
0.0012604024083769493,0.0017270625806451376,0.00040807233532935,-0.0575
0.0012604024083769493,0.0017270625806451376,0.00040807233532935,-0.06
0.0004056694240837568,0.0014569980645161018,0.0012101801197604914,-0.0625
0.0004056694240837568,0.0014569980645161018,0.0012101801197604914,-0.065
0.0013918997905759036,0.0014569980645161018,0.001811760958083844,-0.0675
0.0017206432460732841,0.0017270625806451376,0.0005083358083832409,-0.07
0.0017206432460732841,0.0017270625806451376,0.0005083358083832409,-0.0725
0.0011946537172774722,0.0017270625806451376,0.0005083358083832409,-0.075
0.0011946537172774722,0.0017270625806451376,0.0005083358083832409,-0.0775
0.00047141811518323223,0.0017270625806451376,0.0013104435928143754,-0.08
0.00047141811518323223,0.0017270625806451376,0.0013104435928143754,-0.0825
0.00047141811518323223,0.0017270625806451376,0.0013104435928143754,-0.085
0.0014576484816753773,0.0015920303225806162,0.00020754538922156118,-0.0875
0.0004056694240837568,0.0014569980645161018,0.0013104435928143754,-0.09
0.0004056694240837568,0.0014569980645161018,0.0013104435928143754,-0.0925
0.0004056694240837568,0.0014569980645161018,0.0013104435928143754,-0.095
0.0008001615706806162,0.0017270625806451376,0.001811760958083844,-0.0975
