duty cycle,roll_raw,pitch_raw,yaw_raw
0.0,0.0,0.0004878044128417969,-0.0004878044128417969,0.0,0.0007314682006835938,-0.0007314682006835938
0.00125,0.0,0.00024390220642089844,-0.00024366378784179688,0.0,0.0004875659942626953,-0.00048732757568359375
0.0025,0.0,0.0,0.0,0.0,0.00024366378784179688,-0.00024366378784179688
0.00375,0.0,0.0,0.0,0.0,0.00024366378784179688,-0.00024366378784179688
0.005,0.0,0.0,0.0,0.0,-0.001463174819946289,0.0014634132385253906
0.00625,0.0,0.0,0.0,0.0,0.00024366378784179688,-0.00024366378784179688
0.0075,0.0,0.0004878044128417969,-0.0004878044128417969,0.0,0.0007314682006835938,-0.0007314682006835938
0.00875,0.0,-0.002194643020629883,0.0021948814392089844,0.0,-0.001950979232788086,0.0019512176513671875
0.01,0.0,0.0009756088256835938,-0.0009756088256835938,0.0,0.0012192726135253906,-0.0012192726135253906
0.01125,0.0,0.0009756088256835938,-0.0009756088256835938,0.0,0.0007314682006835938,-0.0007314682006835938
0.0125,0.0,0.0004878044128417969,-0.0004878044128417969,0.0,0.0007314682006835938,-0.0007314682006835938
0.01375,0.0,0.0004878044128417969,-0.0004878044128417969,0.0,0.0007314682006835938,-0.0007314682006835938
0.015,0.0,0.0004878044128417969,-0.0004878044128417969,0.0,0.0007314682006835938,-0.0007314682006835938
0.01625,0.0,0.0004878044128417969,-0.0004878044128417969,0.0,0.0007314682006835938,-0.0007314682006835938
0.0175,0.0,0.0004878044128417969,-0.0004878044128417969,0.0,0.0007314682006835938,-0.0007314682006835938
0.01875,0.0,0.0004878044128417969,-0.0004878044128417969,0.0,0.0007314682006835938,-0.0007314682006835938
0.02,0.0,0.0004878044128417969,-0.0004878044128417969,0.0,0.0007314682006835938,-0.0007314682006835938
0.02125,0.0,0.0004878044128417969,-0.0004878044128417969,0.0,0.0007314682006835938,-0.0007314682006835938
0.0225,0.0,0.0004878044128417969,-0.0004878044128417969,0.0,0.0007314682006835938,-0.0007314682006835938
