duty cycle,roll_raw,pitch_raw,yaw_raw,roll_corr,pitch_corr,yaw_corr
0.0,0.004483699798583984,0.0021576881408691406,-0.004992485046386719,0.004483699798583984,0.0021576881408691406,-0.004992485046386719
0.00125,0.004483699798583984,-0.012973785400390625,0.016640663146972656,0.004483699798583984,-0.012973785400390625,0.016640663146972656
0.0025,0.004483699798583984,-0.012973785400390625,0.016640663146972656,0.004483699798583984,-0.012973785400390625,0.016640663146972656
0.00375,0.004483699798583984,-0.012973785400390625,0.016640663146972656,0.004483699798583984,-0.012973785400390625,0.016640663146972656
0.005,0.004483699798583984,-0.012973785400390625,0.016640663146972656,-0.0005733966827392578,-0.025481700897216797,0.036385536193847656
0.00625,-0.0005733966827392578,-0.025481700897216797,0.036385536193847656,-0.0005733966827392578,-0.025481700897216797,0.036385536193847656
0.0075,-0.0005733966827392578,-0.025481700897216797,0.036385536193847656,-0.0005733966827392578,-0.025481700897216797,0.036385536193847656
0.00875,-0.009225845336914062,0.006247997283935547,-0.004807472229003906,0.0005688667297363281,-0.0006153583526611328,0.0006303787231445312
0.01,0.0010290145874023438,-0.02407670021057129,0.03381490707397461,0.0010290145874023438,-0.02407670021057129,0.03381490707397461
0.01125,0.0010290145874023438,-0.02407670021057129,0.03381490707397461,0.004565715789794922,-0.024588823318481445,0.03328132629394531
0.0125,0.004565715789794922,-0.024588823318481445,0.03328132629394531,0.004565715789794922,-0.024588823318481445,0.03328132629394531
0.01375,0.004565715789794922,-0.024588823318481445,0.03328132629394531,-0.004146575927734375,-0.01620960235595703,0.024550437927246094
0.015,-0.002521514892578125,0.002471923828125,-0.0024127960205078125,-0.01176905632019043,-0.01757502555847168,0.02927112579345703
0.01625,-0.01176905632019043,-0.01757502555847168,0.02927112579345703,0.0,-0.030339479446411133,0.04310894012451172
0.0175,0.0,-0.030339479446411133,0.04310894012451172,0.0,-0.030339479446411133,0.04310894012451172
0.01875,0.00808858871459961,0.019762039184570312,-0.031785011291503906,0.00808858871459961,0.019762039184570312,-0.031785011291503906
0.02,0.00808858871459961,0.019762039184570312,-0.031785011291503906,0.00808858871459961,0.019762039184570312,-0.031785011291503906
0.02125,0.009580135345458984,0.01126241683959961,-0.020325660705566406,0.00046062469482421875,0.03473258018493652,-0.04910707473754883
0.0225,-0.00310516357421875,0.01610398292541504,-0.021279335021972656,-0.00310516357421875,0.01610398292541504,-0.021279335021972656
0.02375,-0.00310516357421875,0.01610398292541504,-0.021279335021972656,-0.00310516357421875,0.01610398292541504,-0.021279335021972656
0.025,-0.00310516357421875,0.01610398292541504,-0.021279335021972656,-0.00310516357421875,0.01610398292541504,-0.021279335021972656
0.02625,-0.004456043243408203,0.0,0.0018796920776367188,-0.004456043243408203,0.0,0.0018796920776367188
0.0275,0.0035440921783447266,-0.013534307479858398,0.017811298370361328,0.0035440921783447266,-0.013534307479858398,0.017811298370361328
0.02875,-0.0019423961639404297,0.0018448829650878906,-0.0017771720886230469,-0.005045413970947266,-0.012408256530761719,0.019539833068847656
0.03,-0.0016102790832519531,0.03335213661193848,-0.04611015319824219,-0.0016102790832519531,0.03335213661193848,-0.04611015319824219
0.03125,0.024004220962524414,0.008039712905883789,-0.02243804931640625,-0.006085872650146484,0.005274772644042969,-0.004807472229003906
0.0325,-0.006085872650146484,-0.001239776611328125,0.004294872283935547,0.002054929733276367,0.007971048355102539,-0.012183666229248047
0.03375,0.01958012580871582,-0.0006108283996582031,-0.00763702392578125,0.010062932968139648,-0.0055086612701416016,0.003628253936767578
0.035,0.01708388328552246,-0.0066776275634765625,0.002361297607421875,-0.00310516357421875,-0.014304399490356445,0.0214691162109375
0.03625,-0.00310516357421875,0.018265485763549805,-0.024302959442138672,0.018074989318847656,0.021551132202148438,-0.0393366813659668
0.0375,-0.0026504993438720703,0.03157925605773926,-0.04310894012451172,0.018074989318847656,-0.02895808219909668,0.03479290008544922
0.03875,0.014585018157958984,0.006366252899169922,-0.01557302474975586,0.018574237823486328,-0.011767387390136719,0.009218692779541016
0.04,0.018574237823486328,-0.011767387390136719,0.009218692779541016,-0.0005733966827392578,-0.025481700897216797,0.036385536193847656
0.04125,0.002519369125366211,0.012590169906616211,-0.01893901824951172,0.02204155921936035,0.012856721878051758,-0.028595447540283203
0.0425,0.005509138107299805,-0.01757979393005371,0.022855758666992188,0.005509138107299805,-0.01757979393005371,0.022855758666992188
0.04375,-0.008342981338500977,0.00031948089599609375,0.003056049346923828,-0.008342981338500977,0.00031948089599609375,0.003056049346923828
0.045,-0.009400129318237305,0.01820230484008789,-0.021279335021972656,-0.009400129318237305,0.01820230484008789,-0.021279335021972656
0.04625,0.0035440921783447266,0.018672943115234375,-0.02803516387939453,0.0035440921783447266,0.018672943115234375,-0.02803516387939453
0.0475,-0.005639553070068359,0.03588747978210449,-0.04756641387939453,-0.005639553070068359,0.03588747978210449,-0.04756641387939453
0.04875,-0.005639553070068359,0.03588747978210449,-0.04756641387939453,0.005036115646362305,0.010114431381225586,-0.016580581665039062
0.05,0.005036115646362305,0.010114431381225586,-0.016580581665039062,0.005036115646362305,0.010114431381225586,-0.016580581665039062
0.05125,-0.005338430404663086,0.013475179672241211,-0.016580581665039062,-0.011334896087646484,0.022216081619262695,-0.025908470153808594
0.0525,-0.005338430404663086,0.013475179672241211,-0.016580581665039062,-0.011334896087646484,0.022216081619262695,-0.025908470153808594
0.05375,-0.003693819046020508,0.034117937088012695,-0.04611015319824219,-0.003693819046020508,0.034117937088012695,-0.04611015319824219
0.055,-0.003693819046020508,0.034117937088012695,-0.04611015319824219,-0.003693819046020508,0.034117937088012695,-0.04611015319824219
0.05625,-0.011334896087646484,0.035279273986816406,-0.04383134841918945,0.00011086463928222656,0.020458459854125977,-0.02890634536743164
0.0575,0.004565715789794922,0.011923551559448242,-0.01893901824951172,0.004565715789794922,0.011923551559448242,-0.01893901824951172
0.05875,0.0005688667297363281,0.012256145477294922,-0.017568588256835938,0.0005688667297363281,0.012256145477294922,-0.017568588256835938
0.06,0.0005688667297363281,0.012256145477294922,-0.017568588256835938,0.0005688667297363281,0.012256145477294922,-0.017568588256835938
0.06125,-0.003693819046020508,0.034117937088012695,-0.04611015319824219,-0.003693819046020508,0.034117937088012695,-0.04611015319824219
0.0625,-0.003693819046020508,0.034117937088012695,-0.04611015319824219,0.001491546630859375,0.03221559524536133,-0.04611015319824219
0.06375,0.0009236335754394531,0.0027875900268554688,-0.004341602325439453,0.0009236335754394531,0.0027875900268554688,-0.004341602325439453
0.065,0.0009236335754394531,0.0027875900268554688,-0.004341602325439453,0.0009236335754394531,0.0027875900268554688,-0.004341602325439453
