Duty Cycle (%),Roll,Pitch,Yaw
0.0,-0.0010470598936080933,-0.0008588796481490135,-0.16078096628189087
0.005,0.006793316453695297,0.004752109758555889,0.0010740458965301514
0.01,0.001536492258310318,-0.0005554938688874245,0.0015369057655334473
0.015,-0.0007956475019454956,0.004292595200240612,0.0020142197608947754
0.02,0.0018275715410709381,-0.0035958699882030487,0.000636667013168335
0.025,-0.001536741852760315,-0.0007494166493415833,-0.000754237174987793
0.03,0.0032545365393161774,0.0025170445442199707,-0.0006843209266662598
0.035,0.004035685211420059,-0.0005172602832317352,-0.001001596450805664
0.04,0.008062608540058136,-0.0017034802585840225,-0.0006242692470550537
0.045,-0.00037430599331855774,-0.0014831051230430603,-0.0007933676242828369
0.05,0.003925032913684845,-0.0019150152802467346,-0.000614553689956665
0.055,0.000538259744644165,0.0006569866091012955,-0.0011088550090789795
0.06,0.0006401464343070984,-0.0015940330922603607,-0.002345442771911621
0.065,0.0007670670747756958,-0.002666948363184929,-0.0034424960613250732
0.07,-0.0011764764785766602,0.0029367394745349884,-0.0040826499462127686
0.075,-0.00036022812128067017,-0.002557346597313881,-0.004205435514450073
0.08,0.015346784144639969,0.004738575778901577,-0.0017810463905334473
0.085,0.010299403220415115,0.0014154976233839989,-0.0025739967823028564
0.09,0.023521561175584793,0.009784926660358906,0.005271255970001221
0.095,0.023098167032003403,0.016128230723552406,0.01232922077178955
0.1,0.02672266587615013,0.016697663813829422,0.022108733654022217
0.105,0.026481475681066513,0.016999739222228527,0.031130850315093994
0.11,0.017448626458644867,0.010924577247351408,0.038786113262176514
0.115,0.024471770972013474,0.012414518743753433,0.04578197002410889
0.12,0.02141275629401207,0.010804937221109867,0.05367237329483032
0.125,0.018172957003116608,0.012895773747004569,0.06093877553939819
0.13,0.016592584550380707,0.015013143711257726,0.06785976886749268
0.135,0.01772947609424591,0.01411449012812227,0.0746452808380127
0.14,0.008425362408161163,0.007095624692738056,0.07329374551773071
0.145,-0.00488513708114624,-0.000441073440015316,0.07066482305526733
0.15,0.010283280164003372,0.003997758962213993,0.0735788345336914
0.155,0.012673847377300262,0.008043712470680475,0.07835894823074341
0.16,0.015511050820350647,0.01343955798074603,0.08021020889282227
0.165,0.0164993554353714,0.010481092613190413,0.08474183082580566
0.17,0.006610065698623657,0.00669337622821331,0.08583849668502808
0.175,-0.001736026257276535,0.00030769873410463333,0.08083999156951904
0.18,0.008128032088279724,0.008318839129060507,0.08434802293777466
0.185,0.011083390563726425,0.006306280381977558,0.09210622310638428
0.19,0.01962144300341606,0.014518261654302478,0.09566104412078857
0.195,0.01675691083073616,0.0035046515986323357,0.09815114736557007
0.2,0.02043589949607849,0.013971521577332169,0.1032862663269043
0.205,0.016493260860443115,0.00926265586167574,0.10290127992630005
0.21,0.013825364410877228,-0.0006645983085036278,0.10203337669372559
0.215,0.020554810762405396,0.007147781550884247,0.10543996095657349
0.22,0.010786321014165878,0.009867176879197359,0.10549461841583252
0.225,0.003825753927230835,0.0003011133521795273,0.1044149398803711
0.23,0.013507265597581863,0.010042810346931219,0.10748088359832764
0.235,0.006484270095825195,0.003703208640217781,0.10776299238204956
0.24,0.0018402710556983948,-0.0023475755006074905,0.10743743181228638
0.245,0.004177499562501907,0.007119123823940754,0.10701453685760498
0.25,0.010379377752542496,0.004706861451268196,0.11018174886703491
0.255,0.014603842049837112,0.009893518406897783,0.1130514144897461
0.26,0.004026599228382111,0.0026394007727503777,0.11171740293502808
0.265,0.01123398169875145,0.0029702605679631233,0.1160016655921936
0.27,0.012833673506975174,-0.0003362772986292839,0.12045496702194214
0.275,0.0013294033706188202,0.0016639959067106247,0.11609131097793579
0.28,-0.010406183078885078,-0.0012416895478963852,0.11307907104492188
0.285,-0.000522419810295105,0.006147311069071293,0.11115908622741699
0.29,-0.005466394126415253,-0.011149108409881592,0.10699337720870972
0.295,-0.00457150861620903,-0.01504235528409481,0.10522961616516113
0.3,-0.009829195216298103,-0.009328106418251991,0.10282331705093384
0.305,-0.017081663012504578,-0.01007014885544777,0.09862017631530762
0.31,-0.006389159709215164,-0.003459302708506584,0.0994521975517273
0.315,-0.00394999235868454,0.002673557959496975,0.09968012571334839
0.32,0.003468301147222519,0.0001822635531425476,0.1004374623298645
0.325,-0.008980058133602142,-0.004684034734964371,0.09644478559494019
0.33,-0.000832676887512207,-0.005938591435551643,0.09349578619003296
0.335,-0.006285086274147034,-0.008602997288107872,0.09066545963287354
0.34,-0.007907837629318237,-0.0036949049681425095,0.08870065212249756
0.345,0.0018628910183906555,-0.010713327676057816,0.08718854188919067
0.35,0.001977231353521347,-0.002479925751686096,0.08446645736694336
0.355,-0.003827575594186783,-0.0028493348509073257,0.08101314306259155
0.36,-0.0033148862421512604,-0.003333723172545433,0.07962852716445923
0.365,-0.0003312826156616211,-0.004799012094736099,0.07936751842498779
0.37,0.013018660247325897,0.003376910462975502,0.08415836095809937
0.375,0.014676369726657867,0.009307077620178461,0.08543503284454346
0.38,0.0004421845078468323,0.014427183865336701,0.0920519232749939
0.385,0.009409468621015549,0.014226758561562747,0.09581363201141357
0.39,0.009441506117582321,0.019455318804830313,0.10022532939910889
0.395,0.014054685831069946,0.013936326839029789,0.10339045524597168
0.4,0.013814736157655716,0.005393932573497295,0.10614031553268433
0.405,0.0012331195175647736,0.007318789139389992,0.10467153787612915
