duty cycle,roll_raw,pitch_raw,yaw_raw,roll_corr,pitch_corr,yaw_corr
0.0,-0.055350542068481445,0.016193866729736328,0.0013165473937988281,-0.015163183212280273,0.012395143508911133,-0.010692119598388672
0.00125,-0.049041748046875,0.0036203861236572266,0.014866828918457031,-0.05794477462768555,0.007117271423339844,0.013820171356201172
0.0025,-0.02709174156188965,0.005826473236083984,0.0032758712768554688,-0.008489847183227539,-0.0006062984466552734,0.004405021667480469
0.00375,-0.05060911178588867,0.006147146224975586,0.01222848892211914,-0.05060911178588867,0.006147146224975586,0.01222848892211914
0.005,-0.035242319107055664,0.006147146224975586,0.006160736083984375,0.00043511390686035156,-0.0015101432800292969,0.0019545555114746094
0.00625,-0.011328697204589844,-0.0026922225952148438,0.00846099853515625,-0.03500175476074219,-0.0026922225952148438,0.017740726470947266
0.0075,-0.04494833946228027,-0.0006108283996582031,0.018775463104248047,-0.05385088920593262,0.0021202564239501953,0.01860666275024414
0.00875,-0.04494833946228027,-0.0006108283996582031,0.018775463104248047,-0.05385088920593262,0.0021202564239501953,0.01860666275024414
0.01,-0.03451824188232422,0.00895071029663086,0.002166748046875,-0.03172945976257324,0.007647514343261719,0.0027484893798828125
0.01125,-0.0331423282623291,0.009786128997802734,0.00049591064453125,-0.0331423282623291,0.009786128997802734,0.00049591064453125
0.0125,-0.02435588836669922,0.00455784797668457,0.0038595199584960938,-0.02964305877685547,0.009134054183959961,-9.012222290039062e-05
0.01375,-0.02577495574951172,0.006684541702270508,0.0015821456909179688,-0.0348811149597168,0.006469249725341797,0.0055904388427734375
0.015,-0.050927162170410156,0.007971048355102539,0.01001739501953125,-0.050927162170410156,0.007971048355102539,0.01001739501953125
0.01625,-0.040471553802490234,-0.0015101432800292969,0.018259525299072266,-0.008909463882446289,-0.0029845237731933594,0.007886886596679688
0.0175,-0.008909463882446289,-0.0029845237731933594,0.007886886596679688,0.0039713382720947266,-0.007151365280151367,0.008514881134033203
0.01875,-0.008909463882446289,-0.0029845237731933594,0.007886886596679688,-0.007529735565185547,-0.010648488998413086,0.018030166625976562
0.02,-0.021845340728759766,-0.023764371871948242,0.041312217712402344,-0.021845340728759766,-0.023764371871948242,0.041312217712402344
0.02125,-0.023068904876708984,-0.019973039627075195,0.03656959533691406,-0.023068904876708984,-0.019973039627075195,0.03656959533691406
0.0225,-0.023068904876708984,0.0033104419708251953,0.005016803741455078,-0.023068904876708984,0.0033104419708251953,0.005016803741455078
0.02375,0.004215240478515625,-0.0035181045532226562,0.003223419189453125,0.004215240478515625,-0.0035181045532226562,0.003223419189453125
0.025,-0.04085040092468262,0.01763916015625,-0.006575107574462891,-0.04085040092468262,0.01763916015625,-0.006575107574462891
0.02625,-0.05459785461425781,-0.016510009765625,0.04262113571166992,-0.04085040092468262,0.01763916015625,-0.006575107574462891
0.0275,-0.03292202949523926,-0.008394479751586914,0.02452373504638672,0.000885009765625,-0.03296470642089844,0.04656171798706055
0.02875,0.000885009765625,-0.03296470642089844,0.04656171798706055,-0.028773069381713867,-0.012594223022460938,0.028622150421142578
0.03,-0.028773069381713867,-0.012594223022460938,0.028622150421142578,-0.028773069381713867,-0.012594223022460938,0.028622150421142578
0.03125,-0.028773069381713867,-0.012594223022460938,0.028622150421142578,-0.028773069381713867,-0.012594223022460938,0.028622150421142578
0.0325,-0.028773069381713867,-0.012594223022460938,0.028622150421142578,-0.03287458419799805,-0.011489391326904297,0.028622150421142578
0.03375,-0.03287458419799805,-0.011489391326904297,0.028622150421142578,-0.03287458419799805,-0.011489391326904297,0.028622150421142578
0.035,-0.04451417922973633,0.001478433609008789,0.015902042388916016,-0.04451417922973633,0.001478433609008789,0.015902042388916016
0.03625,-0.04451417922973633,0.001478433609008789,0.015902042388916016,-0.03942441940307617,-1.3589859008789062e-05,0.015902042388916016
0.0375,-0.03942441940307617,-1.3589859008789062e-05,0.015902042388916016,-0.0015780925750732422,0.005419731140136719,-0.006969928741455078
0.03875,-0.02868938446044922,0.01804661750793457,-0.012371063232421875,-0.02868938446044922,0.01804661750793457,-0.012371063232421875
0.04,-0.02868938446044922,0.01804661750793457,-0.012371063232421875,-0.02868938446044922,0.01804661750793457,-0.012371063232421875
