duty cycle,roll_raw,pitch_raw,yaw_raw,roll_corr,pitch_corr,yaw_corr
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,-0.002302408218383789,0.0,-0.00400090217590332,-0.002879619598388672,0.0,-0.005731105804443359
0.01,-0.0029227733612060547,0.003974199295043945,-0.008013010025024414,-0.003300189971923828,0.003443002700805664,-0.005709409713745117
0.015,0.0004284381866455078,0.000988006591796875,0.0,-0.00616908073425293,0.003317117691040039,-0.011398792266845703
0.02,0.0004284381866455078,0.000988006591796875,0.0,0.0,0.0005168914794921875,0.00012111663818359375
0.025,-0.00272369384765625,0.0008687973022460938,-0.0053789615631103516,-0.0026166439056396484,-0.0001742839813232422,-0.0052509307861328125
0.03,-0.00272369384765625,0.0008687973022460938,-0.0053789615631103516,-0.0025641918182373047,-0.0002346038818359375,-0.005161285400390625
0.035,-0.004606962203979492,0.003707408905029297,-0.010729789733886719,-0.005494832992553711,0.001789093017578125,-0.010464906692504883
0.04,-0.004606962203979492,0.003707408905029297,-0.010729789733886719,-0.0054302215576171875,0.0017719268798828125,-0.010341644287109375
0.045,0.0012912750244140625,0.001108407974243164,0.0014030933380126953,-0.008237361907958984,0.0017762184143066406,-0.01589369773864746
0.05,-0.005437374114990234,-0.001965045928955078,-0.008013010025024414,-0.005051374435424805,-0.0023174285888671875,-0.01065373420715332
0.055,-0.005437374114990234,-0.001965045928955078,-0.008013010025024414,-0.010442495346069336,-0.013416051864624023,-0.024694204330444336
0.06,-0.010834217071533203,-0.018809795379638672,-0.004988908767700195,-0.010355472564697266,-0.013345956802368164,-0.024494409561157227
0.065,-0.00566864013671875,-0.008280515670776367,-0.0037055015563964844,-0.008267879486083984,-0.0047452449798583984,-0.01775836944580078
0.07,-0.009221792221069336,0.011078119277954102,-0.02392268180847168,-0.010674238204956055,0.0067942142486572266,-0.019295692443847656
0.075,-0.011531829833984375,0.007400035858154297,-0.02533411979675293,-0.010568857192993164,0.006927490234375,-0.019052982330322266
0.08,-0.011531829833984375,0.007400035858154297,-0.02533411979675293,-0.013332843780517578,0.004749774932861328,-0.025081634521484375
0.085,-0.004606962203979492,-0.014975786209106445,0.0033042430877685547,-0.004587650299072266,-0.009181499481201172,-0.011532783508300781
0.09,-0.006085395812988281,-0.005499124526977539,-0.006527900695800781,-0.0075855255126953125,-0.0024797916412353516,-0.015763044357299805
0.095,-0.006085395812988281,-0.005499124526977539,-0.006527900695800781,-0.007456541061401367,-0.002257108688354492,-0.015444040298461914
0.1,-0.006085395812988281,-0.005499124526977539,-0.006527900695800781,-0.007321596145629883,-0.002012491226196289,-0.01510763168334961
0.105,-0.006085395812988281,-0.005499124526977539,-0.006527900695800781,-0.007180690765380859,-0.0017459392547607422,-0.014754056930541992
0.11,-0.006085395812988281,-0.005499124526977539,-0.006527900695800781,-0.0070340633392333984,-0.0014574527740478516,-0.014383554458618164
0.115,-0.0029227733612060547,-0.00729680061340332,0.0004050731658935547,-0.017421245574951172,0.0008254051208496094,-0.034327030181884766
0.12,-0.010724782943725586,0.005696773529052734,-0.022745609283447266,-0.019665241241455078,-0.004950284957885742,-0.040679216384887695
0.125,-0.00799250602722168,-0.010169506072998047,-0.0064144134521484375,-0.006201505661010742,-0.006657600402832031,-0.014123678207397461
0.13,-0.015803813934326172,-0.021634578704833984,-0.01192331314086914,-0.014095067977905273,-0.01212310791015625,-0.031768083572387695
0.135,-0.01312398910522461,-0.02068781852722168,-0.007731437683105469,-0.011207818984985352,-0.010860443115234375,-0.025487661361694336
0.14,-0.01312398910522461,-0.02068781852722168,-0.007731437683105469,-0.01102900505065918,-0.010442018508911133,-0.02499699592590332
0.145,-0.013047218322753906,-0.00362396240234375,-0.02018880844116211,-0.014508962631225586,0.0023479461669921875,-0.028108835220336914
0.15,-0.005437374114990234,-0.02256035804748535,0.0077435970306396484,-0.0023195743560791016,-0.010150432586669922,-0.007166385650634766
0.155,-0.020003795623779297,-0.009474039077758789,-0.028422117233276367,-0.019001483917236328,-0.0020427703857421875,-0.03838753700256348
0.16,-0.02378249168395996,-0.011455774307250977,-0.033847808837890625,-0.02104473114013672,-0.003881692886352539,-0.04307389259338379
0.165,-0.02378249168395996,-0.011455774307250977,-0.033847808837890625,-0.02396988868713379,-0.0016145706176757812,-0.04810380935668945
0.17,-0.025333166122436523,-0.009543895721435547,-0.03797602653503418,-0.0237579345703125,-0.0010721683502197266,-0.04749298095703125
0.175,-0.025333166122436523,-0.009543895721435547,-0.03797602653503418,-0.004716157913208008,-0.009020328521728516,-0.011750936508178711
