Duty Cycle (%),Roll,Pitch,Yaw
0.0,-0.008513867855072021,0.0034179305657744408,0.004350528120994568
0.005,-0.010712247341871262,-0.005368669517338276,0.003776237368583679
0.01,-0.013605508953332901,0.00011806469410657883,0.0034684091806411743
0.015,-0.009656798094511032,-0.003720504231750965,0.003571122884750366
0.02,-0.0050166696310043335,0.002210605889558792,0.0039068907499313354
0.025,-0.0055020637810230255,-0.008668146096169949,0.0029764324426651
0.03,-0.008957915008068085,-0.004170524887740612,0.003620654344558716
0.035,-0.012439768761396408,0.002846413291990757,0.004327043890953064
0.04,-0.0051512159407138824,-0.0017336104065179825,0.005515113472938538
0.045,-0.011311028152704239,-0.0002833819016814232,0.0056389570236206055
0.05,-0.005428832024335861,-0.002470875158905983,0.0066464245319366455
0.055,-0.011322446167469025,-0.002848195843398571,0.006853446364402771
0.06,-0.011949144303798676,0.002844332717359066,0.005963549017906189
0.065,-0.0035175569355487823,0.002319907769560814,0.006090626120567322
0.07,-0.002696983516216278,-0.004000267945230007,0.007977426052093506
0.075,-0.001337829977273941,0.0020401151850819588,0.008129000663757324
0.08,-0.007164463400840759,0.005591109860688448,0.008141696453094482
0.085,-0.0033541247248649597,-0.000807369127869606,0.008387744426727295
0.09,0.001549411565065384,-0.005005038343369961,0.00917227566242218
0.095,-0.004074256867170334,0.004647775553166866,0.00875343382358551
0.1,-0.008298322558403015,0.0004957029595971107,0.008361071348190308
0.105,-0.0054171644151210785,-0.007336546666920185,0.007587894797325134
0.11,-0.008912194520235062,-0.0022940365597605705,0.002137109637260437
0.115,-0.0031156204640865326,-0.00039107073098421097,0.0016829222440719604
0.12,-0.007543344050645828,-0.006271227262914181,0.0015823990106582642
0.125,-0.002319552004337311,-0.009907306171953678,0.0016649961471557617
0.13,-0.007401157170534134,-0.0050210533663630486,0.0010972470045089722
0.135,-0.01007753238081932,-0.0007433127611875534,0.0017122328281402588
0.14,-0.007388606667518616,-0.007181006483733654,0.002000153064727783
0.145,-0.010542705655097961,-0.0030193356797099113,0.001824885606765747
0.15,-0.0076174624264240265,-0.002253846265375614,0.0013278424739837646
0.155,-0.007458407431840897,-0.0026020416989922523,0.0009061843156814575
0.16,-0.010169412940740585,-0.011523530818521976,-0.002607494592666626
0.165,-0.007448870688676834,-0.00027898605912923813,-0.004194319248199463
0.17,-0.010194018483161926,-0.0027072979137301445,-0.006916448473930359
0.175,-0.012734472751617432,0.0031564319506287575,-0.0075189173221588135
0.18,-0.0036931000649929047,-0.0018468396738171577,-0.00694061815738678
0.185,-0.006046853959560394,-0.006537844426929951,-0.008784472942352295
0.19,-0.0029479674994945526,-0.0038560694083571434,-0.00899440050125122
0.195,-0.012613948434591293,0.00031976308673620224,-0.010697230696678162
0.2,-0.003417268395423889,0.00010106433182954788,-0.010394364595413208
0.205,-0.014282573014497757,0.005275901407003403,-0.011332094669342041
0.21,-0.01159275695681572,-0.0003465423360466957,-0.012179970741271973
0.215,-0.01328090950846672,-0.0028541628271341324,-0.014017775654792786
0.22,-0.004529476165771484,-0.000702960416674614,-0.016154468059539795
0.225,-0.014002136886119843,-0.006248653866350651,-0.020195774734020233
0.23,-0.013885930180549622,0.002105426974594593,-0.02109234780073166
0.235,-0.014845747500658035,0.005449231714010239,-0.021764807403087616
0.24,-0.012310702353715897,0.006361918989568949,-0.023109517991542816
0.245,-0.010991275310516357,0.009047444444149733,-0.024674415588378906
0.25,-0.00829552486538887,-0.003732713870704174,-0.025440052151679993
0.255,-0.012625742703676224,-0.0042726146057248116,-0.026304922997951508
0.26,-0.005977407097816467,0.000421157106757164,-0.027363769710063934
